41	1425463425	-0.127453285	0.363456583	0.091147724	4
22	1425313339	-0.303959398	-0.443881023	0.241223847	3
20	1425295807	0.153368937	0.026415592	-0.069850618	0
14	1425289012	-0.033943734	0.385027548	0.032388645	4
14	1425288970	-0.270238789	0.097243506	-0.218518166	5
13	1425037761	-0.237842706	-0.427493496	0.558453594	3
48	1425487395	0.342120049	-0.043082268	0.18519225	8
27	1425374996	-0.209385605	-0.202599866	0.218864625	3
29	1425376805	0.156173711	0.210445946	-0.169126488	0
25	1425316755	-0.047074403	0.087295988	-0.000563948	5
10	1424971721	0.322731427	0.00161256	0.058343088	9
03	1424964878	-0.124569894	0.131189394	-0.145601296	0
09	1424970589	-0.124126688	0.10284927	-0.082216082	5
14	1425289270	-0.225388812	0.41845418	-0.277536008	5
05	1424966454	-0.035502778	0.391989682	-0.049430046	4
40	1425462983	-0.124459745	-0.091289548	-0.122825461	7
01	1424947916	0.016629761	0.085899479	-0.166952032	0
02	1425556120	-0.123775769	-0.127267159	0.232702435	3
05	1424966587	0.236134711	-0.083061771	0.144664978	8
02	1425555855	0.056656246	-0.046759135	-0.131878206	0
19	1425469633	-0.153129195	0.304271244	-0.038154063	5
23	1425313947	-0.101456001	0.088551875	-0.106805334	0
35	1425399514	-0.162262287	0.602496746	0.364629559	4
05	1424966214	-0.16626764	-0.398335474	0.476834224	3
33	1425380081	-0.083973508	-0.053645803	-0.275727711	0
36	1425400187	0.102264234	0.059369891	0.046692896	9
05	1424966354	0.117782471	-0.006347705	-0.083279601	0
20	1425295500	0.153544991	0.183141713	0.073479224	9
19	1425294764	-0.035275729	0.049001984	-0.258472942	0
30	1425377826	0.386579311	-0.068773303	0.020791338	9
33	1425379906	0.106433408	-0.070637967	-0.208118458	0
48	1425487231	0.103120487	-0.201789098	-0.063465026	0
29	1425376527	-0.182472387	-0.189840066	0.039697361	3
06	1424967358	-0.097171826	-0.199770262	-0.066152891	7
34	1425382439	0.082879522	-0.038698364	-0.202057849	0
45	1425485088	-0.404153295	0.022708392	-0.12948558	5
21	1425311648	0.012440193	0.073499747	0.044283675	5
07	1424967801	-0.319212143	0.19203101	-0.213987852	5
47	1425486298	-0.157161771	0.601763324	0.066081893	4
18	1425293602	0.086430281	0.001231857	0.056904843	9
58	1425575168	-0.063151373	-0.072433593	-0.162546225	0
10	1424971539	0.395640655	0.08061598	0.107392035	8
32	1425379436	0.216573499	0.033333473	0.015995494	9
41	1425463840	-0.050345403	0.063217987	-0.122760942	0
04	1424965495	-0.192290141	0.148346345	-0.147046034	5
18	1425293934	-0.16877899	-0.20056298	0.473631097	3
07	1424968545	-0.070807591	-0.277954502	-0.216073554	7
42	1425464735	-0.361116628	-0.496305686	0.083660597	3
32	1425379305	0.091675452	0.029410015	-0.09465029	0
53	1425552422	-0.134379987	-0.176713201	-0.00492624	7
55	1425571342	0.727999959	-0.108497945	0.253330772	8
08	1424969332	0.617213873	-0.116325654	0.276916343	8
31	1425378713	0.24226922	0.039522097	-0.015170476	9
55	1425571572	0.612702491	-0.107566725	0.179316956	8
38	1425402751	0.183762482	-0.042494335	-0.085083514	0
08	1424968950	0.54441604	-0.124758856	0.227628877	8
36	1425400164	-0.161619604	-0.321637865	0.14140995	3
30	1425377447	0.183087141	-0.158361242	-0.072204639	0
11	1424973356	0.05955879	-0.148877947	-0.245551871	0
36	1425399890	0.089696068	0.060740816	-0.173410127	0
20	1425295841	0.408122312	-0.120086219	0.073518464	9
11	1424973293	0.125325901	-0.201567958	-0.190828343	0
51	1425550302	-0.216356876	0.122280778	-0.252616005	0
41	1425463551	-0.138163506	0.336841048	-0.006642753	4
39	1425403665	0.215995209	-0.155529872	-0.22028478	9
29	1425376849	-0.15764753	-0.146358495	-0.336790715	0
37	1425401630	-0.133584882	0.36786687	0.172035821	4
25	1425316795	-0.336760324	0.207284295	0.441376451	1
45	1425484520	-0.166396142	-0.426421921	-0.086710621	3
49	1425487960	0.814782828	-0.091807242	0.44301544	8
57	1425573606	0.090356288	0.019628728	-0.13781412	0
45	1425485036	-0.043299958	-0.022763443	-0.175916657	0
35	1425399709	-0.081813556	-0.073824473	-0.117103615	0
14	1425288940	-0.086312284	0.170339987	-0.097059549	5
22	1425313307	-0.039757906	-0.099362786	-0.178866046	0
40	1425462708	-0.281440476	-0.481722107	0.203152779	3
31	1425378397	0.16254989	0.093038526	-0.127766359	0
52	1425551509	-0.042326985	0.059124972	-0.220157975	0
24	1425316096	-0.019052061	0.003940763	-0.235860375	0
13	1425037618	0.02970049	-0.031005515	-0.167580207	0
31	1425378253	0.186065795	-0.008347424	-0.033905273	9
51	1425550599	-0.455663505	-0.65565666	0.303327578	3
43	1425466626	-0.116774748	0.318808115	0.014675533	4
28	1425375821	-0.10482665	-0.368208488	0.158121519	3
40	1425462848	-0.478409569	-0.576785084	0.446575116	3
14	1425288797	-0.071425306	0.077532799	-0.331500621	0
58	1425575304	-0.052820036	0.00339839	-0.251734689	0
48	1425487192	0.23666665	0.00473165	-0.044515258	9
58	1425638343	-0.143297459	-0.057199116	-0.23806988	0
19	1425294795	-0.365402058	-0.455167851	0.316250995	3
25	1425316640	-0.248287731	0.671917064	0.383816272	4
44	1425468273	-0.006639172	-0.211498521	-0.237051359	0
34	1425382475	-0.275802993	-0.276272931	-0.279001139	7
42	1425465011	0.031612618	0.010974669	-0.181254131	0
09	1424970755	-0.233255266	-0.325942284	0.191876752	3
28	1425375638	0.026178477	0.464325386	0.180562502	4
05	1424966324	0.075761824	-0.109276131	-0.172638538	0
03	1424964712	-0.003158811	0.089738239	-0.19131418	0
25	1425316429	-0.236863624	-0.006124957	-0.215436177	0
06	1424967168	-0.194126545	0.715801933	0.337598413	4
28	1425375955	-0.165551608	0.040151966	-0.311000788	0
12	1425034102	-0.172748268	0.266829275	0.044238797	4
31	1425378431	-0.008097693	0.468126596	0.141968571	4
04	1424965616	0.363075832	0.01309122	0.183304477	8
18	1425293906	-0.06943961	0.451240249	0.034367949	4
56	1425572713	-0.020736562	0.252576456	-0.032291653	4
46	1425485751	-0.068316796	0.479152142	0.387259252	4
07	1424968035	-0.270301548	-0.250670836	0.33754137	3
18	1425294072	-0.057180805	-0.165766648	-0.29317953	0
42	1425464846	-0.19101394	-0.406391803	0.150283756	3
06	1424967002	-0.091235693	0.209665895	-0.021973476	5
21	1425311612	0.102058941	0.004192274	-0.202659505	0
20	1425295325	0.183818607	0.038269046	-0.077971079	0
55	1425571388	0.115802521	-0.040517617	-0.051743459	0
57	1425573906	0.768097602	-0.128807824	0.362076351	8
53	1425552062	-0.038729741	0.081440648	-0.203173323	0
14	1425289141	-0.19424209	0.266073319	-0.259219214	5
54	1425555625	-0.128264493	0.336917011	0.039477583	4
07	1424968105	-0.086941933	-0.082561509	-0.232767926	0
10	1424971864	-0.36670218	-0.396671569	0.209498881	3
52	1425551398	0.324159983	-0.063601429	0.028824126	9
59	1425577862	-0.1778397	-0.310348007	0.454970452	3
39	1425403399	0.265796796	-0.085454741	-0.108230868	9
25	1425316553	0.345538226	0.021353961	0.043079616	9
31	1425378746	-0.335325485	-0.12269907	0.41950714	3
31	1425378214	0.107518864	0.267011021	0.233120544	4
46	1425485574	0.211391831	0.094691088	-0.067720918	0
42	1425464983	-0.241222526	-0.197564344	0.009271506	7
46	1425485606	-0.19576245	-0.11451316	-0.1519899	7
57	1425573485	-0.312266529	-0.24101887	-0.248625609	7
45	1425484760	-0.190551819	-0.191723113	-0.04447794	7
45	1425484713	-0.119507394	-0.134301116	-0.202612293	0
01	1424947673	-0.059993398	0.004652936	-0.314813065	0
34	1425382666	0.899808823	-0.343971632	0.583509142	8
36	1425400336	-0.061657297	0.036159253	-0.195250933	0
08	1424968992	0.015740089	0.056137139	-0.219326755	0
16	1425291548	0.588794696	-0.053517853	0.237270445	8
46	1425485470	0.366580515	0.315708244	0.543700958	2
60	1425637369	-0.27955584	-0.00357015	0.288976634	3
24	1425316223	0.056429051	-0.039622062	-0.191565364	0
04	1424965896	0.044283229	0.060371944	-0.212059039	0
27	1425374738	-0.123506305	0.413714171	0.189603404	4
06	1424967210	-0.099692073	0.208968163	-0.348447123	0
55	1425571619	-0.14302565	0.01916939	-0.269979706	0
41	1425463727	0.695977425	0.026074826	0.208650673	8
56	1425573062	0.006662617	0.214250363	0.010307697	4
35	1425399598	0.033824438	0.105509427	-0.10231342	0
57	1425573640	-0.100777109	0.028987375	-0.202461446	0
08	1424969514	-0.182732717	-0.168395735	-0.138851834	7
34	1425382286	0.672881535	-0.109418956	0.376100526	8
25	1425316403	-0.0447256	-0.032748009	-0.156888281	0
40	1425462954	-0.332580957	-0.496498451	0.582773502	3
51	1425550466	-0.208394553	-0.039439258	-0.417343768	0
12	1425034396	-0.351648114	-0.357446761	0.307212627	3
40	1425462818	-0.079338844	-0.015304492	-0.244313229	0
09	1424970891	-0.265111414	0.246626248	-0.007658568	5
49	1425488261	0.00485366	0.372186727	0.026684086	4
56	1425572684	0.016988811	0.012612311	-0.226321348	0
46	1425485718	0.207836673	-0.098540027	0.035153373	9
44	1425468412	0.026399805	0.090564869	-0.2467548	0
11	1424972980	-0.240138827	0.216370061	-0.172007307	5
56	1425572965	0.248546946	-0.078021372	-0.099284971	9
01	1425572167	0.381080656	-0.253291418	-0.104827679	9
38	1425402904	-0.063450322	0.222207311	0.192958529	4
39	1425403181	-0.038468797	0.136071582	-0.214383761	0
28	1425375989	-0.137305631	-0.55392306	0.458151214	3
06	1424967327	0.387861461	-0.074411571	-0.142275149	9
16	1425291265	-0.161378759	0.240512106	-0.101111301	5
21	1425311807	-0.034667726	-0.006049242	-0.144609128	0
59	1425577469	-0.091185748	0.134170943	-0.040471006	5
34	1425382621	-0.215965553	0.126061232	-0.040633234	5
37	1425401404	0.386878629	-0.212029125	-0.064334812	9
04	1424965791	-0.180619847	-0.183036091	-0.251768364	7
18	1425294041	0.11023496	0.325761155	0.335590008	4
47	1425486057	-0.014312209	0.065775997	-0.107535076	0
49	1425488298	-0.111475668	-0.029017801	-0.328379443	0
06	1424967037	-0.097063852	0.646865043	0.199067892	4
24	1425315751	0.245474778	-0.130601552	-0.004245528	9
29	1425376650	0.046197197	0.043744543	-0.069720058	0
17	1425292617	-0.129029985	-0.39837596	0.088265259	3
46	1425485439	0.056763847	0.508935298	0.243129552	4
29	1425376999	0.080636453	-0.085249036	-0.282993814	0
38	1425402566	-0.242063698	-0.032573649	-0.087561289	7
37	1425401535	0.038609159	-0.075516388	-0.156659874	0
10	1424971499	0.318527484	-0.092408684	0.072758444	9
13	1425037581	-0.195026474	-0.330110909	0.397973752	3
39	1425403967	0.248207076	0.184924332	0.127409466	9
38	1425402601	0.181029091	-0.020154727	-0.08108363	0
07	1424968327	0.329762979	0.005675365	0.172793265	8
14	1425289038	0.164094055	-0.00702117	-0.019623633	9
01	1425572016	-0.40166856	-0.5491728	0.184127613	3
33	1425380508	-0.255993449	0.365398367	-0.113037501	5
51	1425550336	-0.04801498	0.241017432	-0.071197759	5
39	1425403917	-0.05838113	0.031408104	-0.34463182	0
41	1425463388	-0.393545205	-0.373584721	0.505121872	3
30	1425377598	0.266222038	-0.158277119	-0.11840814	9
33	1425380116	-0.065983796	0.238766448	-0.15101787	5
57	1425573452	0.314995179	0.029319962	-0.004079585	9
44	1425468736	-0.287660543	-0.350456699	0.117378955	3
60	1425637526	-0.092223429	0.306345504	0.079364625	4
54	1425555680	0.129941888	0.000651614	-0.136481724	0
02	1425555880	0.08278548	-0.070826971	-0.370455277	0
01	1425572405	-0.128884902	0.204361449	-0.112564302	5
26	1425317861	0.005770522	0.02050852	0.049532634	5
09	1424970530	0.030478054	0.231090809	-0.118976942	0
35	1425399361	0.078914186	0.098611185	-0.154536843	0
12	1425034597	-0.211217892	0.136746979	-0.299340799	0
51	1425550200	-0.145404731	-0.069463036	-0.247658559	0
42	1425464577	-0.106941977	0.004256779	-0.053691582	7
35	1425399623	-0.094036729	0.255363734	-0.047778583	5
51	1425550565	-0.158124656	-0.155753614	-0.033332818	7
40	1425462677	-0.068991603	0.00087623	-0.133140243	0
50	1425489865	-0.296603082	0.222599773	-0.128538324	5
08	1424969549	-0.131512933	-0.295799624	0.225170076	3
35	1425399396	0.726223114	-0.092492802	0.327707847	8
52	1425551673	-0.343726638	-0.488530896	0.267706358	3
16	1425291688	-0.2170323	0.454774423	0.155960108	4
17	1425292872	0.057371831	0.089313088	-0.071040398	0
27	1425375111	0.060514531	-0.096662013	-0.252479749	0
02	1425556093	0.068424241	0.02754211	-0.086528659	0
46	1425485291	-0.157151067	0.500151805	0.253561371	4
20	1425295639	-0.141000321	-0.025466227	-0.234713302	0
15	1425290750	0.625646392	0.036604034	0.310905773	8
13	1425037869	0.835170056	-0.203038619	0.406565359	8
40	1425462508	0.025416218	0.083677007	-0.245005152	0
47	1425485931	-0.112378404	-0.1245744	-0.259817772	0
21	1425311441	-0.08772357	-0.03950144	-0.253638477	0
22	1425313031	0.076729091	-0.035743388	-0.32513618	0
34	1425382251	-0.061915679	0.086148449	0.170986907	5
44	1425468456	-0.139954792	-0.071266492	-0.11790474	7
43	1425466501	0.158169974	0.050135298	-0.049717553	0
02	1425555975	-0.457854258	-0.415325215	0.379131848	3
38	1425402868	0.034373905	0.310588992	0.157888507	4
43	1425466298	0.333657678	-0.032650182	0.26759895	8
16	1425291229	-0.222277157	0.39583652	-0.102248526	5
13	1425038069	0.290797065	-0.074526559	-0.088245398	9
20	1425295463	0.148515238	-0.036026109	-0.10656502	0
59	1425577789	0.888732042	-0.11181285	0.48955165	8
21	1425311928	0.043086398	-0.060963578	-0.077599701	0
58	1425638507	-0.108014775	-0.051724492	-0.223172345	0
12	1425034133	0.08229334	-0.102540912	-0.206965921	0
28	1425375787	-0.018209226	-0.073245229	-0.187345142	0
54	1425555092	-0.078551243	0.347522212	-0.258526409	5
24	1425315713	-0.111704393	-0.047287582	-0.338468131	0
19	1425294655	-0.264997224	0.091717887	0.08602292	5
50	1425489722	-0.070820341	-0.019737158	-0.016289342	7
50	1425489626	-0.458707201	-0.263043507	0.535393574	3
31	1425378591	-0.370874211	0.08754622	0.533870854	1
03	1424965136	0.278108372	0.016853154	0.123850223	9
44	1425468771	-0.151754477	-0.06557848	-0.072756716	7
17	1425292125	-0.013694177	-0.168856027	-0.106368554	0
29	1425376956	0.105394328	-0.098531014	-0.244267037	0
03	1424965038	-0.195390554	-0.163857021	-0.395848268	0
54	1425555422	-0.189878149	0.634213273	0.201121317	4
47	1425486082	0.023980628	-0.031978583	-0.223923293	0
60	1425637172	-0.138616858	0.83399923	0.503798966	4
29	1425376682	-0.07165767	-0.07804994	-0.317377584	0
33	1425380544	-0.033773914	0.001573579	-0.106342966	0
28	1425375480	-0.022873773	-0.190951224	-0.154483825	0
45	1425484925	-0.129407813	-0.414331982	0.282186797	3
52	1425551207	-0.44239717	-0.331843162	0.635499186	3
32	1425379334	-0.046499016	0.117469201	-0.136924554	0
23	1425313744	0.114648233	0.039681513	-0.050463336	0
29	1425376487	0.182722088	-0.084271907	-0.084569552	0
53	1425552290	-0.027692109	-0.049837001	-0.348052611	0
37	1425401783	-0.116788613	0.055197002	-0.106104284	0
10	1424971680	-0.12336767	-0.130651524	0.136529206	3
53	1425552206	0.163597417	0.103586038	-0.072175373	0
16	1425291415	-0.267008305	0.455646428	0.347819029	4
42	1425464532	0.329144858	-0.078308576	0.064564271	9
02	1425556214	-0.146157075	0.628520564	0.20532282	4
02	1424950857	-0.085664933	-0.13300073	-0.133963318	7
27	1425374877	-0.139922965	0.601721113	0.468306884	4
18	1425293756	-0.121598746	0.690066411	0.384883939	4
55	1425571115	-0.011848353	0.046395345	-0.165259944	0
09	1424970561	0.809503467	-0.262076073	0.443108052	8
40	1425462549	-0.018681354	-0.068942077	-0.052147042	0
47	1425485966	-0.118019122	-0.084726963	-0.385189616	0
09	1424970366	-0.057666033	0.583416929	0.332855143	4
45	1425484570	-0.121489927	0.187955483	-0.093951086	5
34	1425382054	-0.133327531	0.118750307	-0.033705595	5
48	1425486818	-0.190876819	-0.318217166	-0.341069495	7
27	1425375024	0.521190352	-0.099942571	0.0428662	9
05	1424966175	-0.344490706	0.514849206	0.73849053	1
07	1424968494	0.07771349	0.161188888	-0.120222546	0
36	1425400046	-0.016068164	0.00087689	-0.28829497	0
21	1425311963	-0.19169623	-0.2407394	0.264090081	3
24	1425315885	-0.366744578	-0.327210039	0.076479566	3
58	1425638547	-0.051625533	-0.025881172	-0.287409776	0
22	1425313145	-0.158458178	-0.110887762	-0.107071394	7
20	1425295677	-0.340945318	0.248181919	-0.011548459	5
12	1425034256	0.29583275	-0.048427776	0.052474419	9
43	1425466659	-0.347696328	0.345164647	0.797142153	1
54	1425555472	-0.117449608	-0.239973849	-0.147268032	7
01	1425572379	-0.113684564	-0.151737447	-0.152696959	7
23	1425314183	0.10390459	-0.047699354	0.05738625	9
26	1425318036	0.148251909	0.023904287	0.077606417	9
55	1425571770	0.000157953	-0.171400236	-0.21270938	0
25	1425316524	0.179205145	-0.274566733	0.260380409	2
03	1424964678	-0.177711467	0.745117614	0.533130737	4
31	1425378555	-0.065245777	0.061918902	-0.359504516	0
43	1425466341	0.083305271	0.258822242	-0.041704251	4
18	1425293784	-0.025712086	-0.053522636	-0.254022423	0
45	1425484893	-0.068744124	0.414466408	0.127647969	4
19	1425469774	-0.265370021	-0.189220868	-0.002045194	7
04	1424965647	-0.309650434	-0.645463327	0.525673995	3
48	1425487360	-0.304406591	-0.50329811	0.514499572	3
52	1425551539	0.152001963	0.114889623	-0.149647675	0
42	1425464710	-0.051729341	0.078221022	-0.030575833	5
17	1425292567	0.228296517	-0.134638434	-0.126660157	9
28	1425375444	0.036353155	0.14820951	-0.161550011	0
39	1425403721	0.084247032	-0.094756679	-0.173991645	0
04	1424965463	-0.068057941	0.33091425	0.054117589	4
52	1425551366	0.253498799	0.149952982	0.060354369	9
32	1425379463	0.108025559	-0.123702632	-0.056166778	0
52	1425551245	0.092794148	0.023444969	-0.149606647	0
24	1425316066	-0.18170637	-0.031665496	-0.358796787	0
53	1425552395	-0.160823401	-0.128769156	-0.113106118	7
23	1425313782	0.165509436	-0.129324327	-0.164285173	0
37	1425401508	-0.029631555	0.54347977	0.144019366	4
06	1424966840	0.093109425	0.011463316	-0.13848403	0
53	1425552088	-0.4156194	0.287800907	0.929789444	1
56	1425572808	-0.041494489	0.575641627	0.266277177	4
55	1425571166	0.889733134	-0.240864586	0.425436566	8
60	1425637677	-0.106921485	-0.033248679	-0.279222349	0
26	1425317818	-0.021691428	-0.084221794	-0.278911324	0
22	1425312998	-0.058959907	0.032182575	-0.172005134	0
32	1425379200	0.067065337	-0.04368504	-0.124396979	0
37	1425401757	-0.022397715	0.101821921	-0.272190796	0
41	1425463590	0.074935099	0.025303499	-0.131021124	0
32	1425379568	0.332451046	-0.132278957	0.113664385	9
36	1425400313	-0.031552426	0.178369824	-0.228778855	0
30	1425377636	0.197161086	-0.007246473	-0.135985402	0
52	1425551640	0.101848812	0.22848319	0.058991981	4
44	1425468617	0.054820671	-0.086217966	-0.045467263	0
38	1425402404	0.338440002	-0.073829546	0.008281184	9
51	1425550435	-0.1377017	-0.096841004	-0.196359742	0
19	1425294623	-0.176972272	0.114722592	-0.302904788	0
58	1425575356	0.014483269	-0.077175707	-0.266978401	0
49	1425487921	0.303289237	0.13030091	0.469802886	2
57	1425573789	-0.244404365	-0.307780094	0.231166164	3
22	1425313182	-0.438349434	-0.409627737	0.542122804	3
12	1425034425	-0.250912642	-0.182012355	0.44535948	3
41	1425463695	-0.091280723	0.248325391	0.051309783	4
35	1425399489	-0.078236819	0.060488314	-0.16903023	0
48	1425486861	-0.154516328	-0.250923837	-0.232270785	7
56	1425572937	-0.035343471	0.140012175	-0.007058838	5
10	1424971345	0.187173609	-0.073033677	-0.161505813	0
01	1425572139	-0.077495641	0.1363949	-0.324141807	0
19	1425469604	-0.035180364	0.006511583	-0.183365333	0
33	1425380315	-0.249540694	-0.222332955	-0.174569416	7
20	1425295284	0.761607006	-0.080864697	0.316514761	8
39	1425403456	0.353192514	-0.151710892	-0.134586433	9
49	1425488088	0.573259391	-0.091453942	0.200847915	8
60	1425637212	-0.009543173	-0.150230876	-0.117678176	0
23	1425313602	-0.003158956	-0.061253752	-0.160447248	0
30	1425377965	0.408937375	0.099342419	0.140024267	8
19	1425469739	-0.080349107	-0.121710486	-0.156357355	0
12	1425034634	0.023017136	-0.087073559	-0.12063345	0
17	1425292307	-0.090452437	-0.159310771	-0.054997141	7
22	1425312874	-0.178095857	-0.168914802	-0.065490722	7
44	1425468227	0.092684923	-0.249906893	0.052369532	3
60	1425637492	-0.08929114	0.10640084	-0.348280379	0
54	1425555132	-0.147870658	-0.200437626	-0.08931245	7
30	1425377398	0.417030786	-0.05588282	-0.025713238	9
30	1425377784	0.337757219	-0.037519122	-0.011861373	9
43	1425466786	-0.279018165	0.231344728	0.183368763	4
49	1425487748	0.351220757	0.002492558	-0.155659139	9
41	1425463876	-0.186997806	-0.245591003	0.084745441	3
07	1424968277	-0.280140621	-0.052896015	-0.145325364	7
37	1425401377	0.045743314	0.023095374	-0.041464526	0
43	1425466469	-0.071333666	0.113339578	-0.275649413	0
59	1425577392	-0.000228836	-0.256787206	-0.192919024	0
01	1425572045	-0.273523912	-0.210622252	0.553665766	3
08	1424969188	0.564011913	-0.109982119	0.25609802	8
47	1425486172	-0.012198634	0.192455461	-0.142710768	0
21	1425311774	-0.047018702	0.279572338	0.088885319	4
21	1425311480	0.093304866	-0.088913799	-0.131248547	0
17	1425292823	0.310120954	-0.130951377	-0.168965653	9
37	1425401655	-0.270801586	-0.522508432	0.557197116	3
14	1425288830	-0.082649846	0.154114744	-0.19861378	0
48	1425487055	0.232057554	-0.048140811	-0.07337211	9
14	1425289167	-0.244144762	0.576679596	0.279392311	4
50	1425489839	-0.1997583	0.037945147	0.007626404	5
13	1425037731	0.160948237	0.062114953	-0.099654694	0
34	1425382113	-0.016807725	-0.472098438	0.088088693	3
