81,84,84,88,nan,86,84.6,
94,77,97,81,86,nan,87,
 ,,,,,,,
133,3,7,,,,,
nan,94,94,83,92,92,91,
94,nan,99,84,97,97,94.2,
94,99,nan,85,97,97,94.4,
83,84,85,nan,84,84,84,
92,97,97,84,nan,99,93.8,
92,97,97,84,99,nan,93.8,91.86666667
 ,,,,,,,
128,2,5,,,,,
nan,56,38,53,54,41,48.4,
56,nan,43,52,49,48,49.6,
38,43,nan,43,32,43,39.8,
53,52,43,nan,61,50,51.8,
54,49,32,61,nan,39,47,
41,48,43,50,39,nan,44.2,
 ,,,,,,,
135,6,2,,,,,
nan,61,64,56,65,63,61.8,
61,nan,88,59,90,64,72.4,
64,88,nan,62,89,67,74,
56,59,62,nan,58,85,64,
65,90,89,58,nan,62,72.8,
63,64,67,85,62,nan,68.2,
 ,,,,,,,
133,3,2,,,,,
nan,43,43,63,47,58,50.8,
43,nan,38,43,40,54,43.6,
43,38,nan,49,38,47,43,
63,43,49,nan,37,57,49.8,
47,40,38,37,nan,41,40.6,
58,54,47,57,41,nan,51.4,
 ,,,,,,,
131,7,4,,,,,
nan,98,98,98,99,96,97.8,
98,nan,98,98,99,97,98,
98,98,nan,98,99,97,98,
98,98,98,nan,98,96,97.6,
99,99,99,98,nan,96,98.2,
96,97,97,96,96,nan,96.4,97.66666667
 ,,,,,,,
125,3,5,,,,,
nan,89,89,90,95,91,90.8,
89,nan,99,86,93,87,90.8,
89,99,nan,86,93,87,90.8,
90,86,86,nan,90,95,89.4,
95,93,93,90,nan,93,92.8,
91,87,87,95,93,nan,90.6,90.86666667
 ,,,,,,,
131,3,2,,,,,
nan,48,43,50,55,69,53,
48,nan,54,64,49,45,52,
43,54,nan,72,60,49,55.6,
50,64,72,nan,63,48,59.4,
55,49,60,63,nan,55,56.4,
69,45,49,48,55,nan,53.2,
 ,,,,,,,
129,5,5,,,,,
nan,94,94,94,94,93,93.8,
94,nan,92,90,91,98,93,
94,92,nan,98,98,90,94.4,
94,90,98,nan,99,90,94.2,
94,91,98,99,nan,90,94.4,
93,98,90,90,90,nan,92.2,93.66666667
 ,,,,,,,
132,6,6,,,,,
nan,94,76,36,41,91,67.6,
94,nan,78,36,41,93,68.4,
76,78,nan,41,48,81,64.8,
36,36,41,nan,83,38,46.8,
41,41,48,83,nan,43,51.2,
91,93,81,38,43,nan,69.2,
 ,,,,,,,
135,2,7,,,,,
nan,68,81,74,76,53,70.4,
68,nan,69,71,64,60,66.4,
81,69,nan,75,77,60,72.4,
74,71,75,nan,80,51,70.2,
76,64,77,80,nan,52,69.8,
53,60,60,51,52,nan,55.2,
