nan,84,80,99,83,82,85.6,
84,nan,95,84,90,97,90,
80,95,nan,80,87,98,88,
99,84,80,nan,83,81,85.4,
83,90,87,83,nan,88,86.2,
82,97,98,81,88,nan,89.2,
 ,,,,,,,
125,4,7,,,,,
nan,96,93,65,91,59,80.8,
96,nan,96,65,94,61,82.4,
93,96,nan,62,92,60,80.6,
65,65,62,nan,60,41,58.6,
91,94,92,60,nan,61,79.6,
59,61,60,41,61,nan,56.4,
 ,,,,,,,
127,2,6,,,,,
nan,89,95,82,87,76,85.8,
89,nan,86,81,87,76,83.8,
95,86,nan,79,83,74,83.4,
82,81,79,nan,93,92,85.4,
87,87,83,93,nan,87,87.4,
76,76,74,92,87,nan,81,
 ,,,,,,,
129,2,2,,,,,
nan,54,29,62,45,56,49.2,
54,nan,41,51,51,65,52.4,
29,41,nan,26,63,51,42,
62,51,26,nan,38,46,44.6,
45,51,63,38,nan,54,50.2,
56,65,51,46,54,nan,54.4,
 ,,,,,,,
130,5,5,,,,,
nan,99,99,100,99,100,99.4,
99,nan,99,99,99,99,99,
99,99,nan,99,100,99,99.2,
100,99,99,nan,99,100,99.4,
99,99,100,99,nan,99,99.2,
100,99,99,100,99,nan,99.4,99.26666667
 ,,,,,,,
125,4,6,,,,,
nan,96,98,98,99,98,97.8,
96,nan,97,98,96,97,96.8,
98,97,nan,98,98,96,97.4,
98,98,98,nan,98,97,97.8,
99,96,98,98,nan,98,97.8,
98,97,96,97,98,nan,97.2,97.46666667
 ,,,,,,,
131,4,7,,,,,
nan,96,81,76,92,80,85,
96,nan,82,78,88,81,85,
81,82,nan,94,80,88,85,
76,78,94,nan,75,83,81.2,
92,88,80,75,nan,78,82.6,
80,81,88,83,78,nan,82,
 ,,,,,,,
131,4,7,,,,,
nan,96,77,99,99,80,90.2,
96,nan,80,97,96,83,90.4,
77,80,nan,78,77,89,80.2,
99,97,78,nan,99,81,90.8,
99,96,77,99,nan,80,90.2,
80,83,89,81,80,nan,82.6,
 ,,,,,,,
127,4,5,,,,,
nan,90,92,97,90,90,91.8,
90,nan,97,92,97,98,94.8,
92,97,nan,94,95,97,95,
97,92,94,nan,92,92,93.4,
90,97,95,92,nan,96,94,
90,98,97,92,96,nan,94.6,93.93333333
 ,,,,,,,
128,2,5,,,,,
nan,33,80,54,75,63,61,
33,nan,42,63,47,53,47.6,
80,42,nan,66,91,70,69.8,
54,63,66,nan,72,76,66.2,
75,47,91,72,nan,70,71,
63,53,70,76,70,nan,66.4,
 ,,,,,,,
131,4,4,,,,,
nan,90,91,88,88,89,89.2,
90,nan,95,92,92,92,92.2,
91,95,nan,96,88,96,93.2,
88,92,96,nan,90,96,92.4,
88,92,88,90,nan,90,89.6,
89,92,96,96,90,nan,92.6,91.53333333
 ,,,,,,,
130,3,6,,,,,
