 ,,,,,,,,,
132,3,6,,,,,,,
nan,77,70,91,99,86,84.6,,,
77,nan,69,82,77,87,78.4,,,
70,69,nan,71,70,73,70.6,,,
91,82,71,nan,91,92,85.4,,,
99,77,70,91,nan,87,84.8,,,
86,87,73,92,87,nan,85,,,
 ,,,,,,,,,
132,5,4,,,,,,,
nan,95,99,95,95,100,96.8,,,
95,nan,95,99,99,95,96.6,,,
99,95,nan,95,95,99,96.6,,,
95,99,95,nan,100,95,96.8,,,
95,99,95,100,nan,95,96.8,,,
100,95,99,95,95,nan,96.8,96.73333333,,
 ,,,,,,,,,
130,7,3,,,,,,,
nan,66,69,88,78,58,71.8,,,
66,nan,96,65,80,79,77.2,,,
69,96,nan,66,83,76,78,,,
88,65,66,nan,71,59,69.8,,,
78,80,83,71,nan,65,75.4,,,
58,79,76,59,65,nan,67.4,,,
 ,,,,,,,,,
132,3,7,,,,,,,
nan,90,94,90,84,85,88.6,,,
90,nan,96,93,88,91,91.6,,,
94,96,nan,92,87,88,91.4,,,
90,93,92,nan,89,93,91.4,,,
84,88,87,89,nan,92,88,,,
85,91,88,93,92,nan,89.8,,,
 ,,,,,,,,,
133,7,5,,,,,,,
nan,95,93,65,91,94,87.6,,,
95,nan,90,67,95,91,87.6,,,
93,90,nan,62,86,96,85.4,,,
65,67,62,nan,64,63,64.2,,,
91,95,86,64,nan,90,85.2,,,
94,91,96,63,90,nan,86.8,,,
 ,,,,,,,,,
133,6,3,,,,,,,
nan,46,47,60,74,45,54.4,,,
46,nan,95,42,43,94,64,,,
47,95,nan,42,43,95,64.4,,,
60,42,42,nan,72,42,51.6,,,
74,43,43,72,nan,42,54.8,,,
45,94,95,42,42,nan,63.6,,,
 ,,,,,,,,,
127,3,6,,,,,,,
nan,86,99,80,97,99,92.2,,,
86,nan,86,91,86,85,86.8,,,
99,86,nan,80,97,99,92.2,,,
80,91,80,nan,82,81,82.8,,,
97,86,97,82,nan,98,92,,,
99,85,99,81,98,nan,92.4,,,
 ,,,,,,,,,
129,4,7,,,,,,,
nan,93,54,57,58,24,57.2,,,
93,nan,59,62,63,25,60.4,,,
54,59,nan,95,90,37,67,,,
57,62,95,nan,94,38,69.2,,,
58,63,90,94,nan,34,67.8,,,
24,25,37,38,34,nan,31.6,,,
 ,,,,,,,,,
125,5,3,,,,,,,
nan,38,87,38,84,90,67.4,,,
38,nan,38,98,37,40,50.2,,,
87,38,nan,37,95,82,67.8,,,
38,98,37,nan,37,40,50,,,
84,37,95,37,nan,78,66.2,,,
90,40,82,40,78,nan,66,,,
 ,,,,,,,,,
129,6,3,,,,,,,
nan,78,92,97,69,93,85.8,,,
78,nan,78,80,59,78,74.6,,,
92,78,nan,91,69,91,84.2,,,
97,80,91,nan,67,90,85,,,
69,59,69,67,nan,74,67.6,,,
93,78,91,90,74,nan,85.2,,,
 ,,,,,,,,,
125,4,2,,,,,,,
nan,41,45,43,49,45,44.6,,,
41,nan,83,90,72,84,74,,,
45,83,nan,83,86,95,78.4,,,
43,90,83,nan,79,84,75.8,,,
49,72,86,79,nan,86,74.4,,,
45,84,95,84,86,nan,78.8,,,
