94,97,nan,57,62,97,81.4,
58,57,57,nan,91,57,64,
63,61,62,91,nan,61,67.6,
95,100,97,57,61,nan,82,
 ,,,,,,,
126,4,7,,,,,
nan,5,98,99,7,6,43,
5,nan,5,5,65,74,30.8,
98,5,nan,97,7,6,42.6,
99,5,97,nan,6,6,42.6,
7,65,7,6,nan,90,35,
6,74,6,6,90,nan,36.4,
 ,,,,,,,
127,5,6,,,,,
nan,93,95,76,85,81,86,
93,nan,89,70,79,77,81.6,
95,89,nan,79,89,84,87.2,
76,70,79,nan,88,66,75.8,
85,79,89,88,nan,75,83.2,
81,77,84,66,75,nan,76.6,
 ,,,,,,,
128,2,3,,,,,
nan,65,46,79,46,75,62.2,
65,nan,49,64,49,66,58.6,
46,49,nan,48,99,47,57.8,
79,64,48,nan,48,90,65.8,
46,49,99,48,nan,47,57.8,
75,66,47,90,47,nan,65,
 ,,,,,,,
129,2,4,,,,,
nan,85,69,66,71,79,74,
85,nan,58,56,68,71,67.6,
69,58,nan,93,71,68,71.8,
66,56,93,nan,66,68,69.8,
71,68,71,66,nan,57,66.6,
79,71,68,68,57,nan,68.6,
 ,,,,,,,
135,7,6,,,,,
nan,73,68,77,82,77,75.4,
73,nan,84,89,77,89,82.4,
68,84,nan,81,70,79,76.4,
77,89,81,nan,81,90,83.6,
82,77,70,81,nan,82,78.4,
77,89,79,90,82,nan,83.4,
 ,,,,,,,
135,2,6,,,,,
nan,92,90,81,89,90,88.4,
92,nan,95,87,94,98,93.2,
90,95,nan,89,91,94,91.8,
81,87,89,nan,82,86,85,
89,94,91,82,nan,95,90.2,
90,98,94,86,95,nan,92.6,
 ,,,,,,,
131,4,2,,,,,
nan,64,57,56,65,64,61.2,
64,nan,56,52,45,92,61.8,
57,56,nan,92,65,56,65.2,
56,52,92,nan,70,52,64.4,
65,45,65,70,nan,46,58.2,
64,92,56,52,46,nan,62,
 ,,,,,,,
129,7,4,,,,,
nan,96,98,99,100,96,97.8,
96,nan,97,96,96,100,97,
98,97,nan,99,98,97,97.8,
99,96,99,nan,99,96,97.8,
100,96,98,99,nan,96,97.8,
96,100,97,96,96,nan,97,97.53333333
 ,,,,,,,
133,7,7,,,,,
nan,78,96,81,81,99,87,
78,nan,80,74,74,78,76.8,
96,80,nan,84,84,96,88,
81,74,84,nan,99,81,83.8,
81,74,84,99,nan,81,83.8,
99,78,96,81,81,nan,87,
 ,,,,,,,
135,4,6,,,,,
nan,99,99,96,97,96,97.4,
99,nan,99,96,98,96,97.6,
99,99,nan,96,98,96,97.6,
96,96,96,nan,98,100,97.2,
97,98,98,98,nan,98,97.8,
96,96,96,100,98,nan,97.2,97.46666667
 ,,,,,,,
128,6,7,,,,,
nan,78,81,81,81,75,79.2,
78,nan,96,97,96,91,91.6,
81,96,nan,99,100,93,93.8,
81,97,99,nan,99,94,94,
81,96,100,99,nan,93,93.8,
75,91,93,94,93,nan,89.2,
 ,,,,,,,
131,7,5,,,,,
nan,27,88,95,27,22,51.8,
27,nan,25,28,98,78,51.2,
88,25,nan,88,26,20,49.4,
95,28,88,nan,29,22,52.4,
27,98,26,29,nan,79,51.8,
22,78,20,22,79,nan,44.2,
 ,,,,,,,
135,7,4,,,,,
nan,99,100,92,79,92,92.4,
99,nan,99,92,79,92,92.2,
100,99,nan,92,79,92,92.4,
92,92,92,nan,76,100,90.4,
79,79,79,76,nan,76,77.8,
92,92,92,100,76,nan,90.4,
 ,,,,,,,
125,5,3,,,,,
nan,97,97,100,100,68,92.4,
97,nan,99,97,97,68,91.6,
97,99,nan,97,97,68,91.6,
100,97,97,nan,100,68,92.4,
100,97,97,100,nan,68,92.4,
68,68,68,68,68,nan,68,
 ,,,,,,,
132,2,5,,,,,
nan,94,99,89,89,89,92,
94,nan,93,95,94,95,94.2,
99,93,nan,88,89,88,91.4,
89,95,88,nan,95,100,93.4,
89,94,89,95,nan,95,92.4,
89,95,88,100,95,nan,93.4,92.8
 ,,,,,,,
128,4,4,,,,,
nan,91,88,90,89,91,89.8,
91,nan,96,96,96,98,95.4,
88,96,nan,97,98,96,95,
90,96,97,nan,99,97,95.8,
89,96,98,99,nan,97,95.8,
91,98,96,97,97,nan,95.8,94.6
 ,,,,,,,
127,3,5,,,,,
nan,99,99,98,100,98,98.8,
99,nan,100,97,99,97,98.4,
99,100,nan,97,99,97,98.4,
98,97,97,nan,98,100,98,
100,99,99,98,nan,98,98.8,
98,97,97,100,98,nan,98,98.4
 ,,,,,,,
129,7,4,,,,,
nan,99,99,96,98,96,97.6,
99,nan,100,96,99,96,98,
99,100,nan,96,99,96,98,
96,96,96,nan,96,99,96.6,
98,99,99,96,nan,97,97.8,
96,96,96,99,97,nan,96.8,97.46666667
 ,,,,,,,
127,5,4,,,,,
nan,98,99,98,100,98,98.6,
98,nan,97,97,98,97,97.4,
99,97,nan,99,99,99,98.6,
98,97,99,nan,98,100,98.4,
100,98,99,98,nan,98,98.6,
98,97,99,100,98,nan,98.4,98.33333333
 ,,,,,,,
129,4,6,,,,,
nan,98,98,100,98,100,98.8,
98,nan,100,98,100,98,98.8,
98,100,nan,98,100,98,98.8,
100,98,98,nan,98,100,98.8,
98,100,100,98,nan,98,98.8,
100,98,98,100,98,nan,98.8,98.8
 ,,,,,,,
130,6,6,,,,,
nan,74,81,90,62,43,70,
74,nan,73,73,72,45,67.4,
81,73,nan,86,60,41,68.2,
90,73,86,nan,63,44,71.2,
62,72,60,63,nan,60,63.4,
43,45,41,44,60,nan,46.6,
 ,,,,,,,
125,4,3,,,,,
nan,95,94,93,94,79,91,
95,nan,98,97,98,83,94.2,
94,98,nan,98,98,83,94.2,
93,97,98,nan,98,84,94,
94,98,98,98,nan,84,94.4,
79,83,83,84,84,nan,82.6,
 ,,,,,,,
134,7,2,,,,,
nan,85,81,98,83,87,86.8,
85,nan,96,84,98,93,91.2,
81,96,nan,80,95,91,88.6,
98,84,80,nan,82,86,86,
83,98,95,82,nan,94,90.4,
87,93,91,86,94,nan,90.2,
 ,,,,,,,
126,6,7,,,,,
nan,91,98,93,92,88,92.4,
91,nan,92,87,85,89,88.8,
98,92,nan,94,92,88,92.8,
93,87,94,nan,87,84,89,
92,85,92,87,nan,81,87.4,
88,89,88,84,81,nan,86,
 ,,,,,,,
132,4,2,,,,,
nan,97,84,95,77,93,89.2,
97,nan,82,93,78,94,88.8,
84,82,nan,89,72,78,81,
95,93,89,nan,75,88,88,
77,78,72,75,nan,74,75.2,
93,94,78,88,74,nan,85.4,
 ,,,,,,,
130,2,2,,,,,
nan,74,33,66,30,48,50.2,
74,nan,36,85,32,58,57,
33,36,nan,36,89,60,50.8,
66,85,36,nan,32,60,55.8,
30,32,89,32,nan,58,48.2,
48,58,60,60,58,nan,56.8,
 ,,,,,,,
125,2,2,,,,,
nan,76,68,50,58,58,62,
76,nan,77,57,54,54,63.6,
68,77,nan,73,62,62,68.4,
50,57,73,nan,82,82,68.8,
58,54,62,82,nan,100,71.2,
58,54,62,82,100,nan,71.2,
 ,,,,,,,
129,5,2,,,,,
nan,95,88,94,88,90,91,
95,nan,91,98,92,94,94,
88,91,nan,93,99,97,93.6,
94,98,93,nan,93,96,94.8,
88,92,99,93,nan,97,93.8,
90,94,97,96,97,nan,94.8,
 ,,,,,,,
133,5,5,,,,,
nan,100,100,99,100,100,99.8,
100,nan,100,99,100,100,99.8,
100,100,nan,99,100,100,99.8,
99,99,99,nan,99,99,99,
100,100,100,99,nan,100,99.8,
100,100,100,99,100,nan,99.8,
 ,,,,,,,
126,7,2,,,,,
nan,99,89,98,92,89,93.4,
99,nan,89,98,91,88,93,
89,89,nan,88,96,99,92.2,
98,98,88,nan,90,87,92.2,
92,91,96,90,nan,96,93,
89,88,99,87,96,nan,91.8,
 ,,,,,,,
135,3,3,,,,,
nan,86,76,73,93,76,80.8,
86,nan,87,84,90,87,86.8,
76,87,nan,89,78,100,86,
73,84,89,nan,76,89,82.2,
93,90,78,76,nan,78,83,
76,87,100,89,78,nan,86,
 ,,,,,,,
129,2,5,,,,,
nan,74,88,49,77,79,73.4,
74,nan,77,66,95,66,75.6,
88,77,nan,52,81,68,73.2,
49,66,52,nan,64,43,54.8,
77,95,81,64,nan,70,77.4,
79,66,68,43,70,nan,65.2,
 ,,,,,,,
131,5,2,,,,,
nan,93,98,77,82,96,89.2,
93,nan,95,83,87,96,90.8,
98,95,nan,79,83,98,90.6,
77,83,79,nan,94,80,82.6,
82,87,83,94,nan,85,86.2,
96,96,98,80,85,nan,91,
 ,,,,,,,
130,3,2,,,,,
nan,92,82,85,93,88,88,
92,nan,86,80,91,90,87.8,
82,86,nan,72,79,89,81.6,
85,80,72,nan,86,78,80.2,
93,91,79,86,nan,83,86.4,
88,90,89,78,83,nan,85.6,
 ,,,,,,,
134,5,3,,,,,
