100,100,100,98,nan,100,99.6,
100,100,100,98,100,nan,99.6,99.33333333
 ,,,,,,,
128,6,6,,,,,
nan,96,56,68,64,94,75.6,
96,nan,54,65,64,98,75.4,
56,54,nan,83,79,56,65.6,
68,65,83,nan,95,66,75.4,
64,64,79,95,nan,65,73.4,
94,98,56,66,65,nan,75.8,
 ,,,,,,,
135,7,2,,,,,
nan,100,100,100,100,100,100,
100,nan,100,100,100,100,100,
100,100,nan,100,100,100,100,
100,100,100,nan,100,100,100,
100,100,100,100,nan,100,100,
100,100,100,100,100,nan,100,
 ,,,,,,,
130,3,4,,,,,
nan,2,100,2,100,100,60.8,
2,nan,2,100,2,2,21.6,
100,2,nan,2,100,100,60.8,
2,100,2,nan,2,2,21.6,
100,2,100,2,nan,100,60.8,
100,2,100,2,100,nan,60.8,
 ,,,,,,,
133,3,7,,,,,
nan,100,24,100,100,100,84.8,
100,nan,24,100,100,100,84.8,
24,24,nan,24,24,24,24,
100,100,24,nan,100,100,84.8,
100,100,24,100,nan,100,84.8,
100,100,24,100,100,nan,84.8,
 ,,,,,,,
129,2,7,,,,,
nan,99,99,100,99,67,92.8,
99,nan,100,99,100,68,93.2,
99,100,nan,99,100,68,93.2,
100,99,99,nan,99,67,92.8,
99,100,100,99,nan,68,93.2,
67,68,68,67,68,nan,67.6,
 ,,,,,,,
134,3,6,,,,,
nan,100,100,100,100,100,100,
100,nan,100,100,100,100,100,
100,100,nan,100,100,100,100,
100,100,100,nan,100,100,100,
100,100,100,100,nan,100,100,
100,100,100,100,100,nan,100,
 ,,,,,,,
130,6,3,,,,,
nan,100,100,92,100,92,96.8,
100,nan,100,92,100,92,96.8,
100,100,nan,92,100,92,96.8,
92,92,92,nan,92,100,93.6,
100,100,100,92,nan,92,96.8,
92,92,92,100,92,nan,93.6,95.73333333
 ,,,,,,,
128,5,2,,,,,
nan,100,100,100,100,100,100,
100,nan,100,100,100,100,100,
100,100,nan,100,100,100,100,
100,100,100,nan,100,100,100,
100,100,100,100,nan,100,100,
100,100,100,100,100,nan,100,
 ,,,,,,,
134,4,3,,,,,
nan,27,96,100,26,100,69.8,
27,nan,25,27,97,27,40.6,
96,25,nan,96,24,96,67.4,
100,27,96,nan,26,100,69.8,
26,97,24,26,nan,26,39.8,
100,27,96,100,26,nan,69.8,
 ,,,,,,,
134,4,5,,,,,
nan,100,99,100,100,100,99.8,
100,nan,99,100,100,100,99.8,
99,99,nan,99,99,99,99,
100,100,99,nan,100,100,99.8,
100,100,99,100,nan,100,99.8,
100,100,99,100,100,nan,99.8,99.66666667
 ,,,,,,,
127,2,2,,,,,
nan,81,-1,92,72,-1,48.6,
81,nan,nan,88,90,nan,86.33333333,
-1,nan,nan,nan,2,77,26,
92,88,nan,nan,79,-1,64.5,
72,90,2,79,nan,nan,60.75,
-1,nan,77,-1,nan,nan,25,
 ,,,,,,,
129,3,7,,,,,
nan,15,100,100,100,100,83,
15,nan,15,15,15,15,15,
100,15,nan,100,100,100,83,
100,15,100,nan,100,100,83,
100,15,100,100,nan,100,83,
100,15,100,100,100,nan,83,
 ,,,,,,,
126,5,7,,,,,
nan,82,83,82,51,72,74,
82,nan,94,84,61,84,81,
83,94,nan,85,60,83,81,
82,84,85,nan,55,74,76,
51,61,60,55,nan,71,59.6,
72,84,83,74,71,nan,76.8,
 ,,,,,,,
128,4,7,,,,,
nan,100,87,92,87,40,81.2,
100,nan,87,92,87,40,81.2,
87,87,nan,78,100,48,80,
92,92,78,nan,78,45,77,
87,87,100,78,nan,48,80,
40,40,48,45,48,nan,44.2,
 ,,,,,,,
125,5,3,,,,,
nan,100,100,100,100,100,100,
100,nan,100,100,100,100,100,
100,100,nan,100,100,100,100,
100,100,100,nan,100,100,100,
100,100,100,100,nan,100,100,
100,100,100,100,100,nan,100,
 ,,,,,,,
129,3,4,,,,,
nan,98,98,7,98,98,79.8,
98,nan,100,7,100,100,81,
98,100,nan,7,100,100,81,
7,7,7,nan,7,7,7,
98,100,100,7,nan,100,81,
98,100,100,7,100,nan,81,
 ,,,,,,,
125,7,2,,,,,
nan,100,100,100,100,100,100,
100,nan,100,100,100,100,100,
100,100,nan,100,100,100,100,
100,100,100,nan,100,100,100,
100,100,100,100,nan,100,100,
100,100,100,100,100,nan,100,
 ,,,,,,,
134,7,2,,,,,
nan,100,98,100,100,100,99.6,
100,nan,98,100,100,100,99.6,
98,98,nan,98,98,98,98,
100,100,98,nan,100,100,99.6,
100,100,98,100,nan,100,99.6,
100,100,98,100,100,nan,99.6,99.33333333
 ,,,,,,,
134,5,2,,,,,
nan,97,98,97,100,100,98.4,
97,nan,96,100,97,97,97.4,
98,96,nan,96,98,98,97.2,
97,100,96,nan,97,97,97.4,
100,97,98,97,nan,100,98.4,
100,97,98,97,100,nan,98.4,97.86666667
 ,,,,,,,
133,3,3,,,,,
nan,nan,2,nan,nan,100,51,
nan,nan,9,94,94,nan,65.66666667,
2,9,nan,8,8,2,5.8,
nan,94,8,nan,100,nan,67.33333333,
nan,94,8,100,nan,nan,67.33333333,
100,nan,2,nan,nan,nan,51,
 ,,,,,,,
131,4,2,,,,,
nan,96,100,94,94,97,96.2,
96,nan,96,98,98,99,97.4,
100,96,nan,94,94,97,96.2,
94,98,94,nan,100,97,96.6,
94,98,94,100,nan,97,96.6,
97,99,97,97,97,nan,97.4,96.73333333
 ,,,,,,,
129,4,7,,,,,
nan,95,47,95,91,87,83,
95,nan,44,91,95,91,83.2,
47,44,nan,50,47,50,47.6,
95,91,50,nan,87,82,81,
91,95,47,87,nan,87,81.4,
87,91,50,82,87,nan,79.4,
 ,,,,,,,
133,5,6,,,,,
nan,83,89,94,94,88,89.6,
83,nan,87,83,83,86,84.4,
89,87,nan,89,89,92,89.2,
94,83,89,nan,94,88,89.6,
94,83,89,94,nan,91,90.2,
88,86,92,88,91,nan,89,
 ,,,,,,,
133,4,5,,,,,
nan,100,29,100,100,100,85.8,
100,nan,29,100,100,100,85.8,
29,29,nan,29,29,29,29,
100,100,29,nan,100,100,85.8,
100,100,29,100,nan,100,85.8,
100,100,29,100,100,nan,85.8,
 ,,,,,,,
127,6,4,,,,,
nan,16,100,100,100,100,83.2,
16,nan,16,16,16,16,16,
100,16,nan,100,100,100,83.2,
100,16,100,nan,100,100,83.2,
100,16,100,100,nan,100,83.2,
100,16,100,100,100,nan,83.2,
 ,,,,,,,
132,7,3,,,,,
nan,100,100,100,100,100,100,
100,nan,100,100,100,100,100,
100,100,nan,100,100,100,100,
100,100,100,nan,100,100,100,
100,100,100,100,nan,100,100,
100,100,100,100,100,nan,100,
 ,,,,,,,
132,5,5,,,,,
nan,-2,100,100,100,100,79.6,
-2,nan,-2,-2,-2,-2,-2,
100,-2,nan,100,100,100,79.6,
100,-2,100,nan,100,100,79.6,
100,-2,100,100,nan,100,79.6,
100,-2,100,100,100,nan,79.6,
 ,,,,,,,
128,7,2,,,,,
nan,100,100,100,100,100,100,
100,nan,100,100,100,100,100,
100,100,nan,100,100,100,100,
100,100,100,nan,100,100,100,
100,100,100,100,nan,100,100,
100,100,100,100,100,nan,100,
 ,,,,,,,
128,5,7,,,,,
nan,26,-2,6,24,23,15.4,
26,nan,22,82,93,86,61.8,
-2,22,nan,25,21,20,17.2,
6,82,25,nan,86,84,56.6,
24,93,21,86,nan,90,62.8,
23,86,20,84,90,nan,60.6,
 ,,,,,,,
132,5,5,,,,,
