97,nan,100,100,100,100,99.4,,,
97,100,nan,100,100,100,99.4,,,
97,100,100,nan,100,100,99.4,,,
97,100,100,100,nan,100,99.4,,,
97,100,100,100,100,nan,99.4,99,,
 ,,,,,,,,,
134,4,7,,,,,,,
nan,32,84,50,38,10,42.8,,,
32,nan,32,69,47,39,43.8,,,
84,32,nan,50,39,8,42.6,,,
50,69,50,nan,54,25,49.6,,,
38,47,39,54,nan,34,42.4,,,
10,39,8,25,34,nan,23.2,,,
 ,,,,,,,,,
128,4,6,,,,,,,
nan,62,100,99,62,98,84.2,,,
62,nan,62,62,70,64,64,,,
100,62,nan,99,62,98,84.2,,,
99,62,99,nan,62,97,83.8,,,
62,70,62,62,nan,62,63.6,,,
98,64,98,97,62,nan,83.8,,,
 ,,,,,,,,,
129,5,7,,,,,,,
nan,96,70,90,70,94,84,,,
96,nan,72,91,70,93,84.4,,,
70,72,nan,73,73,68,71.2,,,
90,91,73,nan,73,87,82.8,,,
70,70,73,73,nan,69,71,,,
94,93,68,87,69,nan,82.2,,,
 ,,,,,,,,,
127,6,7,,,,,,,
nan,78,75,78,72,85,77.6,,,
78,nan,89,91,92,89,87.8,,,
75,89,nan,96,83,89,86.4,,,
78,91,96,nan,85,91,88.2,,,
72,92,83,85,nan,82,82.8,,,
85,89,89,91,82,nan,87.2,,,
 ,,,,,,,,,
132,6,6,,,,,,,
nan,86,84,93,28,19,62,,,
86,nan,71,88,25,21,58.2,,,
84,71,nan,78,21,24,55.6,,,
93,88,78,nan,26,20,61,,,
28,25,21,26,nan,6,21.2,,,
19,21,24,20,6,nan,18,,,
 ,,,,,,,,,
127,7,6,,,,,,,
nan,73,74,80,68,59,70.8,,,
73,nan,81,88,77,68,77.4,,,
74,81,nan,91,91,85,84.4,,,
80,88,91,nan,84,78,84.2,,,
68,77,91,84,nan,88,81.6,,,
59,68,85,78,88,nan,75.6,,,
 ,,,,,,,,,
132,6,3,,,,,,,
nan,87,88,89,58,99,84.2,,,
87,nan,99,98,60,87,86.2,,,
88,99,nan,99,60,87,86.6,,,
89,98,99,nan,60,88,86.8,,,
58,60,60,60,nan,57,59,,,
99,87,87,88,57,nan,83.6,,,
 ,,,,,,,,,
127,4,3,,,,,,,
nan,75,98,75,47,59,70.8,,,
75,nan,74,75,46,59,65.8,,,
98,74,nan,74,47,60,70.6,,,
75,75,74,nan,53,55,66.4,,,
47,46,47,53,nan,49,48.4,,,
59,59,60,55,49,nan,56.4,,,
 ,,,,,,,,,
132,5,6,,,,,,,
nan,52,52,87,84,74,69.8,,,
52,nan,99,45,41,38,55,,,
52,99,nan,45,41,37,54.8,,,
87,45,45,nan,96,85,71.6,,,
84,41,41,96,nan,84,69.2,,,
74,38,37,85,84,nan,63.6,,,
 ,,,,,,,,,
134,2,4,,,,,,,
nan,90,97,93,65,92,87.4,,,
90,nan,90,88,65,87,84,,,
97,90,nan,90,63,90,86,,,
93,88,90,nan,70,99,88,,,
65,65,63,70,nan,70,66.6,,,
92,87,90,99,70,nan,87.6,,,
 ,,,,,,,,,
135,5,4,,,,,,,
nan,42,42,42,42,42,42,,,
42,nan,99,100,100,99,88,,,
42,99,nan,99,99,99,87.6,,,
42,100,99,nan,100,99,88,,,
42,100,99,100,nan,99,88,,,
42,99,99,99,99,nan,87.6,,,
 ,,,,,,,,,
128,5,3,,,,,,,
nan,100,60,68,100,49,75.4,,,
100,nan,60,68,100,49,75.4,,,
60,60,nan,47,60,66,58.6,,,
68,68,47,nan,68,42,58.6,,,
100,100,60,68,nan,49,75.4,,,
49,49,66,42,49,nan,51,,,
 ,,,,,,,,,
133,3,5,,,,,,,
nan,69,90,96,97,96,89.6,,,
69,nan,66,68,69,68,68,,,
90,66,nan,93,88,93,86,,,
96,68,93,nan,94,100,90.2,,,
97,69,88,94,nan,94,88.4,,,
96,68,93,100,94,nan,90.2,,,
 ,,,,,,,,,
131,2,6,,,,,,,
nan,58,70,61,54,59,60.4,,,
58,nan,53,95,72,99,75.4,,,
70,53,nan,55,48,53,55.8,,,
61,95,55,nan,72,95,75.6,,,
54,72,48,72,nan,71,63.4,,,
59,99,53,95,71,nan,75.4,,,
 ,,,,,,,,,
127,7,2,,,,,,,
nan,35,35,97,100,35,60.4,,,
35,nan,99,35,35,100,60.8,,,
35,99,nan,35,35,99,60.6,,,
97,35,35,nan,97,35,59.8,,,
100,35,35,97,nan,35,60.4,,,
35,100,99,35,35,nan,60.8,,,
 ,,,,,,,,,
125,2,3,,,,,,,
nan,31,28,53,58,31,40.2,,,
31,nan,87,35,49,83,57,,,
28,87,nan,35,49,91,58,,,
53,35,35,nan,69,36,45.6,,,
58,49,49,69,nan,52,55.4,,,
31,83,91,36,52,nan,58.6,,,
 ,,,,,,,,,
129,6,5,,,,,,,
nan,79,87,73,73,85,79.4,,,
79,nan,76,68,68,70,72.2,,,
87,76,nan,83,84,86,83.2,,,
73,68,83,nan,98,78,80,,,
73,68,84,98,nan,79,80.4,,,
85,70,86,78,79,nan,79.6,,,
 ,,,,,,,134,2,7
nan,13,66,98,98,25,60,,,
13,nan,16,13,13,12,13.4,,,
66,16,nan,66,66,23,47.4,,,
98,13,66,nan,97,24,59.6,,,
98,13,66,97,nan,26,60,,,
25,12,23,24,26,nan,22,,,
 ,,,,,,,,,
129,6,2,,,,,,,
nan,45,45,35,60,93,55.6,,,
45,nan,96,41,37,44,52.6,,,
45,96,nan,42,36,43,52.4,,,
35,41,42,nan,33,34,37,,,
60,37,36,33,nan,57,44.6,,,
93,44,43,34,57,nan,54.2,,,
 ,,,,,,,,,
131,2,5,,,,,,,
nan,99,99,63,99,98,91.6,,,
99,nan,98,64,99,97,91.4,,,
99,98,nan,64,98,98,91.4,,,
63,64,64,nan,64,62,63.4,,,
99,99,98,64,nan,97,91.4,,,
98,97,98,62,97,nan,90.4,86.6,,
 ,,,,,,,,,
130,7,4,,,,,,,
nan,83,61,61,83,83,74.2,,,
83,nan,61,61,95,95,79,,,
61,61,nan,100,60,60,68.4,,,
61,61,100,nan,60,60,68.4,,,
83,95,60,60,nan,100,79.6,,,
83,95,60,60,100,nan,79.6,,,
 ,,,,,,,,,
132,3,4,,,,,,,
nan,97,99,98,100,99,98.6,,,
97,nan,96,98,97,96,96.8,,,
99,96,nan,98,99,100,98.4,,,
98,98,98,nan,98,98,98,,,
100,97,99,98,nan,99,98.6,,,
99,96,100,98,99,nan,98.4,98.13333333,,
 ,,,,,,,,,
127,4,4,,,,,,,
nan,86,97,86,98,91,91.6,,,
86,nan,87,98,87,84,88.4,,,
97,87,nan,87,98,90,91.8,,,
86,98,87,nan,87,83,88.2,,,
98,87,98,87,nan,91,92.2,,,
91,84,90,83,91,nan,87.8,90,,
 ,,,,,,,,,
125,3,4,,,,,,,
nan,98,98,98,98,85,95.4,,,
98,nan,100,100,96,85,95.8,,,
98,100,nan,100,96,85,95.8,,,
98,100,100,nan,96,85,95.8,,,
98,96,96,96,nan,83,93.8,,,
85,85,85,85,83,nan,84.6,93.53333333,,
 ,,,,,,,,,
133,7,6,,,,,,,
nan,76,84,82,86,63,78.2,,,
76,nan,77,82,83,66,76.8,,,
84,77,nan,86,84,61,78.4,,,
82,82,86,nan,86,58,78.8,,,
86,83,84,86,nan,68,81.4,,,
63,66,61,58,68,nan,63.2,,,
 ,,,,,,,,,
134,4,5,,,,,,,
nan,100,100,100,69,75,88.8,,,
100,nan,100,100,69,75,88.8,,,
100,100,nan,100,69,75,88.8,,,
100,100,100,nan,69,75,88.8,,,
69,69,69,69,nan,59,67,,,
75,75,75,75,59,nan,71.8,,,
 ,,,,,,,,,
129,6,5,,,,,,,
nan,67,89,82,97,89,84.8,,,
67,nan,65,62,67,65,65.2,,,
89,65,nan,82,88,99,84.6,,,
82,62,82,nan,82,82,78,,,
97,67,88,82,nan,88,84.4,,,
89,65,99,82,88,nan,84.6,,,
 ,,,,,,,,,
126,6,3,,,,,,,
nan,48,44,44,47,40,44.6,,,
48,nan,49,48,84,59,57.6,,,
44,49,nan,97,53,66,61.8,,,
44,48,97,nan,52,64,61,,,
47,84,53,52,nan,66,60.4,,,
40,59,66,64,66,nan,59,,,
 ,,,,,,,,,
129,4,5,,,,,,,
nan,97,67,99,71,65,79.8,,,
97,nan,66,98,71,64,79.2,,,
67,66,nan,66,64,67,66,,,
99,98,66,nan,71,65,79.8,,,
71,71,64,71,nan,72,69.8,,,
65,64,67,65,72,nan,66.6,,,
 ,,,,,,,,,
128,6,6,,,,,,,
nan,45,62,52,52,43,50.8,,,
45,nan,52,89,88,86,72,,,
62,52,nan,62,62,47,57,,,
52,89,62,nan,98,83,76.8,,,
52,88,62,98,nan,83,76.6,,,
43,86,47,83,83,nan,68.4,,,
 ,,,,,,,,,
134,5,5,,,,,,,
nan,47,47,47,47,47,47,,,
47,nan,100,100,100,100,89.4,,,
47,100,nan,100,100,100,89.4,,,
47,100,100,nan,100,100,89.4,,,
47,100,100,100,nan,100,89.4,,,
47,100,100,100,100,nan,89.4,,,
 ,,,,,,,,,
125,7,7,,,,,,,
nan,89,81,89,81,99,87.8,,,
89,nan,89,77,69,89,82.6,,,
81,89,nan,68,81,81,80,,,
89,77,68,nan,68,89,78.2,,,
81,69,81,68,nan,81,76,,,
99,89,81,89,81,nan,87.8,,,
 ,,,,,,,,,
128,4,3,,,,,,,
nan,57,74,83,61,84,71.8,,,
57,nan,53,61,45,58,54.8,,,
74,53,nan,86,81,78,74.4,,,
83,61,86,nan,72,89,78.2,,,
61,45,81,72,nan,64,64.6,,,
84,58,78,89,64,nan,74.6,,,
 ,,,,,,,,,
132,7,7,,,,,,,
nan,81,81,79,92,92,85,,,
81,nan,99,75,72,72,79.8,,,
81,99,nan,75,72,72,79.8,,,
79,75,75,nan,85,85,79.8,,,
92,72,72,85,nan,99,84,,,
92,72,72,85,99,nan,84,,,
 ,,,,,,,,,
134,7,6,,,,,,,
nan,12,87,59,87,93,67.6,,,
12,nan,13,24,15,12,15.2,,,
87,13,nan,61,84,89,66.8,,,
59,24,61,nan,63,61,53.6,,,
87,15,84,63,nan,86,67,,,
93,12,89,61,86,nan,68.2,,,
 ,,,,,,,,,
131,4,7,,,,,,,
nan,28,25,9,12,23,19.4,,,
28,nan,94,39,49,87,59.4,,,
25,94,nan,27,39,91,55.2,,,
9,39,27,nan,85,13,34.6,,,
12,49,39,85,nan,26,42.2,,,
23,87,91,13,26,nan,48,,,
 ,,,,,,,,,
135,2,2,,,,,,,
nan,31,36,30,68,41,41.2,,,
31,nan,32,54,35,37,37.8,,,
36,32,nan,40,48,68,44.8,,,
30,54,40,nan,34,31,37.8,,,
68,35,48,34,nan,52,47.4,,,
41,37,68,31,52,nan,45.8,,,
 ,,,,,,,,,
125,3,2,,,,,,,
nan,64,57,56,48,94,63.8,,,
64,nan,50,46,39,66,53,,,
57,50,nan,91,77,56,66.2,,,
56,46,91,nan,83,55,66.2,,,
48,39,77,83,nan,47,58.8,,,
94,66,56,55,47,nan,63.6,,,
 ,,,,,,,,,
126,7,5,,,,,,,
nan,30,19,80,29,60,43.6,,,
30,nan,73,37,79,39,51.6,,,
19,73,nan,27,91,30,48,,,
80,37,27,nan,36,80,52,,,
29,79,91,36,nan,37,54.4,,,
60,39,30,80,37,nan,49.2,,,
 ,,,,,,,,,
130,4,6,,,,,,,
nan,99,94,37,86,36,70.4,,,
99,nan,94,37,86,36,70.4,,,
94,94,nan,34,81,33,67.2,,,
37,37,34,nan,42,98,49.6,,,
86,86,81,42,nan,43,67.6,,,
36,36,33,98,43,nan,49.2,,,
 ,,,,,,,,,
127,4,3,,,,,,,
nan,51,47,45,46,47,47.2,,,
51,nan,74,81,85,58,69.8,,,
47,74,nan,77,77,72,69.4,,,
45,81,77,nan,95,61,71.8,,,
46,85,77,95,nan,59,72.4,,,
47,58,72,61,59,nan,59.4,,,
 ,,,,,,,,,
126,4,4,,,,,,,
nan,85,85,85,99,100,90.8,,,
85,nan,100,100,85,85,91,,,
85,100,nan,100,85,85,91,,,
85,100,100,nan,85,85,91,,,
99,85,85,85,nan,99,90.6,,,
100,85,85,85,99,nan,90.8,90.86666667,,
 ,,,,,,,,,
133,4,2,,,,,,,
nan,52,76,85,89,79,76.2,,,
52,nan,57,56,53,53,54.2,,,
76,57,nan,89,84,65,74.2,,,
85,56,89,nan,93,70,78.6,,,
89,53,84,93,nan,73,78.4,,,
79,53,65,70,73,nan,68,,,
 ,,,,,,,,,
131,4,5,,,,,,,
nan,46,53,42,42,52,47,,,
46,nan,73,74,74,79,69.2,,,
53,73,nan,67,72,89,70.8,,,
42,74,67,nan,93,68,68.8,,,
42,74,72,93,nan,72,70.6,,,
52,79,89,68,72,nan,72,,,
 ,,,,,,,,,
127,3,3,,,,,,,
