135,7,5
 
nan,85.0,46.0,77.0,84.0,73.0
85.0,nan,29.0,63.0,70.0,61.75
46.0,29.0,nan,25.0,36.0,34.0
77.0,63.0,25.0,nan,94.0,64.75
84.0,70.0,36.0,94.0,nan,71.0
