132,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,20,19,32,35,34,17,30,45,21,60,16,26,20,20,24,21,30,68,nan,31.21052632,35.3933518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,88,86,86,89,87,95,81,95,97,84,92,87,86,87,97,79,78,94,87,88.15789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,nan,91,92,94,82,88,89,86,88,86,90,92,91,86,86,81,87,89,90,88.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,91,nan,97,88,78,83,83,86,87,88,89,90,99,85,84,79,80,88,92,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,92,97,nan,88,77,83,83,86,87,87,88,91,97,83,84,77,80,88,90,86.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,94,88,88,nan,83,89,89,87,89,85,91,88,88,85,87,83,87,89,90,87.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,82,78,77,83,nan,88,87,84,85,84,83,81,78,88,86,81,80,84,82,83.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,88,83,83,89,88,nan,82,93,93,81,91,83,83,85,94,78,78,91,86,86.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,89,83,83,89,87,82,nan,80,82,86,83,86,83,88,80,82,87,83,85,84.15789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,86,86,86,87,84,93,80,nan,94,84,92,86,86,87,95,78,77,96,87,87.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,88,87,87,89,85,93,82,94,nan,84,92,88,87,88,94,80,78,94,87,88.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,86,88,87,85,84,81,86,84,84,nan,89,90,88,91,82,85,84,86,92,86.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,90,89,88,91,83,91,83,92,92,89,nan,88,89,88,90,82,81,93,93,88.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,92,90,91,88,81,83,86,86,88,90,88,nan,90,88,86,81,85,89,91,87.36842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,91,99,97,88,78,83,83,86,87,88,89,90,nan,85,84,80,80,88,92,87.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,86,85,83,85,88,85,88,87,88,91,88,88,85,nan,86,87,84,90,87,86.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,86,84,84,87,86,94,80,95,94,82,90,86,84,86,nan,78,77,94,85,86.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,81,79,77,83,81,78,82,78,80,85,82,81,80,87,78,nan,82,81,82,80.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,87,80,80,87,80,78,87,77,78,84,81,85,80,84,77,82,nan,79,83,81.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,89,88,88,89,84,91,83,96,94,86,93,89,88,90,94,81,79,nan,89,88.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,90,92,90,90,82,86,85,87,87,92,93,91,92,87,85,82,83,89,nan,87.89473684,86.34349031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,99,94,96,93,93,94,96,86,92,91,96,94,96,94,97,93,95,94,94,94.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,nan,94,96,93,93,94,96,86,91,91,96,94,96,94,96,92,95,94,93,93.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,nan,98,93,93,94,96,87,95,90,97,97,94,98,97,92,92,94,95,94.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,96,98,nan,93,92,94,98,86,94,89,99,97,95,97,99,92,94,93,94,94.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,93,93,93,nan,97,99,92,89,97,95,92,95,94,93,93,96,90,99,96,94.15789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,93,93,92,97,nan,98,92,90,95,93,92,95,92,93,92,99,89,98,96,93.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,94,94,99,98,nan,93,90,96,95,93,96,93,94,93,97,91,99,97,94.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,96,96,98,92,92,93,nan,86,93,89,98,96,95,96,98,91,94,93,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,86,87,86,89,90,90,86,nan,89,92,87,89,84,87,86,89,89,89,91,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,91,95,94,97,95,96,93,89,nan,93,93,97,93,96,94,94,90,96,97,93.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,91,90,89,95,93,95,89,92,93,nan,90,92,90,90,89,93,93,95,94,91.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,96,97,99,92,92,93,98,87,93,90,nan,96,95,97,99,91,94,93,94,94.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,97,97,95,95,96,96,89,97,92,96,nan,93,97,97,94,92,96,97,94.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,96,94,95,94,92,93,95,84,93,90,95,93,nan,94,95,91,92,94,91,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,98,97,93,93,94,96,87,96,90,97,97,94,nan,97,92,92,94,95,94.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,96,97,99,93,92,93,98,86,94,89,99,97,95,97,nan,92,94,93,95,94.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,92,92,92,96,99,97,91,89,94,93,91,94,91,92,92,nan,89,97,95,93.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,95,92,94,90,89,91,94,89,90,93,94,92,92,92,94,89,nan,91,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,94,93,99,98,99,93,89,96,95,93,96,94,94,93,97,91,nan,97,94.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,93,95,94,96,96,97,94,91,97,94,94,97,91,95,95,95,92,97,nan,94.57894737,93.57063712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,98,99,98,99,99,99,99,97,98,99,97,98,98,98,99,98,98,97,99,98.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,nan,99,99,99,99,99,98,98,99,99,97,99,99,99,99,99,99,98,99,98.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,nan,99,99,99,99,99,97,98,98,97,99,99,98,99,98,99,97,99,98.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99,99,nan,99,99,99,98,98,99,99,97,99,99,99,99,99,99,98,99,98.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,nan,99,99,99,97,98,98,97,99,99,98,99,98,99,97,99,98.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,99,nan,99,99,97,98,98,97,99,99,98,99,98,99,97,99,98.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,99,99,nan,99,97,98,98,97,99,99,98,100,98,99,97,99,98.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,98,99,98,99,99,99,nan,97,98,98,97,98,98,98,99,98,98,97,99,98.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,98,97,98,97,97,97,97,nan,98,98,98,97,98,98,97,98,98,97,97,97.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99,98,99,98,98,98,98,98,nan,98,98,99,99,99,98,98,99,98,98,98.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,98,99,98,98,98,98,98,98,nan,98,99,99,98,98,98,99,97,98,98.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,97,97,97,97,97,97,97,98,98,98,nan,97,97,98,97,96,97,99,97,97.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99,99,99,99,99,99,98,97,99,99,97,nan,99,99,99,99,99,98,99,98.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99,99,99,99,99,99,98,98,99,99,97,99,nan,99,99,99,100,98,99,98.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99,98,99,98,98,98,98,98,99,98,98,99,99,nan,98,98,99,98,98,98.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,99,99,100,99,97,98,98,97,99,99,98,nan,98,99,97,99,98.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99,98,99,98,98,98,98,98,98,98,96,99,99,98,98,nan,99,97,98,98.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99,99,99,99,99,99,98,98,99,99,97,99,100,99,99,99,nan,98,99,98.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,98,97,98,97,97,97,97,97,98,97,99,98,98,98,97,97,98,nan,97,97.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,99,99,99,99,97,98,98,97,99,99,98,99,98,99,97,nan,98.47368421,98.29639889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,99,99,99,94,99,99,99,97,99,99,94,99,99,99,99,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,nan,99,99,94,99,99,99,97,99,99,94,99,99,99,99,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,nan,99,94,99,99,99,97,99,99,94,99,99,99,99,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,nan,94,99,99,99,97,99,99,94,99,99,99,99,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,94,94,nan,94,94,94,92,94,94,89,95,94,94,94,89,94,94,92,93.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,94,nan,99,99,97,99,99,94,99,99,99,99,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,94,99,nan,99,97,99,99,94,99,99,99,99,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,94,99,99,nan,97,99,99,94,99,99,99,99,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,97,97,97,92,97,97,97,nan,97,97,92,97,97,97,97,92,97,97,99,96.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,94,99,99,99,97,nan,99,94,99,99,99,99,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,94,99,99,99,97,99,nan,94,99,99,99,99,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,94,94,89,94,94,94,92,94,94,nan,94,94,94,94,99,94,94,92,93.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,95,99,99,99,97,99,99,94,nan,99,99,99,94,99,99,97,98.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,94,99,99,99,97,99,99,94,99,nan,99,99,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,94,99,99,99,97,99,99,94,99,99,nan,99,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,94,99,99,99,97,99,99,94,99,99,99,nan,94,99,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,94,94,89,94,94,94,92,94,94,99,94,94,94,94,nan,94,94,92,93.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,94,99,99,99,97,99,99,94,99,99,99,99,94,nan,99,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,99,94,99,99,99,97,99,99,94,99,99,99,99,94,99,nan,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,97,97,97,92,97,97,97,99,97,97,92,97,97,97,97,92,97,97,nan,96.31578947,97.22437673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,95,70,71,86,59,79,47,73,72,82,94,91,84,79,82,89,81,78,90,79.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,nan,68,69,84,57,77,47,70,70,79,94,90,81,75,80,90,79,74,91,77.36842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,68,nan,98,78,84,88,60,92,97,82,68,73,81,87,85,70,85,89,73,80.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,69,98,nan,80,83,89,60,90,98,84,68,74,82,88,86,71,86,90,73,81.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,84,78,80,nan,67,88,54,77,80,92,84,90,95,82,91,86,91,84,89,83.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,57,84,83,67,nan,75,69,78,82,69,56,63,68,73,72,59,72,75,62,69.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,77,88,89,88,75,nan,55,84,90,93,77,82,91,90,95,79,96,94,81,84.36842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,47,60,60,54,69,55,nan,58,59,56,46,50,55,55,54,47,55,54,50,54.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,70,92,90,77,78,84,58,nan,90,79,71,72,78,92,83,71,81,88,71,78.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,70,97,98,80,82,90,59,90,nan,84,69,75,82,88,88,72,86,90,75,81.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,79,82,84,92,69,93,56,79,84,nan,80,83,97,85,93,80,96,88,82,83.36842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,68,68,84,56,77,46,71,69,80,nan,90,82,77,80,91,79,76,89,77.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,90,73,74,90,63,82,50,72,75,83,90,nan,86,76,85,94,84,79,98,80.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,81,81,82,95,68,91,55,78,82,97,82,86,nan,83,92,82,94,87,85,83.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,75,87,88,82,73,90,55,92,88,85,77,76,83,nan,89,75,86,93,75,81.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,80,85,86,91,72,95,54,83,88,93,80,85,92,89,nan,82,95,91,84,84.57894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,90,70,71,86,59,79,47,71,72,80,91,94,82,75,82,nan,80,79,94,78.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,79,85,86,91,72,96,55,81,86,96,79,84,94,86,95,80,nan,91,83,84.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,74,89,90,84,75,94,54,88,90,88,76,79,87,93,91,79,91,nan,78,83.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,91,73,73,89,62,81,50,71,75,82,89,98,85,75,84,94,83,78,nan,80.15789474,79.27700831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,82,82,83,93,85,99,82,82,97,94,94,94,94,96,94,82,93,82,93,89.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,99,98,78,95,82,99,99,81,78,79,79,79,80,79,98,87,99,78,86.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,99,nan,98,78,95,82,99,99,81,78,79,79,79,80,79,98,87,99,78,86.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,98,98,nan,79,96,83,98,99,82,79,80,80,80,81,80,98,88,99,79,87.36842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,78,78,79,nan,82,94,78,78,95,99,98,98,98,96,98,78,88,78,100,88.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,95,95,96,82,nan,86,95,96,85,82,83,83,83,84,83,95,92,95,82,88.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,82,82,83,94,86,nan,82,83,97,94,95,95,95,96,95,83,93,83,94,90.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,99,99,98,78,95,82,nan,99,81,78,79,79,79,80,79,98,87,99,78,86.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,99,99,99,78,96,83,99,nan,81,79,80,79,80,81,79,99,88,99,78,87.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,81,81,82,95,85,97,81,81,nan,96,97,95,97,97,96,81,91,81,95,89.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,78,78,79,99,82,94,78,79,96,nan,99,97,99,97,99,79,89,79,99,89.15789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,79,79,80,98,83,95,79,80,97,99,nan,98,99,98,98,80,89,80,98,89.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,79,79,80,98,83,95,79,79,95,97,98,nan,98,98,98,80,89,80,98,89.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,79,79,80,98,83,95,79,80,97,99,99,98,nan,98,98,80,89,80,98,89.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,80,80,81,96,84,96,80,81,97,97,98,98,98,nan,98,81,91,81,96,89.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,79,79,80,98,83,95,79,79,96,99,98,98,98,98,nan,80,89,80,98,89.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,98,98,98,78,95,83,98,99,81,79,80,80,80,81,80,nan,88,99,78,87.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,87,87,88,88,92,93,87,88,91,89,89,89,89,91,89,88,nan,88,88,89.15789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,99,99,99,78,95,83,99,99,81,79,80,80,80,81,80,99,88,nan,78,87.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,78,78,79,100,82,94,78,78,95,99,98,98,98,96,98,78,88,78,nan,88.73684211,88.53185595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2,4,,,,,,,,,,,,,,,,,,,,nan,91,49,91,48,50,91,68,53,39,39,93,41,83,92,89,40,38,73,44,63.78947368,,,,,,,,,,,,,,,,,,,,
91,nan,47,87,41,49,87,65,53,33,35,90,34,80,90,83,37,34,68,37,60.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,47,nan,54,53,62,50,60,65,54,55,50,54,52,50,53,57,53,57,55,54.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,87,54,nan,46,55,84,75,55,40,43,86,42,87,84,87,45,42,72,44,64.15789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,41,53,46,nan,50,48,49,44,79,82,49,82,49,47,53,82,79,53,86,58.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,49,62,55,50,nan,48,71,75,55,55,49,54,60,48,54,55,56,46,53,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,87,50,84,48,48,nan,64,53,39,39,95,42,79,96,87,40,38,73,44,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,65,60,75,49,71,64,nan,62,53,57,65,55,76,64,73,56,55,59,53,62.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,65,55,44,75,53,62,nan,47,45,55,46,56,54,57,47,47,50,45,53.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,33,54,40,79,55,39,53,47,nan,78,40,93,41,39,45,76,89,47,89,56.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,35,55,43,82,55,39,57,45,78,nan,40,82,46,39,45,94,87,50,80,57.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,90,50,86,49,49,95,65,55,40,40,nan,42,81,97,89,41,39,74,45,64.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,34,54,42,82,54,42,55,46,93,82,42,nan,44,41,47,80,90,49,92,58.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,80,52,87,49,60,79,76,56,41,46,81,44,nan,79,87,48,44,66,48,63.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,90,50,84,47,48,96,64,54,39,39,97,41,79,nan,87,40,38,73,44,63.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,83,53,87,53,54,87,73,57,45,45,89,47,87,87,nan,45,43,71,50,65.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,37,57,45,82,55,40,56,47,76,94,41,80,48,40,45,nan,84,50,80,57.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,34,53,42,79,56,38,55,47,89,87,39,90,44,38,43,84,nan,45,85,57.15789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,68,57,72,53,46,73,59,50,47,50,74,49,66,73,71,50,45,nan,52,59.36842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,37,55,44,86,53,44,53,45,89,80,45,92,48,44,50,80,85,52,nan,59.26315789,59.65497076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,72,97,96,76,94,70,95,97,97,97,98,97,97,69,97,97,97,97,98,91.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,nan,72,74,88,75,97,69,73,72,72,72,73,72,94,72,73,71,71,73,75.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,72,nan,97,77,94,71,94,98,99,98,97,98,98,68,97,98,99,98,97,91.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,74,97,nan,78,96,72,92,97,97,97,97,97,96,69,96,97,96,96,97,91.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,88,77,78,nan,80,86,74,78,77,76,77,78,78,83,78,78,77,76,77,78.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
