7,100,7,nan,100,7,44.2,,,
7,100,7,100,nan,7,44.2,,,
98,7,99,7,7,nan,43.6,,,
 ,,,,,,,,,
126,5,3,,,,,,,
nan,100,100,100,49,49,79.6,,,
100,nan,100,100,49,49,79.6,,,
100,100,nan,100,49,49,79.6,,,
100,100,100,nan,49,49,79.6,,,
49,49,49,49,nan,100,59.2,,,
49,49,49,49,100,nan,59.2,,,
 ,,,,,,,,,
125,6,2,,,,,,,
nan,100,100,100,100,100,100,,,
100,nan,100,100,100,100,100,,,
100,100,nan,100,100,100,100,,,
100,100,100,nan,100,100,100,,,
100,100,100,100,nan,100,100,,,
100,100,100,100,100,nan,100,,,
 ,,,,,,,,,
127,6,6,,,,,,,
nan,37,29,nan,88,48,50.5,,,
37,nan,7,36,43,34,31.4,,,
29,7,nan,4,24,-2,12.4,,,
nan,36,4,nan,3,3,11.5,,,
88,43,24,3,nan,62,44,,,
48,34,-2,3,62,nan,29,,,
 ,,,,,,,,,
132,2,7,,,,,,,
nan,-2,100,100,99,-2,59,,,
-2,nan,-2,-2,-2,100,18.4,,,
100,-2,nan,100,99,-2,59,,,
100,-2,100,nan,99,-2,59,,,
99,-2,99,99,nan,-2,58.6,,,
-2,100,-2,-2,-2,nan,18.4,,,
 ,,,,,,,,,
134,3,3,,,,,,,
nan,98,98,99,7,100,80.4,,,
98,nan,100,99,7,98,80.4,,,
98,100,nan,99,7,98,80.4,,,
99,99,99,nan,7,99,80.6,,,
7,7,7,7,nan,7,7,,,
100,98,98,99,7,nan,80.4,,,
 ,,,,,,,,,
130,6,2,,,,,,,
nan,11,11,7,11,7,9.4,,,
11,nan,100,81,100,81,74.6,,,
11,100,nan,81,100,81,74.6,,,
7,81,81,nan,81,100,70,,,
11,100,100,81,nan,81,74.6,,,
7,81,81,100,81,nan,70,,,
 ,,,,,,,,,
125,7,5,,,,,,,
nan,73,73,80,nan,73,74.75,,,
73,nan,100,91,14,100,75.6,,,
73,100,nan,91,14,100,75.6,,,
80,91,91,nan,16,91,73.8,,,
nan,14,14,16,nan,14,14.5,,,
73,100,100,91,14,nan,75.6,,,
 ,,,,,,,,,
130,3,2,,,,,,,
nan,95,100,95,95,98,96.6,,,
95,nan,95,100,100,95,97,,,
100,95,nan,95,95,98,96.6,,,
95,100,95,nan,100,95,97,,,
95,100,95,100,nan,95,97,,,
98,95,98,95,95,nan,96.2,96.73333333,,
 ,,,,,,,,,
131,5,7,,,,,,,
nan,25,27,16,5,5,15.6,,,
25,nan,73,77,76,81,66.4,,,
27,73,nan,71,66,62,59.8,,,
16,77,71,nan,76,74,62.8,,,
5,76,66,76,nan,86,61.8,,,
5,81,62,74,86,nan,61.6,,,
 ,,,,,,,,,
135,3,2,,,,,,,
nan,6,28,23,27,6,18,,,
6,nan,38,1,38,98,36.2,,,
28,38,nan,nan,99,37,50.5,,,
23,1,nan,nan,nan,1,8.333333333,,,
27,38,99,nan,nan,36,50,,,
6,98,37,1,36,nan,35.6,,,
 ,,,,,,,,,
128,2,6,,,,,,,
nan,8,100,100,99,99,81.2,,,
8,nan,8,8,7,8,7.8,,,
100,8,nan,100,99,99,81.2,,,
100,8,100,nan,99,99,81.2,,,
99,7,99,99,nan,98,80.4,,,
99,8,99,99,98,nan,80.6,,,
 ,,,,,,,,,
134,6,4,,,,,,,
nan,32,100,37,100,28,59.4,,,
32,nan,32,26,32,28,30,,,
100,32,nan,37,100,28,59.4,,,
37,26,37,nan,37,50,37.4,,,
100,32,100,37,nan,28,59.4,,,
28,28,28,50,28,nan,32.4,,,
 ,,,,,,,,,
126,3,3,,,,,,,
nan,98,98,98,97,97,97.6,,,
98,nan,100,100,99,99,99.2,,,
98,100,nan,100,99,99,99.2,,,
98,100,100,nan,99,99,99.2,,,
97,99,99,99,nan,100,98.8,,,
97,99,99,99,100,nan,98.8,98.8,,
 ,,,,,,,,,
131,4,4,,,,,,,
nan,73,73,73,100,73,78.4,,,
73,nan,100,100,73,100,89.2,,,
73,100,nan,100,73,100,89.2,,,
73,100,100,nan,73,100,89.2,,,
100,73,73,73,nan,73,78.4,,,
73,100,100,100,73,nan,89.2,,,
 ,,,,,,,,,
130,3,7,,,,,,,
nan,100,100,100,100,100,100,,,
100,nan,100,100,100,100,100,,,
100,100,nan,100,100,100,100,,,
100,100,100,nan,100,100,100,,,
100,100,100,100,nan,100,100,,,
100,100,100,100,100,nan,100,,,
 ,,,,,,,,,
135,7,6,,,,,,,
nan,80,77,69,53,9,57.6,,,
80,nan,69,61,46,12,53.6,,,
77,69,nan,85,72,12,63,,,
69,61,85,nan,83,14,62.4,,,
53,46,72,83,nan,18,54.4,,,
9,12,12,14,18,nan,13,,,
 ,,,,,,,,,
125,5,3,,,,,,,
nan,100,100,96,25,95,83.2,,,
100,nan,100,96,25,95,83.2,,,
100,100,nan,96,25,95,83.2,,,
96,96,96,nan,27,99,82.8,,,
25,25,25,27,nan,27,25.8,,,
95,95,95,99,27,nan,82.2,,,
 ,,,,,,,,,
132,6,4,,,,,,,
nan,18,36,49,36,18,31.4,,,
18,nan,39,51,39,100,49.4,,,
36,39,nan,76,100,39,58,,,
49,51,76,nan,76,51,60.6,,,
36,39,100,76,nan,39,58,,,
18,100,39,51,39,nan,49.4,,,
 ,,,,,,,,,
134,5,4,,,,,,,
nan,40,100,40,23,23,45.2,,,
40,nan,40,100,40,40,52,,,
100,40,nan,40,23,23,45.2,,,
40,100,40,nan,40,40,52,,,
23,40,23,40,nan,100,45.2,,,
23,40,23,40,100,nan,45.2,,,
 ,,,,,,,,,
133,6,3,,,,,,,
nan,-3,-3,99,-3,99,37.8,,,
-3,nan,100,-3,100,-3,38.2,,,
-3,100,nan,-3,100,-3,38.2,,,
99,-3,-3,nan,-3,100,38,,,
-3,100,100,-3,nan,-3,38.2,,,
99,-3,-3,100,-3,nan,38,,,
 ,,,,,,,,,
131,6,2,,,,,,,
nan,100,37,37,37,82,58.6,,,
100,nan,37,37,37,82,58.6,,,
37,37,nan,100,100,29,60.6,,,
37,37,100,nan,100,29,60.6,,,
37,37,100,100,nan,29,60.6,,,
82,82,29,29,29,nan,50.2,,,
 ,,,,,,,,,
127,2,3,,,,,,,
nan,42,100,42,nan,nan,61.33333333,,,
42,nan,42,100,3,3,38,,,
100,42,nan,42,nan,nan,61.33333333,,,
42,100,42,nan,3,3,38,,,
nan,3,nan,3,nan,100,35.33333333,,,
nan,3,nan,3,100,nan,35.33333333,,,
 ,,,,,,,,,
134,4,2,,,,,,,
nan,nan,4,4,nan,4,4,,,
nan,nan,60,60,100,60,70,,,
4,60,nan,100,60,100,64.8,,,
4,60,100,nan,60,100,64.8,,,
nan,100,60,60,nan,60,70,,,
4,60,100,100,60,nan,64.8,,,
 ,,,,,,,,,
134,5,6,,,,,,,
nan,53,71,71,71,100,73.2,,,
53,nan,55,55,55,53,54.2,,,
71,55,nan,100,100,71,79.4,,,
71,55,100,nan,100,71,79.4,,,
71,55,100,100,nan,71,79.4,,,
100,53,71,71,71,nan,73.2,,,
 ,,,,,,,,,
129,4,2,,,,,,,
nan,78,100,99,78,78,86.6,,,
78,nan,78,77,100,100,86.6,,,
100,78,nan,99,78,78,86.6,,,
99,77,99,nan,77,77,85.8,,,
78,100,78,77,nan,100,86.6,,,
78,100,78,77,100,nan,86.6,,,
 ,,,,,,,,,
135,7,2,,,,,,,
nan,100,100,44,43,44,66.2,,,
100,nan,100,44,43,44,66.2,,,
100,100,nan,44,43,44,66.2,,,
44,44,44,nan,99,100,66.2,,,
43,43,43,99,nan,99,65.4,,,
44,44,44,100,99,nan,66.2,,,
 ,,,,,,,,,
126,2,5,,,,,,,
nan,93,99,99,100,93,96.8,,,
93,nan,94,94,93,100,94.8,,,
99,94,nan,98,99,94,96.8,,,
99,94,98,nan,99,94,96.8,,,
100,93,99,99,nan,93,96.8,,,
93,100,94,94,93,nan,94.8,96.13333333,,
 ,,,,,,,,,
128,7,2,,,,,,,
nan,100,100,100,100,22,84.4,,,
100,nan,100,100,100,22,84.4,,,
100,100,nan,100,100,22,84.4,,,
100,100,100,nan,100,22,84.4,,,
100,100,100,100,nan,22,84.4,,,
22,22,22,22,22,nan,22,,,
 ,,,,,,,,,
127,4,7,,,,,,,
nan,43,83,19,22,55,44.4,,,
43,nan,31,71,nan,-1,36,,,
83,31,nan,-1,29,69,42.2,,,
19,71,-1,nan,nan,-1,22,,,
22,nan,29,nan,nan,49,33.33333333,,,
55,-1,69,-1,49,nan,34.2,,,
 ,,,,,,,,,
130,3,7,,,,,,,
nan,61,100,100,100,100,92.2,,,
61,nan,61,61,61,61,61,,,
100,61,nan,100,100,100,92.2,,,
100,61,100,nan,100,100,92.2,,,
100,61,100,100,nan,100,92.2,,,
100,61,100,100,100,nan,92.2,87,,
 ,,,,,,,,,
130,3,6,,,,,,,
nan,67,69,67,67,67,67.4,,,
67,nan,52,100,100,100,83.8,,,
69,52,nan,52,52,52,55.4,,,
67,100,52,nan,100,100,83.8,,,
67,100,52,100,nan,100,83.8,,,
67,100,52,100,100,nan,83.8,,,
 ,,,,,,,125,7,6
nan,71,89,75,80,92,81.4,,,
71,nan,74,81,83,77,77.2,,,
89,74,nan,80,82,97,84.4,,,
75,81,80,nan,80,80,79.2,,,
80,83,82,80,nan,85,82,,,
92,77,97,80,85,nan,86.2,,,
 ,,,,,,,,,
132,5,7,,,,,,,
nan,76,47,80,97,76,75.2,,,
76,nan,43,90,76,78,72.6,,,
47,43,nan,38,49,38,43,,,
80,90,38,nan,80,82,74,,,
97,76,49,80,nan,76,75.6,,,
76,78,38,82,76,nan,70,,,
 ,,,,,,,,,
125,5,7,,,,,,,
nan,70,85,98,91,24,73.6,,,
70,nan,67,72,72,10,58.2,,,
85,67,nan,87,87,26,70.4,,,
98,72,87,nan,93,24,74.8,,,
91,72,87,93,nan,24,73.4,,,
24,10,26,24,24,nan,21.6,,,
 ,,,,,,,,,
135,2,3,,,,,,,
nan,17,24,17,98,17,34.6,,,
17,nan,81,98,17,98,62.2,,,
24,81,nan,83,24,83,59,,,
17,98,83,nan,17,100,63,,,
98,17,24,17,nan,17,34.6,,,
17,98,83,100,17,nan,63,,,
 ,,,,,,,,,
126,4,7,,,,,,,
nan,-1,63,-1,-1,63,24.6,,,
-1,nan,47,79,100,47,54.4,,,
63,47,nan,34,47,100,58.2,,,
-1,79,34,nan,79,34,45,,,
-1,100,47,79,nan,47,54.4,,,
63,47,100,34,47,nan,58.2,,,
 ,,,,,,,,,
132,2,4,,,,,,,
nan,24,94,94,96,94,80.4,,,
24,nan,21,21,25,21,22.4,,,
94,21,nan,100,91,100,81.2,,,
94,21,100,nan,91,100,81.2,,,
96,25,91,91,nan,91,78.8,,,
94,21,100,100,91,nan,81.2,,,
 ,,,,,,,,,
133,7,2,,,,,,,
nan,38,100,100,100,100,87.6,,,
38,nan,38,38,38,38,38,,,
100,38,nan,100,100,100,87.6,,,
100,38,100,nan,100,100,87.6,,,
100,38,100,100,nan,100,87.6,,,
100,38,100,100,100,nan,87.6,,,
 ,,,,,,,,,
135,3,4,,,,,,,
nan,100,16,1,100,100,63.4,,,
100,nan,16,1,100,100,63.4,,,
16,16,nan,2,16,16,13.2,,,
1,1,2,nan,1,1,1.2,,,
100,100,16,1,nan,100,63.4,,,
100,100,16,1,100,nan,63.4,,,
 ,,,,,,,,,
127,4,6,,,,,,,
nan,100,100,100,70,100,94,,,
100,nan,100,100,70,100,94,,,
100,100,nan,100,70,100,94,,,
100,100,100,nan,70,100,94,,,
70,70,70,70,nan,70,70,,,
100,100,100,100,70,nan,94,,,
 ,,,,,,,,,
125,3,7,,,,,,,
nan,100,100,18,100,100,83.6,,,
100,nan,100,18,100,100,83.6,,,
100,100,nan,18,100,100,83.6,,,
18,18,18,nan,18,18,18,,,
100,100,100,18,nan,100,83.6,,,
100,100,100,18,100,nan,83.6,,,
 ,,,,,,,,,
131,2,6,,,,,,,
nan,12,14,13,100,13,30.4,,,
12,nan,7,6,12,6,8.6,,,
14,7,nan,98,14,98,46.2,,,
13,6,98,nan,13,100,46,,,
100,12,14,13,nan,13,30.4,,,
13,6,98,100,13,nan,46,,,
 ,,,,,,,,,
134,5,4,,,,,,,
nan,40,23,40,40,23,33.2,,,
40,nan,40,100,100,40,64,,,
23,40,nan,40,40,100,48.6,,,
40,100,40,nan,100,40,64,,,
40,100,40,100,nan,40,64,,,
23,40,100,40,40,nan,48.6,,,
 ,,,,,,,,,
125,4,2,,,,,,,
nan,88,84,100,100,100,94.4,,,
88,nan,95,88,88,88,89.4,,,
84,95,nan,84,84,84,86.2,,,
100,88,84,nan,100,100,94.4,,,
100,88,84,100,nan,100,94.4,,,
100,88,84,100,100,nan,94.4,92.2,,
 ,,,,,,,,,
130,4,5,,,,,,,
nan,100,100,48,100,100,89.6,,,
100,nan,100,48,100,100,89.6,,,
100,100,nan,48,100,100,89.6,,,
48,48,48,nan,48,48,48,,,
100,100,100,48,nan,100,89.6,,,
100,100,100,48,100,nan,89.6,,,
 ,,,,,,,,,
129,6,5,,,,,,,
nan,94,98,100,96,30,83.6,,,
94,nan,92,94,98,32,82,,,
98,92,nan,98,94,32,82.8,,,
100,94,98,nan,96,30,83.6,,,
96,98,94,96,nan,32,83.2,,,
30,32,32,30,32,nan,31.2,,,
 ,,,,,,,,,
131,2,5,,,,,,,
nan,86,84,84,100,100,90.8,,,
86,nan,97,97,86,86,90.4,,,
84,97,nan,100,84,84,89.8,,,
84,97,100,nan,84,84,89.8,,,
100,86,84,84,nan,100,90.8,,,
100,86,84,84,100,nan,90.8,90.4,,
 ,,,,,,,,,
127,7,7,,,,,,,
nan,79,100,79,100,100,91.6,,,
79,nan,79,100,79,79,83.2,,,
100,79,nan,79,100,100,91.6,,,
79,100,79,nan,79,79,83.2,,,
100,79,100,79,nan,100,91.6,,,
100,79,100,79,100,nan,91.6,88.8,,
 ,,,,,,,,,
135,3,5,,,,,,,
nan,33,11,33,33,33,28.6,,,
33,nan,-5,100,100,100,65.6,,,
11,-5,nan,-5,-5,-5,-1.8,,,
33,100,-5,nan,100,100,65.6,,,
33,100,-5,100,nan,100,65.6,,,
33,100,-5,100,100,nan,65.6,,,
 ,,,,,,,,,
134,3,2,,,,,,,
nan,96,11,34,34,2,35.4,,,
96,nan,12,35,35,2,36,,,
11,12,nan,1,1,1,5.2,,,
34,35,1,nan,100,22,38.4,,,
34,35,1,100,nan,22,38.4,,,
2,2,1,22,22,nan,9.8,,,
 ,,,,,,,,,
126,7,7,,,,,,,
nan,100,35,74,100,100,81.8,,,
100,nan,35,74,100,100,81.8,,,
35,35,nan,53,35,35,38.6,,,
74,74,53,nan,74,74,69.8,,,
100,100,35,74,nan,100,81.8,,,
100,100,35,74,100,nan,81.8,,,
 ,,,,,,,,,
127,5,6,,,,,,,
nan,50,100,100,72,100,84.4,,,
50,nan,50,50,73,50,54.6,,,
100,50,nan,100,72,100,84.4,,,
100,50,100,nan,72,100,84.4,,,
72,73,72,72,nan,72,72.2,,,
100,50,100,100,72,nan,84.4,,,
 ,,,,,,,,,
133,4,7,,,,,,,
nan,48,100,35,94,28,61,,,
48,nan,48,80,44,12,46.4,,,
100,48,nan,35,94,28,61,,,
35,80,35,nan,34,8,38.4,,,
94,44,94,34,nan,31,59.4,,,
28,12,28,8,31,nan,21.4,,,
 ,,,,,,,,,
130,7,7,,,,,,,
nan,16,16,16,16,91,31,,,
16,nan,100,nan,100,18,58.5,,,
16,100,nan,nan,100,18,58.5,,,
16,nan,nan,nan,nan,18,17,,,
16,100,100,nan,nan,18,58.5,,,
91,18,18,18,18,nan,32.6,,,
 ,,,,,,,,,
125,4,7,,,,,,,
