126,2,6,,,,,
nan,79,84,78,79,80,80,
79,nan,78,78,76,78,77.8,
84,78,nan,75,78,76,78.2,
78,78,75,nan,93,93,83.4,
79,76,78,93,nan,89,83,
80,78,76,93,89,nan,83.2,
 ,,,,,,,
135,3,4,,,,,
nan,78,88,88,80,82,83.2,
78,nan,73,83,80,95,81.8,
88,73,nan,82,86,77,81.2,
88,83,82,nan,75,84,82.4,
80,80,86,75,nan,83,80.8,
82,95,77,84,83,nan,84.2,
 ,,,,,,,
128,3,4,,,,,
nan,80,85,98,98,86,89.4,
80,nan,73,80,80,86,79.8,
85,73,nan,84,85,78,81,
98,80,84,nan,98,86,89.2,
98,80,85,98,nan,85,89.2,
86,86,78,86,85,nan,84.2,
 ,,,,,,,
128,4,6,,,,,
nan,83,89,94,89,76,86.2,
83,nan,82,83,82,74,80.8,
89,82,nan,89,87,79,85.2,
94,83,89,nan,90,76,86.4,
89,82,87,90,nan,79,85.4,
76,74,79,76,79,nan,76.8,
 ,,,,,,,
127,4,3,,,,,
nan,99,89,89,87,92,91.2,
99,nan,89,88,88,91,91,
89,89,nan,82,87,86,86.6,
89,88,82,nan,79,92,86,
87,88,87,79,nan,81,84.4,
92,91,86,92,81,nan,88.4,
 ,,,,,,,
135,5,4,,,,,
nan,97,91,86,96,86,91.2,
97,nan,92,86,95,86,91.2,
91,92,nan,85,90,85,88.6,
86,86,85,nan,88,100,89,
96,95,90,88,nan,88,91.4,
86,86,85,100,88,nan,89,
 ,,,,,,,
135,2,3,,,,,
nan,43,39,54,37,45,43.6,
43,nan,68,51,51,85,59.6,
39,68,nan,40,47,70,52.8,
54,51,40,nan,61,56,52.4,
37,51,47,61,nan,55,50.2,
45,85,70,56,55,nan,62.2,
 ,,,,,,,
130,3,3,,,,,
nan,46,54,48,54,74,55.2,
46,nan,68,68,69,40,58.2,
54,68,nan,87,86,40,67,
48,68,87,nan,84,37,64.8,
54,69,86,84,nan,40,66.6,
74,40,40,37,40,nan,46.2,
 ,,,,,,,
129,2,4,,,,,
nan,60,80,62,66,60,65.6,
60,nan,54,43,47,96,60,
80,54,nan,64,68,55,64.2,
62,43,64,nan,66,45,56,
66,47,68,66,nan,48,59,
60,96,55,45,48,nan,60.8,
 ,,,,,,,
132,7,3,,,,,
nan,56,57,56,57,60,57.2,
56,nan,94,95,94,85,84.8,
57,94,nan,95,100,87,86.6,
56,95,95,nan,95,86,85.4,
57,94,100,95,nan,87,86.6,
60,85,87,86,87,nan,81,
 ,,,,,,,
132,5,5,,,,,
nan,91,91,93,91,100,93.2,
91,nan,100,87,99,91,93.6,
91,100,nan,87,99,91,93.6,
93,87,87,nan,87,93,89.4,
91,99,99,87,nan,91,93.4,
100,91,91,93,91,nan,93.2,92.73333333
 ,,,,,,,
125,2,3,,,,,
nan,39,43,49,40,66,47.4,
39,nan,41,69,63,34,49.2,
43,41,nan,53,39,37,42.6,
49,69,53,nan,60,38,53.8,
40,63,39,60,nan,32,46.8,
66,34,37,38,32,nan,41.4,
 ,,,,,,,
131,6,5,,,,,
nan,96,100,96,96,96,96.8,
96,nan,96,100,100,100,98.4,
100,96,nan,96,96,96,96.8,
96,100,96,nan,100,100,98.4,
96,100,96,100,nan,100,98.4,
96,100,96,100,100,nan,98.4,97.86666667
 ,,,,,,,
128,4,6,,,,,
nan,90,88,99,98,98,94.6,
90,nan,87,90,90,89,89.2,
88,87,nan,87,87,87,87.2,
99,90,87,nan,99,99,94.8,
98,90,87,99,nan,98,94.4,
98,89,87,99,98,nan,94.2,92.4
 ,,,,,,,
131,5,7,,,,,
nan,78,87,75,89,80,81.8,
78,nan,74,82,74,87,79,
87,74,nan,85,89,84,83.8,
75,82,85,nan,78,93,82.6,
89,74,89,78,nan,83,82.6,
80,87,84,93,83,nan,85.4,
 ,,,,,,,
129,4,5,,,,,
nan,84,82,85,87,77,83,
84,nan,89,97,87,86,88.6,
82,89,nan,89,87,84,86.2,
85,97,89,nan,86,85,88.4,
87,87,87,86,nan,80,85.4,
77,86,84,85,80,nan,82.4,
 ,,,,,,,
128,2,4,,,,,
nan,48,49,44,42,44,45.4,
48,nan,70,76,66,69,65.8,
49,70,nan,65,50,62,59.2,
44,76,65,nan,73,67,65,
42,66,50,73,nan,56,57.4,
44,69,62,67,56,nan,59.6,
 ,,,,,,,
129,4,6,,,,,
nan,99,99,99,99,99,99,
99,nan,99,99,100,99,99.2,
99,99,nan,99,99,99,99,
99,99,99,nan,99,100,99.2,
99,100,99,99,nan,99,99.2,
99,99,99,100,99,nan,99.2,99.13333333
 ,,,,,,,
131,3,4,,,,,
nan,87,84,61,76,74,76.4,
87,nan,94,67,84,82,82.8,
84,94,nan,68,82,80,81.6,
61,67,68,nan,61,60,63.4,
76,84,82,61,nan,90,78.6,
74,82,80,60,90,nan,77.2,
 ,,,,,,,
125,5,6,,,,,
nan,88,88,88,96,88,89.6,
88,nan,97,97,84,97,92.6,
88,97,nan,99,87,99,94,
88,97,99,nan,86,99,93.8,
96,84,87,86,nan,87,88,
88,97,99,99,87,nan,94,92
 ,,,,,,,
129,7,6,,,,,
nan,84,86,79,84,85,83.6,
84,nan,85,85,93,74,84.2,
86,85,nan,85,87,76,83.8,
79,85,85,nan,85,81,83,
84,93,87,85,nan,73,84.4,
85,74,76,81,73,nan,77.8,
 ,,,,,,,
125,4,5,,,,,
nan,83,83,98,81,88,86.6,
83,nan,98,84,80,87,86.4,
83,98,nan,83,81,88,86.6,
98,84,83,nan,80,86,86.2,
81,80,81,80,nan,79,80.2,
88,87,88,86,79,nan,85.6,
 ,,,,,,,
130,5,2,,,,,
nan,89,58,60,58,60,65,
89,nan,58,60,58,61,65.2,
58,58,nan,85,100,78,75.8,
60,60,85,nan,85,69,71.8,
58,58,100,85,nan,78,75.8,
60,61,78,69,78,nan,69.2,
 ,,,,,,,
134,2,5,,,,,
nan,62,54,57,81,64,63.6,
62,nan,71,72,63,49,63.4,
54,71,nan,66,51,42,56.8,
57,72,66,nan,67,49,62.2,
81,63,51,67,nan,68,66,
64,49,42,49,68,nan,54.4,
 ,,,,,,,
127,5,4,,,,,
nan,97,97,87,96,97,94.8,
97,nan,99,86,99,99,96,
97,99,nan,86,99,99,96,
87,86,86,nan,86,86,86.2,
96,99,99,86,nan,99,95.8,
97,99,99,86,99,nan,96,94.13333333
 ,,,,,,,
128,2,2,,,,,
nan,79,29,28,33,33,40.4,
79,nan,26,25,29,28,37.4,
29,26,nan,49,57,68,45.8,
28,25,49,nan,56,50,41.6,
33,29,57,56,nan,64,47.8,
33,28,68,50,64,nan,48.6,
 ,,,,,,,
129,6,4,,,,,
nan,100,97,97,97,95,97.2,
100,nan,97,97,97,95,97.2,
97,97,nan,96,96,95,96.2,
97,97,96,nan,96,94,96,
97,97,96,96,nan,94,96,
95,95,95,94,94,nan,94.6,96.2
 ,,,,,,,
130,4,5,,,,,
nan,90,92,86,94,89,90.2,
90,nan,95,83,90,86,88.8,
92,95,nan,83,93,86,89.8,
86,83,83,nan,84,90,85.2,
94,90,93,84,nan,88,89.8,
89,86,86,90,88,nan,87.8,88.6
 ,,,,,,,
134,4,7,,,,,
nan,81,45,48,32,45,50.2,
81,nan,60,55,29,60,57,
45,60,nan,30,56,99,58,
48,55,30,nan,13,30,35.2,
32,29,56,13,nan,56,37.2,
45,60,99,30,56,nan,58,
 ,,,,,,,
134,2,2,,,,,
nan,79,67,31,34,57,53.6,
79,nan,59,29,41,66,54.8,
67,59,nan,39,30,49,48.8,
31,29,39,nan,24,32,31,
34,41,30,24,nan,50,35.8,
57,66,49,32,50,nan,50.8,
 ,,,,,,,
133,2,6,,,,,
nan,79,70,72,69,71,72.2,
79,nan,71,72,85,78,77,
70,71,nan,95,81,75,78.4,
72,72,95,nan,78,71,77.6,
69,85,81,78,nan,90,80.6,
71,78,75,71,90,nan,77,
 ,,,,,,,
128,3,5,,,,,
nan,82,82,71,99,99,86.6,
82,nan,82,71,81,82,79.6,
82,82,nan,80,82,82,81.6,
71,71,80,nan,71,71,72.8,
99,81,82,71,nan,99,86.4,
99,82,82,71,99,nan,86.6,
 ,,,,,,,
129,3,6,,,,,
nan,92,92,80,84,84,86.4,
92,nan,98,81,91,91,90.6,
92,98,nan,80,90,90,90,
80,81,80,nan,82,82,81,
84,91,90,82,nan,100,89.4,
84,91,90,82,100,nan,89.4,
 ,,,,,,,
130,7,5,,,,,
nan,90,97,91,31,97,81.2,
90,nan,90,96,32,90,79.6,
97,90,nan,90,30,97,80.8,
91,96,90,nan,30,90,79.4,
31,32,30,30,nan,31,30.8,
97,90,97,90,31,nan,81,
 ,,,,,,,
125,3,4,,,,,
nan,81,92,84,99,83,87.8,
81,nan,85,93,81,94,86.8,
92,85,nan,87,91,86,88.2,
84,93,87,nan,83,95,88.4,
99,81,91,83,nan,83,87.4,
83,94,86,95,83,nan,88.2,
 ,,,,,,,
135,2,3,,,,,
nan,69,72,58,56,67,64.4,
69,nan,86,62,64,92,74.6,
72,86,nan,73,74,81,77.2,
58,62,73,nan,91,60,68.8,
56,64,74,91,nan,59,68.8,
67,92,81,60,59,nan,71.8,
 ,,,,,,,
127,4,4,,,,,
nan,100,91,96,96,85,93.6,
100,nan,91,96,96,85,93.6,
91,91,nan,92,92,86,90.4,
96,96,92,nan,100,86,94,
96,96,92,100,nan,86,94,
85,85,86,86,86,nan,85.6,91.86666667
 ,,,,,,,
129,2,4,,,,,
nan,66,70,61,70,83,70,
66,nan,80,70,69,65,70,
70,80,nan,70,79,68,73.4,
