126,7,4,,,,,
nan,99,98,98,92,97,96.8,
99,nan,98,98,92,97,96.8,
98,98,nan,97,93,99,97,
98,98,97,nan,91,96,96,
92,92,93,91,nan,94,92.4,
97,97,99,96,94,nan,96.6,95.93333333
 ,,,,,,,
129,4,7,,,,,
nan,63,54,80,45,55,59.4,
63,nan,86,80,74,88,78.2,
54,86,nan,69,87,92,77.6,
80,80,69,nan,59,70,71.6,
45,74,87,59,nan,80,69,
55,88,92,70,80,nan,77,
 ,,,,,,,
131,3,6,,,,,
nan,98,91,86,91,98,92.8,
98,nan,90,85,89,100,92.4,
91,90,nan,94,99,90,92.8,
86,85,94,nan,94,85,88.8,
91,89,99,94,nan,89,92.4,
98,100,90,85,89,nan,92.4,91.93333333
 ,,,,,,,
128,2,5,,,,,
nan,53,71,38,87,51,60,
53,nan,52,39,57,47,49.6,
71,52,nan,44,64,42,54.6,
38,39,44,nan,37,61,43.8,
87,57,64,37,nan,49,58.8,
51,47,42,61,49,nan,50,
 ,,,,,,,
135,3,7,,,,,
nan,89,93,100,89,100,94.2,
89,nan,91,89,99,89,91.4,
93,91,nan,93,90,93,92,
100,89,93,nan,89,100,94.2,
89,99,90,89,nan,89,91.2,
100,89,93,100,89,nan,94.2,92.86666667
 ,,,,,,,
131,6,3,,,,,
nan,71,86,71,85,79,78.4,
71,nan,62,50,60,57,60,
86,62,nan,79,96,90,82.6,
71,50,79,nan,83,86,73.8,
85,60,96,83,nan,91,83,
79,57,90,86,91,nan,80.6,
 ,,,,,,,
128,4,3,,,,,
nan,88,75,82,49,82,75.2,
88,nan,83,87,52,88,79.6,
75,83,nan,84,58,91,78.2,
82,87,84,nan,53,83,77.8,
49,52,58,53,nan,57,53.8,
82,88,91,83,57,nan,80.2,
 ,,,,,,,
134,5,3,,,,,
nan,73,62,55,75,54,63.8,
73,nan,84,69,97,69,78.4,
62,84,nan,81,81,80,77.6,
55,69,81,nan,68,96,73.8,
75,97,81,68,nan,68,77.8,
54,69,80,96,68,nan,73.4,
 ,,,,,,,
134,5,7,,,,,
nan,86,73,80,68,79,77.2,
86,nan,83,86,77,88,84,
73,83,nan,78,84,84,80.4,
80,86,78,nan,73,88,81,
68,77,84,73,nan,81,76.6,
79,88,84,88,81,nan,84,
 ,,,,,,,
133,3,6,,,,,
nan,79,95,77,78,81,82,
79,nan,79,97,99,95,89.8,
95,79,nan,78,78,82,82.4,
77,97,78,nan,97,93,88.4,
78,99,78,97,nan,96,89.6,
81,95,82,93,96,nan,89.4,
 ,,,,,,,
133,4,4,,,,,
nan,94,97,92,85,90,91.6,
94,nan,91,86,80,87,87.6,
97,91,nan,91,86,89,90.8,
92,86,91,nan,85,82,87.2,
85,80,86,85,nan,86,84.4,
90,87,89,82,86,nan,86.8,
 ,,,,,,,
132,5,2,,,,,
nan,58,67,68,92,52,67.4,
58,nan,87,85,62,89,76.2,
67,87,nan,95,72,78,79.8,
68,85,95,nan,72,76,79.2,
92,62,72,72,nan,55,70.6,
52,89,78,76,55,nan,70,
 ,,,,,,,
130,6,7,,,,,
nan,96,96,94,94,91,94.2,
96,nan,98,96,96,93,95.8,
96,98,nan,96,96,93,95.8,
94,96,96,nan,94,91,94.2,
94,96,96,94,nan,91,94.2,
91,93,93,91,91,nan,91.8,94.33333333
 ,,,,,,,
132,7,3,,,,,
nan,73,72,96,82,95,83.6,
73,nan,92,72,87,71,79,
72,92,nan,70,84,70,77.6,
96,72,70,nan,81,97,83.2,
82,87,84,81,nan,79,82.6,
95,71,70,97,79,nan,82.4,
 ,,,,,,,
135,3,7,,,,,
nan,89,87,88,95,87,89.2,
89,nan,98,99,91,98,95,
87,98,nan,99,90,100,94.8,
88,99,99,nan,90,99,95,
95,91,90,90,nan,90,91.2,
87,98,100,99,90,nan,94.8,
 ,,,,,,,
127,3,6,,,,,
nan,98,96,96,86,86,92.4,
98,nan,97,97,86,85,92.6,
96,97,nan,100,84,83,92,
96,97,100,nan,84,83,92,
86,86,84,84,nan,99,87.8,
86,85,83,83,99,nan,87.2,
 ,,,,,,,
134,4,4,,,,,
nan,90,93,93,96,95,93.4,
90,nan,87,87,93,86,88.6,
93,87,nan,100,91,97,93.6,
93,87,100,nan,91,97,93.6,
96,93,91,91,nan,92,92.6,
95,86,97,97,92,nan,93.4,
 ,,,,,,,
129,2,6,,,,,
nan,90,87,83,91,95,89.2,
90,nan,91,88,92,91,90.4,
87,91,nan,94,87,86,89,
83,88,94,nan,84,83,86.4,
91,92,87,84,nan,95,89.8,
95,91,86,83,95,nan,90,
 ,,,,,,,
128,7,6,,,,,
nan,82,65,77,73,74,74.2,
82,nan,74,83,84,84,81.4,
65,74,nan,74,74,80,73.4,
77,83,74,nan,83,84,80.2,
73,84,74,83,nan,84,79.6,
74,84,80,84,84,nan,81.2,
 ,,,,,,,
127,7,4,,,,,
nan,100,99,99,99,98,99,
100,nan,99,99,99,98,99,
99,99,nan,99,100,99,99.2,
99,99,99,nan,99,98,98.8,
99,99,100,99,nan,99,99.2,
98,98,99,98,99,nan,98.4,98.93333333
 ,,,,,,,
125,5,7,,,,,
nan,92,91,73,85,58,79.8,
92,nan,97,75,87,61,82.4,
91,97,nan,74,89,60,82.2,
73,75,74,nan,69,80,74.2,
85,87,89,69,nan,55,77,
58,61,60,80,55,nan,62.8,
 ,,,,,,,
132,7,3,,,,,
nan,90,93,93,88,87,90.2,
90,nan,95,94,88,83,90,
93,95,nan,97,88,85,91.6,
93,94,97,nan,90,86,92,
88,88,88,90,nan,92,89.2,
87,83,85,86,92,nan,86.6,89.93333333
 ,,,,,,,
130,7,6,,,,,
nan,80,89,81,80,85,83,
80,nan,84,88,76,88,83.2,
89,84,nan,88,80,93,86.8,
81,88,88,nan,72,92,84.2,
80,76,80,72,nan,76,76.8,
85,88,93,92,76,nan,86.8,
 ,,,,,,,
131,4,5,,,,,
nan,82,99,96,98,86,92.2,
82,nan,82,81,82,92,83.8,
99,82,nan,96,98,86,92.2,
96,81,96,nan,95,85,90.6,
98,82,98,95,nan,86,91.8,
86,92,86,85,86,nan,87,
 ,,,,,,,
130,7,5,,,,,
nan,80,52,23,62,89,61.2,
80,nan,46,20,55,77,55.6,
52,46,nan,52,72,50,54.4,
23,20,52,nan,34,22,30.2,
62,55,72,34,nan,60,56.6,
89,77,50,22,60,nan,59.6,
 ,,,,,,,
131,6,7,,,,,
nan,78,88,93,90,90,87.8,
78,nan,89,83,82,81,82.6,
