85.0,87.0,87.0,87.0,nan,86.5
138,2,3,4
 
nan,68.0,70.0,48.0,67.0,63.25
68.0,nan,81.0,57.0,73.0,69.75
70.0,81.0,nan,64.0,77.0,73.0
48.0,57.0,64.0,nan,57.0,56.5
67.0,73.0,77.0,57.0,nan,68.5
137,5,2,3
 
nan,93.0,100.0,100.0,100.0,98.25
93.0,nan,93.0,93.0,93.0,93.0
100.0,93.0,nan,100.0,100.0,98.25
100.0,93.0,100.0,nan,100.0,98.25
100.0,93.0,100.0,100.0,nan,98.25
133,7,6,4
 
nan,94.0,96.0,75.0,95.0,90.0
94.0,nan,97.0,80.0,98.0,92.25
96.0,97.0,nan,78.0,96.0,91.75
75.0,80.0,78.0,nan,79.0,78.0
95.0,98.0,96.0,79.0,nan,92.0
137,5,3,2
 
nan,38.0,36.0,100.0,100.0,68.5
38.0,nan,69.0,38.0,38.0,45.75
36.0,69.0,nan,36.0,36.0,44.25
100.0,38.0,36.0,nan,100.0,68.5
100.0,38.0,36.0,100.0,nan,68.5
126,6,7,4
 
nan,92.0,98.0,99.0,91.0,95.0
92.0,nan,90.0,92.0,99.0,93.25
98.0,90.0,nan,98.0,91.0,94.25
99.0,92.0,98.0,nan,91.0,95.0
91.0,99.0,91.0,91.0,nan,93.0
139,6,4,4
 
nan,100.0,69.0,74.0,100.0,85.75
100.0,nan,69.0,74.0,100.0,85.75
69.0,69.0,nan,92.0,69.0,74.75
74.0,74.0,92.0,nan,74.0,78.5
100.0,100.0,69.0,74.0,nan,85.75
135,3,7,3
 
nan,93.0,100.0,86.0,86.0,91.25
93.0,nan,93.0,80.0,92.0,89.5
100.0,93.0,nan,86.0,86.0,91.25
86.0,80.0,86.0,nan,74.0,81.5
86.0,92.0,86.0,74.0,nan,84.5
126,7,7,2
 
nan,92.0,92.0,92.0,92.0,92.0
92.0,nan,100.0,85.0,100.0,94.25
92.0,100.0,nan,85.0,100.0,94.25
92.0,85.0,85.0,nan,85.0,86.75
92.0,100.0,100.0,85.0,nan,94.25
127,8,2,3
 
nan,63.0,68.0,58.0,68.0,64.25
63.0,nan,93.0,94.0,93.0,85.75
68.0,93.0,nan,88.0,100.0,87.25
58.0,94.0,88.0,nan,88.0,82.0
68.0,93.0,100.0,88.0,nan,87.25
132,4,8,4
 
nan,71.0,83.0,60.0,80.0,73.5
71.0,nan,61.0,82.0,90.0,76.0
83.0,61.0,nan,53.0,68.0,66.25
60.0,82.0,53.0,nan,77.0,68.0
80.0,90.0,68.0,77.0,nan,78.75
128,7,3,4
 
nan,58.0,98.0,98.0,100.0,88.5
58.0,nan,57.0,57.0,58.0,57.5
98.0,57.0,nan,100.0,98.0,88.25
98.0,57.0,100.0,nan,98.0,88.25
100.0,58.0,98.0,98.0,nan,88.5
126,3,3,4
 
nan,67.0,81.0,76.0,76.0,75.0
67.0,nan,65.0,76.0,76.0,71.0
81.0,65.0,nan,79.0,79.0,76.0
76.0,76.0,79.0,nan,100.0,82.75
76.0,76.0,79.0,100.0,nan,82.75
125,7,8,4
 
nan,59.0,54.0,80.0,46.0,59.75
59.0,nan,44.0,75.0,83.0,65.25
54.0,44.0,nan,50.0,44.0,48.0
80.0,75.0,50.0,nan,61.0,66.5
46.0,83.0,44.0,61.0,nan,58.5
135,4,7,3
 
nan,100.0,100.0,100.0,100.0,100.0
100.0,nan,100.0,100.0,100.0,100.0
100.0,100.0,nan,100.0,100.0,100.0
100.0,100.0,100.0,nan,100.0,100.0
100.0,100.0,100.0,100.0,nan,100.0
132,7,2,4
 
nan,50.0,61.0,53.0,55.0,54.75
50.0,nan,74.0,66.0,62.0,63.0
61.0,74.0,nan,82.0,85.0,75.5
53.0,66.0,82.0,nan,69.0,67.5
55.0,62.0,85.0,69.0,nan,67.75
139,7,7,4
 
nan,98.0,100.0,92.0,99.0,97.25
98.0,nan,98.0,91.0,99.0,96.5
100.0,98.0,nan,92.0,99.0,97.25
92.0,91.0,92.0,nan,91.0,91.5
99.0,99.0,99.0,91.0,nan,97.0
130,4,7,4
 
nan,85.0,73.0,78.0,86.0,80.5
85.0,nan,83.0,92.0,96.0,89.0
73.0,83.0,nan,90.0,83.0,82.25
78.0,92.0,90.0,nan,88.0,87.0
86.0,96.0,83.0,88.0,nan,88.25
134,3,5,3
 
nan,55.0,46.0,33.0,21.0,38.75
55.0,nan,68.0,64.0,30.0,54.25
46.0,68.0,nan,77.0,48.0,59.75
33.0,64.0,77.0,nan,40.0,53.5
21.0,30.0,48.0,40.0,nan,34.75
129,7,3,2
 
nan,100.0,94.0,100.0,100.0,98.5
100.0,nan,94.0,100.0,100.0,98.5
94.0,94.0,nan,94.0,94.0,94.0
100.0,100.0,94.0,nan,100.0,98.5
100.0,100.0,94.0,100.0,nan,98.5
