1425572016,1638,1563,1563,1563,1638,1563,1714,1411,1411,1033,1185,1185,1487,1638,1714,2092,1563,1638,1260,882,1033,882,1033,1033,1563,1865,1790,1638,1563,1336,1336,1033,1260,1260,1185,1336,1487,1185,958,1336,958,1109,882,1411,1563,1563,1185,1563,1487,1336,1487,1336,1260,1865,1487,1336,1109,1185,1790,1638,2016,1411,2243,1638,1336,1638,1411,1714,1714,1790,1638,1941,1638,1185,1185,1865,1563,1336,1638,1563,1714,1487,1109,806,731,655,1109,1185,1563,1411,1336,1260,1109,1185,1336,1336,1865,1411,1411,958,1109,1487,1185,1260,1336,1487,1411,1260,1109,1033,1336,1336,1411,1336,1260,1638,1185,1033,958,1336,1411,1790,2168,1714,1336,1487,1638,1638,1790,1790,1790,1790,1714,1336,1336,1336,1638,1790,2168,2243,2092,1941,1941,1941,2016,2168,2016,1790,2243,2319,2470,2546,2773,2848,3226,3151,3302,3226,2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425572045,1109,1109,1033,958,1033,882,731,731,580,580,1109,1260,1260,1109,1033,1185,1109,1865,2697,2243,2016,2016,1941,2395,2243,2319,1638,1563,1563,1714,1411,655,504,731,1033,882,1185,1411,1260,1260,1033,1033,580,882,1033,1185,1260,1185,1033,580,731,806,958,1260,1260,1109,1109,1260,882,1185,1185,1185,882,1336,1487,806,1033,806,1109,1563,1411,1638,1941,1336,1109,1033,1033,958,731,1487,1563,1411,1487,958,882,1563,1411,1185,1487,1487,1790,1638,1336,1260,1033,1109,1260,1638,1941,1336,1185,1185,655,1033,1260,1638,2016,1790,1487,1260,1033,1487,1260,1033,1109,1260,1487,1487,1109,958,1185,1563,1563,1487,1336,958,958,655,504,806,882,731,1033,1185,1411,1260,1109,1033,1563,1714,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425555855,2122,2122,2197,2349,2197,2122,2349,2424,2802,2802,2727,2727,2651,2500,2273,2500,2727,2802,3256,3710,3710,4315,4315,4088,4239,3634,3180,2349,2046,1819,1517,1970,1819,2273,2273,2500,2500,2500,2802,2424,1895,2273,1668,1668,2273,2122,2273,2575,2727,2046,1970,1970,2122,2046,2575,2349,2575,2122,2575,2575,2500,2802,2575,2349,2500,2349,1895,1744,1214,1517,1668,2349,2500,2197,2575,2122,2122,2122,1819,1970,1819,1970,2273,2500,2651,1970,1744,1895,1668,2197,1895,1668,1592,1365,1290,1970,2349,2349,2273,2273,2122,1819,2122,1517,1592,1139,1365,1668,1895,1668,1517,1895,1668,1819,2349,2122,1970,1744,1970,1744,1819,1819,2046,1970,1668,2046,2122,1895,1895,1668,1592,1970,1668,1517,1744,1819,1668,1668,1517,1819,1668,1819,1668,1517,1668,1592,1517,1592,1895,1668,1441,1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425555880,1517,1517,1517,1214,1139,1365,1517,1441,1214,1365,1290,1365,1592,1441,1517,1214,1365,1819,1744,2122,2046,2273,2046,2046,2122,2197,2046,1895,1970,1744,1441,2046,1744,2197,2273,2273,2349,1895,1744,1668,1895,2122,2273,2273,2122,1744,1895,1970,2424,2802,2424,2122,2273,2046,2727,2122,1668,1592,1668,1970,1970,2197,2273,1819,1592,2273,1819,1668,1365,1668,1365,1517,1819,1744,2197,1895,1592,1895,1895,2197,1744,1517,1365,1365,2349,1517,1895,1895,1895,1668,1819,1970,1744,1441,1365,1517,1744,2122,2046,1592,1290,1517,1744,1895,1895,1290,1517,1139,1441,1517,1365,1517,1744,2122,1895,2500,1744,1517,1819,2122,2349,2197,2122,2197,2122,1970,2046,2046,2046,2046,2349,3180,3634,3483,3029,3105,3029,2197,2273,2122,2046,2802,2500,1744,1970,2197,2122,1970,2575,2273,1970,1970,2122,2500,2197,1970,2046,2197,2197,2273,2046,1895,1970,2273,2349,2273,2349,2878,2500,2349,2197,1819,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424964678,3514,3514,3589,3514,3514,3287,3438,3740,3362,3135,3060,3135,3060,3060,2984,3211,3211,3135,3060,3287,2909,2757,2984,3060,3060,2909,3135,3589,3287,2682,2833,3135,3211,3135,2984,3060,3287,3287,3362,2984,2757,3060,3135,3135,2984,2682,2833,2833,2530,2833,2833,2909,3060,3060,2833,2530,2757,2530,2909,2909,3362,4194,4572,4724,4497,4194,3816,2909,2001,2757,2606,3060,3211,2984,3740,4043,5329,5253,4875,4799,4043,3438,2757,2909,2984,3816,4648,4043,3211,2152,3135,3589,4497,5177,4799,3816,3135,2833,2833,3892,4950,3967,3211,3060,3892,4724,5555,5555,3665,3287,3211,3211,4497,4497,3892,3514,2909,2682,3514,3816,4345,3816,1925,1850,2606,3287,3967,3740,2530,2606,2984,3135,4194,4270,2606,2455,2909,3211,4875,4572,3514,2909,3287,3362,4799,4875,4043,2455,2757,2682,4270,4497,3438,2152,2530,2682,3211,3892,3438,2530,2379,2530,3287,3665,3362,2984,2606,2833,3892,4345,3967,2757,2379,2757,3135,3438,3514,2909,4950,4875,5404,5177,3589,2757,2833,2682,3514,3135,1245,867,1547,2001,3060,3740,2530,1850,1925,1472,2606,2530,1094,867,2379,2530,3665,3287,2304,1925,1547,1547,1774,1925,3060,3211,3589,3287,3740,4875,5858,7522,7597,6387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424964712,3135,3135,3060,3060,2833,2757,2077,1925,2001,2909,3060,3060,3287,3967,4875,6463,7144,6917,7219,5858,4572,2228,2379,2455,2909,3514,3211,2682,4043,4724,5707,7144,6539,4421,2757,2304,2530,3438,3892,2379,1094,1925,2379,4043,4497,3665,1925,1472,2379,2606,2455,1472,1169,2833,2984,4119,4345,3211,1925,1472,1774,2530,4194,2379,1169,1320,2455,3287,3967,3362,2379,2077,2077,2909,2530,1396,35,1396,2228,2984,3362,2455,1850,1699,1925,2909,2606,2833,2379,3514,3514,5329,4799,3135,1699,640,1245,1925,715,-117,-646,-117,1850,2682,2833,1547,1623,2001,2001,2152,1699,413,1472,2304,3740,3816,2077,1925,2001,2152,2304,1850,-41,489,715,1472,2682,2833,1623,1169,1320,1396,1623,2001,2228,2757,4270,4875,5631,4950,2757,2606,1850,2077,2682,2077,1774,3135,3892,4648,5026,3816,2682,2304,2379,1925,2077,2530,2909,2757,2304,2228,2455,2228,2152,1925,1925,1925,1699,2152,2077,2077,1925,2152,2228,2077,2077,2228,2304,2304,2304,2304,2077,2001,2152,2228,2379,2228,2152,2152,2152,2455,2001,2304,2001,2530,2228,2228,2152,2530,2077,2304,2001,2228,2228,2152,2077,2077,2379,2304,2077,2152,2152,2228,2379,1925,1925,2001,2077,2152,2379,2152,2001,2077,2001,2001,2001,2152,2001,2152,1925,1925,2001,2152,2152,2001,1925,2152,2077,2077,2152,2077,1850,2001,2001,1925,2001,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424965463,1699,1774,1774,1623,1774,1850,1774,1925,1699,1774,1699,1925,1547,1774,1547,1850,1925,1850,2152,2455,2682,2455,2530,2379,2304,2606,2984,2606,1699,1472,1320,1472,1094,791,942,791,564,1547,2077,2455,3287,2682,1472,1623,1850,2304,2001,1623,942,1320,1169,1699,1925,2984,2455,1774,1774,1925,2455,2455,2077,1245,1472,1547,1699,2152,2455,1925,1169,1396,1623,2304,2833,2757,1320,1623,1850,2077,2833,2757,2077,1547,942,1396,1623,2001,1245,1169,1320,1472,2077,2530,2077,1320,942,1094,1094,1018,791,489,640,337,640,1623,1850,2228,1245,1018,564,942,1623,1623,1169,1320,1320,2077,2909,3135,2152,2001,1547,1699,2152,2455,2304,1018,1169,1623,2152,2304,2152,1699,1018,791,791,1094,1396,791,640,1169,1245,1396,1547,1472,1472,867,867,640,1018,1699,2530,2606,2455,2228,2909,3740,3589,3135,1925,1472,2001,2909,2757,2077,1623,1169,1320,1699,2001,2077,2530,2001,1396,1018,867,1472,1547,1320,791,1169,1245,1925,2455,2455,2228,2152,1774,1320,1245,1472,1320,1699,2304,2530,2530,2682,2152,1850,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424965495,2304,2304,2379,1774,1774,1850,1472,1623,1623,1850,1472,1472,1774,1850,1925,2152,2152,1774,1925,2455,2757,2909,3060,3514,3816,4270,4270,4724,4724,4724,4194,4270,4119,4421,3967,3135,2682,2455,2379,2077,1774,1472,1472,1472,1396,2833,4270,4875,4724,3135,2152,1547,1320,1094,1547,1623,2001,2304,2984,3892,4194,4421,2757,1699,1547,1699,2228,2379,2909,3816,3740,3892,4648,4724,3967,2379,1850,2001,2077,2379,2077,1396,1699,2228,3211,3362,3211,2304,1850,1547,1850,2228,2001,1472,1169,1094,1699,2077,1850,1396,942,715,867,942,1018,942,867,1018,1320,1699,2077,1699,1245,791,867,1169,1320,640,1018,1169,2001,2757,2757,2304,1623,1472,1094,1699,1850,2757,2304,2455,2757,3816,4497,3362,2228,1699,1774,3211,3589,3060,1774,1547,2077,3135,3438,2682,2304,1547,1396,1396,1320,1396,1320,1396,1774,2379,3060,3060,1925,1245,791,1094,1472,1925,2455,2530,2228,2379,2682,2833,2379,1774,1245,1245,1623,1320,1396,1547,2152,2228,2682,2984,2833,2530,3211,2833,3135,3816,4270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424966175,1547,1547,1547,1623,1699,1547,1547,1472,1320,1245,1396,1850,2001,2228,2228,1925,2152,1925,1547,1320,1472,1396,1623,2152,1850,1850,1774,1623,1623,1396,1396,1320,1245,1245,1623,1472,1320,1774,1699,1547,1699,1320,1396,1623,1245,1472,1623,1547,2001,2001,1850,1699,1699,1623,1623,1623,1547,1699,1547,1547,1547,1547,1774,1623,1472,2304,1547,1472,1396,1623,1320,1547,1623,2455,2304,2077,1623,1472,1547,1396,1472,1320,1245,1245,1472,1245,1094,1320,1472,2001,1623,1396,1547,1169,1094,1320,1320,1396,1018,867,942,1094,1320,1094,1094,942,1018,1245,1245,1320,1320,1396,1623,1850,1850,1472,1320,1018,1245,1396,1472,1245,1245,1320,1094,1018,1245,1320,1396,1169,1245,1094,1094,1320,1547,1169,1320,1547,1472,1245,1320,1245,1320,1320,1396,1623,1472,1699,1850,1623,2228,1623,1699,1320,1245,1320,1320,1472,1623,1472,1774,1699,1774,1623,1699,1472,1396,1623,1699,1623,1699,1320,1623,1472,1320,1547,1472,1320,1245,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424966214,1472,1472,1472,1623,1472,1245,1245,1396,1320,1245,1320,1320,1472,1623,1472,1699,1774,1850,1925,1774,1547,2077,2228,2682,2682,2757,2304,2001,2077,1774,1396,1623,1547,1547,1774,1623,1774,1320,1396,1396,1169,1169,1245,1320,942,1169,1094,1169,1320,1396,1320,1320,1623,1699,1925,1396,1396,1169,1320,1472,2077,2152,2152,1925,1774,1774,1547,1320,1396,1320,1623,1774,1774,2001,1623,1774,1320,1472,1623,1547,1547,1245,942,867,1094,1547,1245,1320,1169,1169,1245,1094,1396,1245,1169,1245,1472,1094,1018,1018,1320,1320,1320,1245,1018,1094,1245,1320,1396,1396,1774,1623,1320,1547,1472,1472,1472,1472,1245,1623,1245,1396,1623,1396,1245,1320,1623,1320,1472,1850,1699,1699,1699,1850,1925,1396,715,1245,1699,1320,1547,1623,1320,1169,1094,1396,1396,1472,1472,1169,1320,1396,1245,1774,1396,1018,1094,1169,1245,1245,1320,1623,1396,1396,1699,1850,1699,1623,1320,1245,1094,1472,1547,1699,2001,2077,2152,1623,1774,1396,1472,1396,1396,1623,1547,1396,1547,1774,1472,1547,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
