nan,86,86,86,93,87.75,,,,
86,nan,100,100,79,91.25,,,,
86,100,nan,100,79,91.25,,,,
86,100,100,nan,79,91.25,,,,
93,79,79,79,nan,82.5,90.375,,,
137,3,3,3,,,,,,
 ,,,,,,,,,
nan,62,58,62,64,61.5,,,,
62,nan,92,40,39,58.25,,,,
58,92,nan,44,42,59,,,,
62,40,44,nan,91,59.25,,,,
64,39,42,91,nan,59,59.5,,,
140,2,6,3,,,,,,
 ,,,,,,,,,
nan,38,68,44,56,51.5,,,,
38,nan,59,63,77,59.25,,,,
68,59,nan,58,38,55.75,,,,
44,63,58,nan,45,52.5,,,,
56,77,38,45,nan,54,54.75,,,
140,2,5,2,,,,,,
 ,,,,,,,,,
nan,100,100,79,77,89,,,,
100,nan,100,79,77,89,,,,
100,100,nan,79,77,89,,,,
79,79,79,nan,58,73.75,,,,
77,77,77,58,nan,72.25,85.1875,,,
138,7,3,2,,,,,,
 ,,,,,,,,,
nan,100,100,100,46,86.5,,,,
100,nan,100,100,46,86.5,,,,
100,100,nan,100,46,86.5,,,,
100,100,100,nan,46,86.5,,,,
46,46,46,46,nan,46,86.5,,,
129,3,3,4,,,,,,
 ,,,,,,,,,
nan,95,86,100,100,95.25,,,,
95,nan,87,95,95,93,,,,
86,87,nan,86,86,86.25,,,,
100,95,86,nan,100,95.25,,,,
100,95,86,100,nan,95.25,92.4375,,,
129,6,2,3,,,,,,
 ,,,,,,,,,
nan,88,37,88,57,67.5,,,,
88,nan,48,100,69,76.25,,,,
37,48,nan,48,76,52.25,,,,
88,100,48,nan,69,76.25,,,,
57,69,76,69,nan,67.75,68.0625,,,
135,8,8,4,,,,,,
 ,,,,,,,,,
nan,98,98,79,99,93.5,,,,
98,nan,100,78,98,93.5,,,,
98,100,nan,78,98,93.5,,,,
79,78,78,nan,79,78.5,,,,
99,98,98,79,nan,93.5,89.75,,,
130,5,7,3,,,,,,
 ,,,,,,,,,
nan,79,85,88,88,85,,,,
79,nan,92,79,79,82.25,,,,
85,92,nan,74,74,81.25,,,,
88,79,74,nan,100,85.25,,,,
88,79,74,100,nan,85.25,83.4375,,,
135,8,8,4,,,,,,
 ,,,,,,,,,
nan,78,79,77,78,78,,,,
78,nan,97,96,98,92.25,,,,
79,97,nan,96,98,92.5,,,,
77,96,96,nan,97,91.5,,,,
78,98,98,97,nan,92.75,88.5625,,,
127,5,3,2,,,,,,
 ,,,,,,,,,
nan,89,89,100,43,80.25,,,,
89,nan,100,89,35,78.25,,,,
89,100,nan,89,35,78.25,,,,
100,89,89,nan,43,80.25,,,,
43,35,35,43,nan,39,79.25,,,
128,8,2,4,,,,,,
 ,,,,,,,,,
nan,77,65,58,88,72,,,,
77,nan,58,45,64,61,,,,
65,58,nan,54,68,61.25,,,,
58,45,54,nan,52,52.25,,,,
88,64,68,52,nan,68,61.625,,,
140,4,4,4,,,,,,
 ,,,,,,,,,
nan,81,77,88,85,82.75,,,,
81,nan,62,71,77,72.75,,,,
77,62,nan,79,77,73.75,,,,
88,71,79,nan,89,81.75,,,,
85,77,77,89,nan,82,77.75,,,
127,8,5,3,,,,,,
 ,,,,,,,,,
nan,100,100,98,98,99,,,,
100,nan,100,98,98,99,,,,
100,100,nan,98,98,99,,,,
98,98,98,nan,100,98.5,,,,
98,98,98,100,nan,98.5,98.875,,,
132,6,4,2,,,,,,
 ,,,,,,,,,
nan,94,100,100,100,98.5,,,,
94,nan,94,94,94,94,,,,
100,94,nan,100,100,98.5,,,,
100,94,100,nan,100,98.5,,,,
100,94,100,100,nan,98.5,97.375,,,
139,8,5,4,,,,,,
 ,,,,,,,,,
nan,100,92,92,85,92.25,,,,
100,nan,92,92,85,92.25,,,,
92,92,nan,85,79,87,,,,
92,92,85,nan,92,90.25,,,,
85,85,79,92,nan,85.25,90.4375,,,
128,2,5,3,,,,,,
 ,,,,,,,,,
nan,38,35,66,64,50.75,,,,
38,nan,72,70,42,55.5,,,,
35,72,nan,62,30,49.75,,,,
66,70,62,nan,36,58.5,,,,
64,42,30,36,nan,43,53.625,,,
138,5,2,3,,,,,,
 ,,,,,,,,,
nan,92,92,92,100,94,,,,
92,nan,100,100,92,96,,,,
92,100,nan,100,92,96,,,,
92,100,100,nan,92,96,,,,
100,92,92,92,nan,94,95.5,,,
134,8,8,4,,,,,,
 ,,,,,,,,,
nan,100,99,93,99,97.75,,,,
100,nan,99,93,99,97.75,,,,
99,99,nan,93,100,97.75,,,,
93,93,93,nan,93,93,,,,
99,99,100,93,nan,97.75,96.5625,,,
129,2,2,2,,,,,,
 ,,,,,,,,,
nan,-3,2,-5,87,20.25,,,,
-3,nan,72,90,-3,39,,,,
2,72,nan,64,3,35.25,,,,
-5,90,64,nan,-4,36.25,,,,
87,-3,3,-4,nan,20.75,32.6875,,,
134,4,5,2,,,,,,
 ,,,,,,,,,
nan,75,57,73,57,65.5,,,,
75,nan,36,86,36,58.25,,,,
57,36,nan,43,100,59,,,,
73,86,43,nan,43,61.25,,,,
57,36,100,43,nan,59,61,,,
139,6,8,3,,,,,,
 ,,,,,,,,,
nan,49,100,50,50,62.25,,,,
49,nan,49,99,99,74,,,,
100,49,nan,50,50,62.25,,,,
50,99,50,nan,100,74.75,,,,
50,99,50,100,nan,74.75,68.3125,,,
129,2,2,3,,,,,,
 ,,,,,,,,,
nan,nan,60,70,40,56.66666667,,,,
nan,nan,nan,nan,nan,nan,,,,
60,nan,nan,88,53,67,,,,
70,nan,88,nan,58,72,,,,
40,nan,53,58,nan,50.33333333,65.22222222,,,
128,4,2,3,,,,,,
 ,,,,,,,,,
nan,92,100,92,100,96,,,,
92,nan,92,85,92,90.25,,,,
100,92,nan,92,100,96,,,,
92,85,92,nan,92,90.25,,,,
100,92,100,92,nan,96,93.125,,,
138,6,4,2,,,,,,
 ,,,,,,,,,
nan,97,94,94,97,95.5,,,,
97,nan,95,95,100,96.75,,,,
94,95,nan,100,95,96,,,,
94,95,100,nan,95,96,,,,
97,100,95,95,nan,96.75,96.0625,,,
139,4,7,3,,,,,,
 ,,,,,,,,,
nan,80,91,97,91,89.75,,,,
80,nan,87,82,87,84,,,,
91,87,nan,93,100,92.75,,,,
97,82,93,nan,93,91.25,,,,
91,87,100,93,nan,92.75,89.4375,,,
139,7,6,3,,,,,,
 ,,,,,,132,8,6,3
 ,,,,,,,,,
137,4,2,4,,,,,,
 ,,,,,,,,,
nan,39,45,52,55,47.75,,,,
39,nan,82,67,65,63.25,,,,
45,82,nan,83,81,72.75,,,,
52,67,83,nan,74,69,,,,
55,65,81,74,nan,68.75,64.3,,,
131,8,7,3,,,,,,
 ,,,,,,,,,
nan,94,99,45,100,84.5,,,,
94,nan,93,49,94,82.5,,,,
99,93,nan,45,99,84,,,,
45,49,45,nan,45,46,,,,
100,94,99,45,nan,84.5,76.3,,,
126,5,4,3,,,,,,
 ,,,,,,,,,
nan,67,100,87,82,84,,,,
67,nan,67,67,68,67.25,,,,
100,67,nan,87,82,84,,,,
87,67,87,nan,93,83.5,,,,
82,68,82,93,nan,81.25,80,,,
130,6,7,3,,,,,,
 ,,,,,,,,,
nan,78,39,63,71,62.75,,,,
78,nan,45,53,76,63,,,,
39,45,nan,48,32,41,,,,
63,53,48,nan,37,50.25,,,,
71,76,32,37,nan,54,54.2,,,
129,3,4,4,,,,,,
 ,,,,,,,,,
nan,74,66,76,52,67,,,,
74,nan,53,62,40,57.25,,,,
66,53,nan,89,62,67.5,,,,
76,62,89,nan,69,74,,,,
52,40,62,69,nan,55.75,64.3,,,
135,2,2,3,,,,,,
 ,,,,,,,,,
nan,73,55,73,39,60,,,,
73,nan,50,100,35,64.5,,,,
55,50,nan,50,83,59.5,,,,
73,100,50,nan,35,64.5,,,,
39,35,83,35,nan,48,59.3,,,
131,3,3,4,,,,,,
 ,,,,,,,,,
nan,37,40,85,39,50.25,,,,
37,nan,87,45,78,61.75,,,,
40,87,nan,45,69,60.25,,,,
85,45,45,nan,46,55.25,,,,
39,78,69,46,nan,58,57.1,,,
128,3,5,4,,,,,,
 ,,,,,,,,,
nan,68,72,81,81,75.5,,,,
68,nan,95,59,59,70.25,,,,
72,95,nan,63,63,73.25,,,,
81,59,63,nan,100,75.75,,,,
81,59,63,100,nan,75.75,74.1,,,
140,4,4,4,,,,,,
 ,,,,,,,,,
nan,60,94,59,65,69.5,,,,
60,nan,54,77,69,65,,,,
94,54,nan,58,65,67.75,,,,
59,77,58,nan,85,69.75,,,,
65,69,65,85,nan,71,68.6,,,
139,8,4,3,,,,,,
 ,,,,,,,,,
nan,43,100,47,22,53,,,,
43,nan,43,67,31,46,,,,
100,43,nan,47,22,53,,,,
47,67,47,nan,55,54,,,,
22,31,22,55,nan,32.5,47.7,,,
128,5,7,2,,,,,,
 ,,,,,,,,,
nan,100,100,100,47,86.75,,,,
100,nan,100,100,47,86.75,,,,
100,100,nan,100,47,86.75,,,,
100,100,100,nan,47,86.75,,,,
47,47,47,47,nan,47,78.8,,,
125,5,4,2,,,,,,
 ,,,,,,,,,
nan,54,54,54,54,54,,,,
54,nan,100,100,100,88.5,,,,
54,100,nan,100,100,88.5,,,,
54,100,100,nan,100,88.5,,,,
54,100,100,100,nan,88.5,81.6,,,
129,5,7,4,,,,,,
 ,,,,,,,,,
nan,84,82,95,84,86.25,,,,
84,nan,74,85,100,85.75,,,,
82,74,nan,87,74,79.25,,,,
95,85,87,nan,85,88,,,,
84,100,74,85,nan,85.75,85,,,
130,2,3,2,,,,,,
 ,,,,,,,,,
nan,86,30,2,26,36,,,,
86,nan,27,4,33,37.5,,,,
30,27,nan,23,93,43.25,,,,
2,4,23,nan,23,13,,,,
26,33,93,23,nan,43.75,34.7,,,
131,4,4,2,,,,,,
 ,,,,,,,,,
nan,68,37,37,37,44.75,,,,
68,nan,33,33,33,41.75,,,,
37,33,nan,100,100,67.5,,,,
37,33,100,nan,100,67.5,,,,
37,33,100,100,nan,67.5,57.8,,,
136,5,7,4,,,,,,
 ,,,,,,,,,
nan,82,100,61,77,80,,,,
82,nan,82,71,94,82.25,,,,
100,82,nan,61,77,80,,,,
61,71,61,nan,76,67.25,,,,
77,94,77,76,nan,81,78.1,,,
138,4,2,3,,,,,,
 ,,,,,,,,,
nan,66,66,66,66,66,,,,
66,nan,100,100,100,91.5,,,,
66,100,nan,100,100,91.5,,,,
66,100,100,nan,100,91.5,,,,
66,100,100,100,nan,91.5,86.4,,,
125,6,5,4,,,,,,
 ,,,,,,,,,
nan,87,64,73,82,76.5,,,,
87,nan,70,80,94,82.75,,,,
64,70,nan,64,67,66.25,,,,
73,80,64,nan,85,75.5,,,,
82,94,67,85,nan,82,76.6,,,
127,8,8,2,,,,,,
 ,,,,,,,,,
nan,30,93,28,30,45.25,,,,
30,nan,36,96,100,65.5,,,,
93,36,nan,34,36,49.75,,,,
28,96,34,nan,96,63.5,,,,
30,100,36,96,nan,65.5,57.9,,,
130,7,7,3,,,,,,
 ,,,,,,,,,
nan,100,100,100,100,100,,,,
100,nan,100,100,100,100,,,,
100,100,nan,100,100,100,,,,
100,100,100,nan,100,100,,,,
100,100,100,100,nan,100,100,,,
133,8,8,3,,,,,,
 ,,,,,,,,,
nan,94,100,94,86,93.5,,,,
94,nan,94,100,92,95,,,,
100,94,nan,94,86,93.5,,,,
94,100,94,nan,92,95,,,,
86,92,86,92,nan,89,93.2,,,
132,8,4,4,,,,,,
 ,,,,,,,,,
nan,42,47,42,44,43.75,,,,
42,nan,57,100,94,73.25,,,,
47,57,nan,57,60,55.25,,,,
42,100,57,nan,94,73.25,,,,
44,94,60,94,nan,73,63.7,,,
140,3,7,4,,,,,,
 ,,,,,,,,,
nan,97,100,75,51,80.75,,,,
97,nan,97,72,47,78.25,,,,
100,97,nan,75,51,80.75,,,,
75,72,75,nan,72,73.5,,,,
51,47,51,72,nan,55.25,73.7,,,
129,5,4,3,,,,,,
 ,,,,,,,,,
nan,66,73,42,66,61.75,,,,
66,nan,75,30,100,67.75,,,,
73,75,nan,24,75,61.75,,,,
42,30,24,nan,30,31.5,,,,
66,100,75,30,nan,67.75,58.1,,,
140,5,6,2,,,,,,
 ,,,,,,,,,
nan,100,100,52,52,76,,,,
100,nan,100,52,52,76,,,,
100,100,nan,52,52,76,,,,
52,52,52,nan,100,64,,,,
52,52,52,100,nan,64,71.2,,,
131,8,8,2,,,,,,
 ,,,,,,,,,
nan,100,100,32,100,83,,,,
100,nan,100,32,100,83,,,,
100,100,nan,32,100,83,,,,
32,32,32,nan,32,32,,,,
100,100,100,32,nan,83,72.8,,,
130,8,4,2,,,,,,
 ,,,,,,,,,
nan,100,39,84,39,65.5,,,,
100,nan,39,84,39,65.5,,,,
39,39,nan,40,100,54.5,,,,
84,84,40,nan,40,62,,,,
39,39,100,40,nan,54.5,60.4,,,
135,4,5,2,,,,,,
 ,,,,,,,,,
nan,91,97,84,97,92.25,,,,
91,nan,91,91,91,91,,,,
97,91,nan,83,100,92.75,,,,
84,91,83,nan,83,85.25,,,,
97,91,100,83,nan,92.75,90.8,,,
127,4,2,4,,,,,,
 ,,,,,,,,,
nan,28,25,39,27,29.75,,,,
28,nan,93,53,72,61.5,,,,
25,93,nan,55,80,63.25,,,,
39,53,55,nan,72,54.75,,,,
27,72,80,72,nan,62.75,54.4,,,
128,5,8,3,,,,,,
 ,,,,,,,,,
nan,100,93,100,78,92.75,,,,
100,nan,93,100,78,92.75,,,,
93,93,nan,93,84,90.75,,,,
100,100,93,nan,78,92.75,,,,
78,78,84,78,nan,79.5,89.7,,,
137,2,4,4,,,,,,
 ,,,,,,,,,
nan,87,100,91,76,88.5,,,,
87,nan,87,81,66,80.25,,,,
100,87,nan,91,76,88.5,,,,
91,81,91,nan,77,85,,,,
76,66,76,77,nan,73.75,,,,
139,5,4,3,,,,,,
 ,,,,,,,,,
nan,92,80,56,56,71,,,,
92,nan,88,51,51,70.5,,,,
80,88,nan,48,48,66,,,,
56,51,48,nan,100,63.75,,,,
56,51,48,100,nan,63.75,67,,,
126,6,3,2,,,,,,
 ,,,,,,,,,
nan,85,74,100,74,83.25,,,,
85,nan,71,85,71,78,,,,
74,71,nan,74,100,79.75,,,,
100,85,74,nan,74,83.25,,,,
74,71,100,74,nan,79.75,80.8,,,
128,5,2,4,,,,,,
 ,,,,,,,,,
nan,59,96,52,66,68.25,,,,
59,nan,58,68,92,69.25,,,,
96,58,nan,51,65,67.5,,,,
52,68,51,nan,75,61.5,,,,
66,92,65,75,nan,74.5,68.2,,,
126,5,5,2,,,,,,
 ,,,,,,,,,
nan,100,100,100,100,100,,,,
100,nan,100,100,100,100,,,,
100,100,nan,100,100,100,,,,
100,100,100,nan,100,100,,,,
100,100,100,100,nan,100,100,,,
127,7,4,2,,,,,,
 ,,,,,,,,,
nan,45,45,54,100,61,,,,
45,nan,100,56,45,61.5,,,,
45,100,nan,56,45,61.5,,,,
54,56,56,nan,54,55,,,,
100,45,45,54,nan,61,60,,,
134,7,2,3,,,,,,
 ,,,,,,,,,
nan,100,71,100,100,92.75,,,,
100,nan,71,100,100,92.75,,,,
71,71,nan,71,71,71,,,,
100,100,71,nan,100,92.75,,,,
100,100,71,100,nan,92.75,88.4,,,
129,4,7,4,,,,,,
 ,,,,,,,,,
nan,52,36,75,90,63.25,,,,
52,nan,21,73,48,48.5,,,,
36,21,nan,33,41,32.75,,,,
75,73,33,nan,75,64,,,,
90,48,41,75,nan,63.5,54.4,,,
135,5,6,2,,,,,,
 ,,,,,,,,,
nan,92,92,92,92,92,,,,
92,nan,100,100,100,98,,,,
92,100,nan,100,100,98,,,,
92,100,100,nan,100,98,,,,
92,100,100,100,nan,98,96.8,,,
136,5,2,3,,,,,,
 ,,,,,,,,,
nan,96,100,96,96,97,,,,
96,nan,96,100,100,98,,,,
100,96,nan,96,96,97,,,,
96,100,96,nan,100,98,,,,
96,100,96,100,nan,98,97.6,,,
135,5,3,2,,,,,,
 ,,,,,,,,,
nan,77,47,47,47,54.5,,,,
77,nan,43,43,43,51.5,,,,
47,43,nan,100,100,72.5,,,,
47,43,100,nan,100,72.5,,,,
47,43,100,100,nan,72.5,64.7,,,
132,8,7,2,,,,,,
 ,,,,,,,,,
nan,100,36,36,36,52,,,,
100,nan,36,36,36,52,,,,
36,36,nan,100,100,68,,,,
36,36,100,nan,100,68,,,,
36,36,100,100,nan,68,61.6,,,
137,8,8,3,,,,,,
 ,,,,,,,,,
nan,98,87,91,98,93.5,,,,
98,nan,85,93,100,94,,,,
87,85,nan,91,85,87,,,,
91,93,91,nan,93,92,,,,
98,100,85,93,nan,94,92.1,,,
130,5,5,4,,,,,,
 ,,,,,,,,,
nan,76,100,64,94,83.5,,,,
76,nan,76,87,82,80.25,,,,
100,76,nan,64,94,83.5,,,,
64,87,64,nan,71,71.5,,,,
94,82,94,71,nan,85.25,80.8,,,
140,2,3,3,,,,,,
 ,,,,,,,,,
nan,82,100,100,68,87.5,,,,
82,nan,82,82,47,73.25,,,,
100,82,nan,100,68,87.5,,,,
100,82,100,nan,68,87.5,,,,
68,47,68,68,nan,62.75,79.7,,,
137,6,2,3,,,,,,
 ,,,,,,,,,
nan,64,100,100,75,84.75,,,,
64,nan,64,64,89,70.25,,,,
100,64,nan,100,75,84.75,,,,
100,64,100,nan,75,84.75,,,,
75,89,75,75,nan,78.5,80.6,,,
133,4,8,2,,,,,,
 ,,,,,,,,,
nan,100,100,100,100,100,,,,
100,nan,100,100,100,100,,,,
100,100,nan,100,100,100,,,,
100,100,100,nan,100,100,,,,
100,100,100,100,nan,100,100,,,
129,5,5,2,,,,,,
 ,,,,,,,,,
nan,100,100,100,100,100,,,,
100,nan,100,100,100,100,,,,
100,100,nan,100,100,100,,,,
100,100,100,nan,100,100,,,,
100,100,100,100,nan,100,100,,,
134,7,5,2,,,,,,
 ,,,,,,,,,
nan,92,92,54,100,84.5,,,,
92,nan,85,50,92,79.75,,,,
92,85,nan,58,92,81.75,,,,
54,50,58,nan,54,54,,,,
100,92,92,54,nan,84.5,76.9,,,
132,7,4,3,,,,,,
 ,,,,,,,,,
nan,97,66,49,48,65,,,,
97,nan,64,47,49,64.25,,,,
66,64,nan,35,33,49.5,,,,
49,47,35,nan,97,57,,,,
48,49,33,97,nan,56.75,58.5,,,
125,3,3,2,,,,,,
 ,,,,,,,,,
nan,87,56,27,100,67.5,,,,
87,nan,56,17,87,61.75,,,,
56,56,nan,19,56,46.75,,,,
27,17,19,nan,27,22.5,,,,
100,87,56,27,nan,67.5,53.2,,,
130,6,7,3,,,,,,
 ,,,,,,,,,
nan,94,51,100,94,84.75,,,,
94,nan,47,94,88,80.75,,,,
51,47,nan,51,46,48.75,,,,
100,94,51,nan,94,84.75,,,,
94,88,46,94,nan,80.5,75.9,,,
138,7,7,3,,,,,,
 ,,,,,,,,,
nan,100,97,66,100,90.75,,,,
100,nan,97,66,100,90.75,,,,
97,97,nan,68,97,89.75,,,,
66,66,68,nan,66,66.5,,,,
100,100,97,66,nan,90.75,85.7,,,
126,3,2,2,,,,,,
 ,,,,,,,,,
nan,100,100,91,91,95.5,,,,
100,nan,100,91,91,95.5,,,,
100,100,nan,91,91,95.5,,,,
91,91,91,nan,100,93.25,,,,
91,91,91,100,nan,93.25,94.6,,,
126,6,2,3,,,,,,
 ,,,,,,,,,
nan,85,85,84,66,80,,,,
85,nan,100,87,80,88,,,,
85,100,nan,87,80,88,,,,
84,87,87,nan,67,81.25,,,,
66,80,80,67,nan,73.25,82.1,,,
126,8,6,3,,,,,,
