83,37,37,37,nan,48.5,59
53,4,2,4,,,
 ,,,,,,
nan,64,74,70,56,66,
64,nan,79,71,75,72.25,
74,79,nan,68,66,71.75,
70,71,68,nan,70,69.75,
56,75,66,70,nan,66.75,69.3
57,7,7,3,,,
 ,,,,,,
nan,94,97,94,94,94.75,
94,nan,94,95,100,95.75,
97,94,nan,96,94,95.25,
94,95,96,nan,95,95,
94,100,94,95,nan,95.75,95.3
57,7,7,4,,,
 ,,,,,,
nan,83,44,42,43,53,
83,nan,40,40,39,50.5,
44,40,nan,83,96,65.75,
42,40,83,nan,84,62.25,
43,39,96,84,nan,65.5,59.4
55,5,4,3,,,
 ,,,,,,
nan,100,100,100,93,98.25,
100,nan,100,100,93,98.25,
100,100,nan,100,93,98.25,
100,100,100,nan,93,98.25,
93,93,93,93,nan,93,97.2
65,7,3,3,,,
 ,,,,,,
nan,87,100,80,87,88.5,
87,nan,87,92,100,91.5,
100,87,nan,80,87,88.5,
80,92,80,nan,92,86,
87,100,87,92,nan,91.5,89.2
59,4,4,3,,,
 ,,,,,,
nan,95,95,68,82,85,
95,nan,100,73,86,88.5,
95,100,nan,73,86,88.5,
68,73,73,nan,74,72,
82,86,86,74,nan,82,83.2
67,5,8,2,,,
 ,,,,,,
nan,84,84,84,63,78.75,
84,nan,100,100,76,90,
84,100,nan,100,76,90,
84,100,100,nan,76,90,
63,76,76,76,nan,72.75,84.3
69,7,6,2,,,
 ,,,,,,
