100,100,nan,100,92,98,,,,
100,100,100,nan,92,98,,,,
92,92,92,92,nan,92,96.8,,,
460,6,4,2,,,,,,
 ,,,,,,,,,
nan,92,92,92,84,90,,,,
92,nan,100,100,77,92.25,,,,
92,100,nan,100,77,92.25,,,,
92,100,100,nan,77,92.25,,,,
84,77,77,77,nan,78.75,89.1,,,
213,4,7,2,,,,,,
 ,,,,,,,,,
nan,100,100,100,100,100,,,,
100,nan,100,100,100,100,,,,
100,100,nan,100,100,100,,,,
100,100,100,nan,100,100,,,,
100,100,100,100,nan,100,100,,,
489,7,4,4,,,,,,
 ,,,,,,,,,
nan,92,98,98,92,95,,,,
92,nan,91,91,100,93.5,,,,
98,91,nan,100,91,95,,,,
98,91,100,nan,91,95,,,,
92,100,91,91,nan,93.5,94.4,,,
244,4,2,4,,,,,,
 ,,,,,,,,,
nan,55,70,85,70,70,,,,
55,nan,67,63,60,61.25,,,,
70,67,nan,59,84,70,,,,
85,63,59,nan,58,66.25,,,,
70,60,84,58,nan,68,67.1,,,
259,7,7,4,,,,,,
 ,,,,,,,,,
nan,72,71,98,72,78.25,,,,
72,nan,96,73,100,85.25,,,,
71,96,nan,70,96,83.25,,,,
98,73,70,nan,73,78.5,,,,
72,100,96,73,nan,85.25,82.1,,,
328,3,4,2,,,,,,
 ,,,,,,,,,
nan,100,92,100,100,98,,,,
100,nan,92,100,100,98,,,,
92,92,nan,92,92,92,,,,
100,100,92,nan,100,98,,,,
100,100,92,100,nan,98,96.8,,,
311,6,4,2,,,,,,
 ,,,,,,,,,
nan,100,100,100,100,100,,,,
100,nan,100,100,100,100,,,,
100,100,nan,100,100,100,,,,
100,100,100,nan,100,100,,,,
100,100,100,100,nan,100,100,,,
490,8,3,4,,,,,,
 ,,,,,,,,,
nan,17,48,100,48,53.25,,,,
17,nan,36,17,36,26.5,,,,
48,36,nan,48,100,58,,,,
100,17,48,nan,48,53.25,,,,
48,36,100,48,nan,58,49.8,,,
308,7,6,3,,,,,,
 ,,,,,,,,,
nan,93,93,93,93,93,,,,
93,nan,100,100,100,98.25,,,,
93,100,nan,100,100,98.25,,,,
93,100,100,nan,100,98.25,,,,
93,100,100,100,nan,98.25,97.2,,,
214,5,8,3,,,,,,
 ,,,,,,,,,
nan,92,100,92,100,96,,,,
92,nan,92,100,92,94,,,,
100,92,nan,92,100,96,,,,
92,100,92,nan,92,94,,,,
100,92,100,92,nan,96,95.2,,,
424,5,2,4,,,,,,
 ,,,,,,,,,
nan,97,98,36,49,70,,,,
97,nan,96,32,45,67.5,,,,
98,96,nan,37,49,70,,,,
36,32,37,nan,71,44,,,,
49,45,49,71,nan,53.5,61,,,
430,4,3,3,,,,,,
 ,,,,,,,,,
nan,77,83,73,83,79,,,,
77,nan,94,83,94,87,,,,
83,94,nan,90,100,91.75,,,,
73,83,90,nan,90,84,,,,
83,94,100,90,nan,91.75,86.7,,,
448,5,4,3,,,,,,
 ,,,,,,,,,
nan,67,92,55,100,78.5,,,,
67,nan,71,83,67,72,,,,
92,71,nan,59,92,78.5,,,,
55,83,59,nan,55,63,,,,
100,67,92,55,nan,78.5,74.1,,,
360,4,5,3,,,,,,
 ,,,,,,,,,
nan,92,100,56,92,85,,,,
92,nan,92,50,100,83.5,,,,
100,92,nan,56,92,85,,,,
56,50,56,nan,50,53,,,,
92,100,92,50,nan,83.5,78,,,
389,3,7,4,,,,,,
 ,,,,,,,,,
nan,100,100,100,100,100,,,,
100,nan,100,100,100,100,,,,
100,100,nan,100,100,100,,,,
100,100,100,nan,100,100,,,,
100,100,100,100,nan,100,100,,,
493,4,5,3,,,,,,
 ,,,,,,,,,
nan,100,100,100,92,98,,,,
100,nan,100,100,92,98,,,,
100,100,nan,100,92,98,,,,
100,100,100,nan,92,98,,,,
92,92,92,92,nan,92,96.8,,,
498,2,7,3,,,,,,
 ,,,,,,,,,
nan,22,100,29,100,62.75,,,,
22,nan,22,65,22,32.75,,,,
100,22,nan,29,100,62.75,,,,
29,65,29,nan,29,38,,,,
100,22,100,29,nan,62.75,51.8,,,
271,8,7,4,,,,,,
 ,,,,,,,,,
nan,100,100,100,92,98,,,,
100,nan,100,100,92,98,,,,
100,100,nan,100,92,98,,,,
100,100,100,nan,92,98,,,,
92,92,92,92,nan,92,96.8,,,
260,4,7,4,,,,,,
 ,,,,,,,,,
nan,99,75,99,89,90.5,,,,
99,nan,74,99,89,90.25,,,,
75,74,nan,74,72,73.75,,,,
99,99,74,nan,89,90.25,,,,
89,89,72,89,nan,84.75,85.9,,,
336,7,5,4,,,,,,
 ,,,,,,,,,
nan,100,98,100,100,99.5,,,,
100,nan,98,100,100,99.5,,,,
98,98,nan,98,98,98,,,,
100,100,98,nan,100,99.5,,,,
100,100,98,100,nan,99.5,99.2,,,
252,5,8,2,,,,,,
 ,,,,,,,,,
nan,100,100,100,100,100,,,,
100,nan,100,100,100,100,,,,
100,100,nan,100,100,100,,,,
100,100,100,nan,100,100,,,,
100,100,100,100,nan,100,100,,,
241,2,7,4,,,,,,
 ,,,,,,,,,
nan,63,100,67,100,82.5,,,,
63,nan,63,83,63,68,,,,
100,63,nan,67,100,82.5,,,,
67,83,67,nan,67,71,,,,
100,63,100,67,nan,82.5,77.3,,,
342,6,4,3,,,,,,
 ,,,,,,,,,
nan,97,93,100,90,95,,,,
97,nan,90,97,93,94.25,,,,
93,90,nan,93,97,93.25,,,,
100,97,93,nan,90,95,,,,
90,93,97,90,nan,92.5,94,,,
319,7,5,3,,,,,,
 ,,,,,,,,,
nan,93,100,100,100,98.25,,,,
93,nan,93,93,93,93,,,,
100,93,nan,100,100,98.25,,,,
100,93,100,nan,100,98.25,,,,
100,93,100,100,nan,98.25,97.2,,,
398,4,6,4,,,,,,
 ,,,,,,,,,
nan,98,93,77,76,86,,,,
98,nan,93,76,77,86,,,,
93,93,nan,71,71,82,,,,
77,76,71,nan,99,80.75,,,,
76,77,71,99,nan,80.75,83.1,,,
342,4,8,2,,,,,,
 ,,,,,,,,,
nan,92,84,84,92,88,,,,
92,nan,92,92,100,94,,,,
84,92,nan,100,92,92,,,,
84,92,100,nan,92,92,,,,
92,100,92,92,nan,94,92,,,
398,6,8,2,,,,,,
 ,,,,,,,,,
nan,100,92,75,92,89.75,,,,
100,nan,92,75,92,89.75,,,,
92,92,nan,82,100,91.5,,,,
75,75,82,nan,82,78.5,,,,
92,92,100,82,nan,91.5,88.2,,,
468,2,2,4,,,,,,
 ,,,,,,,,,
nan,72,85,71,77,76.25,,,,
72,nan,77,69,66,71,,,,
85,77,nan,78,67,76.75,,,,
71,69,78,nan,62,70,,,,
77,66,67,62,nan,68,72.4,,,
489,8,8,3,,,,,,
 ,,,,,,,,,
nan,100,100,100,100,100,,,,
100,nan,100,100,100,100,,,,
100,100,nan,100,100,100,,,,
100,100,100,nan,100,100,,,,
100,100,100,100,nan,100,100,,,
458,2,6,3,,,,,,
 ,,,,,,,,,
nan,100,100,100,100,100,,,,
100,nan,100,100,100,100,,,,
100,100,nan,100,100,100,,,,
100,100,100,nan,100,100,,,,
100,100,100,100,nan,100,100,,,
366,3,4,4,,,,,,
 ,,,,,,,,,
nan,80,80,85,92,84.25,,,,
80,nan,76,78,84,79.5,,,,
80,76,nan,95,78,82.25,,,,
85,78,95,nan,83,85.25,,,,
92,84,78,83,nan,84.25,83.1,,,
316,6,3,4,,,,,,
 ,,,,,,,,,
nan,51,72,68,66,64.25,,,,
51,nan,39,51,36,44.25,,,,
72,39,nan,86,75,68,,,,
68,51,86,nan,71,69,,,,
66,36,75,71,nan,62,61.5,,,
450,8,7,4,,,,,,
 ,,,,,,,,,
nan,98,100,98,99,98.75,,,,
98,nan,98,99,99,98.5,,,,
100,98,nan,98,99,98.75,,,,
98,99,98,nan,99,98.5,,,,
99,99,99,99,nan,99,98.7,,,
285,2,6,2,,,,,,
 ,,,,,,,,,
nan,85,50,44,29,52,,,,
85,nan,55,49,27,54,,,,
50,55,nan,93,67,66.25,,,,
44,49,93,nan,66,63,,,,
29,27,67,66,nan,47.25,56.5,,,
382,4,8,2,,,,,,
 ,,,,,,,,,
nan,85,92,78,85,85,,,,
85,nan,92,92,100,92.25,,,,
92,92,nan,85,92,90.25,,,,
78,92,85,nan,92,86.75,,,,
85,100,92,92,nan,92.25,89.3,,,
489,2,2,2,,,,,,
 ,,,,,,,,,
nan,nan,100,nan,100,100,,,,
nan,nan,nan,100,nan,100,,,,
100,nan,nan,nan,100,100,,,,
nan,100,nan,nan,nan,100,,,,
100,nan,100,nan,nan,100,100,,,
