1425572016,189,144,144,278,233,55,189,100,11,55,100,11,100,278,189,411,366,411,322,500,322,500,411,322,100,411,366,100,144,55,-167,11,144,278,233,233,366,455,366,678,278,233,233,100,11,233,144,-34,-78,-78,189,189,55,144,233,500,322,233,100,144,144,-211,-256,-167,11,-211,-345,-167,-122,11,100,278,144,144,55,-167,-34,100,-167,55,100,233,100,100,55,11,-78,-34,55,-34,-122,-211,-256,-478,-167,-478,-611,233,-78,-434,-34,-523,11,189,-211,11,55,-78,55,11,-34,11,144,55,11,11,-78,-345,-167,-122,55,-78,-300,-122,-34,-78,-389,-211,-78,-122,-122,11,-167,-256,-34,-256,-256,-167,-523,-345,-256,-256,-389,-478,-256,-523,-78,-300,11,-300,-300,-300,-345,-211,-167,-78,100,411,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425572045,-167,-167,11,100,100,-34,-122,-122,11,55,55,144,100,233,233,278,144,11,55,-34,-211,-34,-345,-300,-211,-211,-300,-78,55,-122,11,-256,100,-78,-34,11,-300,-78,-211,-211,-345,-211,-34,-122,55,-122,144,322,-34,278,144,-78,100,100,100,100,11,-122,-211,-122,-122,55,-34,-122,-78,-34,-211,-256,-34,-34,-300,-211,-34,-167,100,144,-167,-34,100,-122,-167,-78,-78,-78,-122,-300,-567,-389,-122,-256,-122,-211,-300,-211,-300,-122,-122,144,11,-122,189,144,-122,-78,-256,-300,-434,-345,-122,-567,-167,-434,-78,189,-34,-256,-167,-567,-478,-345,-345,-478,-34,-300,-256,233,100,-122,-78,-122,-34,144,-34,-122,-167,-389,-211,-34,-167,-122,-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425555855,16,16,16,61,-28,16,105,-28,105,-161,-72,150,-72,105,150,105,194,-28,-117,194,-206,-28,16,-161,16,-72,-161,-161,61,-72,150,239,150,105,-28,16,105,16,16,-28,16,61,-72,61,-117,-117,-72,-206,239,105,-28,16,-250,-161,-72,-117,-28,-206,-250,-161,-384,105,-28,16,105,16,61,16,16,-28,16,61,150,61,16,61,-206,16,150,-206,150,-28,150,105,105,61,-206,150,105,239,105,372,-206,-161,-28,194,61,-28,150,61,-72,61,239,150,-72,-117,105,61,16,-206,16,-117,-28,-72,-161,16,-28,16,-72,105,105,-117,16,-72,-72,-117,16,-72,-72,-28,-161,-206,61,-117,16,-117,-28,-28,150,-117,16,-250,-250,16,-117,61,-28,16,-206,105,-28,-117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425555880,16,16,194,194,194,194,150,239,150,283,194,105,-28,105,-72,105,105,105,16,61,16,-72,61,61,61,105,16,150,150,239,150,-28,239,105,194,150,239,194,-28,16,61,-161,16,150,283,-28,-28,16,105,-72,-72,61,61,-117,105,-117,61,-72,-117,-117,16,16,194,-72,-72,16,-28,-28,105,328,-117,-72,61,-28,16,16,105,61,-28,-72,61,61,-28,-72,105,-28,105,-117,239,150,-72,105,-28,16,-117,16,194,16,16,-28,-28,105,150,-161,-72,-339,16,-206,16,-339,61,-117,16,61,-206,-473,-339,-28,-206,61,-161,-117,-250,-117,16,-117,-28,105,-72,61,-72,105,16,194,239,-161,16,-72,-206,150,-117,105,-28,16,61,61,105,-161,105,-72,-72,-161,-206,-72,-206,150,-28,-161,61,-384,-28,150,-206,61,-28,105,61,239,61,-28,16,-72,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424964678,346,346,212,123,-54,35,123,168,123,123,123,123,168,168,212,123,79,346,123,168,123,35,79,79,-54,79,168,168,35,-54,123,-99,35,212,168,123,168,123,-10,79,168,35,79,168,79,123,79,-10,-10,257,79,168,212,-143,301,168,257,257,79,123,-54,-143,-54,-188,-277,-188,-232,123,-321,-143,-366,-321,-143,-143,168,346,-143,-54,-143,-188,-10,-188,-10,79,35,35,35,35,-321,-232,-99,79,-99,-99,-10,212,-410,-277,-54,-99,-232,-143,123,-321,-10,-54,-188,-143,35,-454,-277,-188,-99,-366,-99,168,35,123,-588,-143,79,168,-232,35,-143,-188,-143,-10,35,212,-188,-54,-54,-54,212,-232,-232,-277,-454,-188,-277,35,-188,-99,-54,-10,123,35,-410,-366,-188,-321,-277,-99,-232,-232,-410,-188,-143,-99,-99,-188,-499,-366,-277,35,-143,-143,-410,-454,-321,-366,-543,-499,-543,-188,-366,35,212,390,-54,-366,-232,-454,-232,-454,-188,-232,-232,35,-54,-143,-277,-232,79,-188,-499,-543,-588,-232,123,-99,-232,-143,-99,-99,-188,-321,-454,-543,-143,-54,-232,212,612,346,301,301,301,79,301,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424964712,-188,-188,-99,-10,-143,35,-54,-188,-321,-410,-454,-410,-232,-54,-10,-143,-188,-277,-277,-454,-143,-277,-54,-321,-410,-454,-99,-277,-143,-54,-54,-232,-232,-54,-454,-277,-499,-54,-143,-232,-54,-410,-99,-54,-321,123,212,-99,-410,-143,-143,-632,-99,35,-143,-10,123,-188,-99,-410,-188,-277,123,-232,-143,-232,79,-232,-232,168,-321,-99,-454,35,-321,-143,168,35,-321,35,-99,35,-277,-10,-277,35,-454,-188,212,-10,-54,257,-454,-99,-10,-499,-232,-499,-632,-499,-854,-499,-321,-454,-721,-543,-810,-899,-1032,-543,-543,-677,-499,-99,-321,-588,-454,-321,-454,-410,-366,-588,-10,-366,-410,35,-277,-321,-454,-232,-188,-677,-721,-321,-454,-232,-543,-632,-1121,-899,-1210,-543,-632,-454,-499,-454,-232,-188,-54,-321,-677,-321,-454,-366,-366,-54,390,479,346,435,701,390,168,479,390,168,212,212,123,301,212,-10,257,79,168,168,168,168,79,35,123,123,212,257,168,123,168,257,79,79,79,79,123,79,123,168,35,79,35,35,212,35,35,123,123,168,79,-99,123,212,123,257,212,168,79,123,79,35,212,168,35,35,79,35,-54,79,79,79,35,35,-10,257,79,79,79,168,257,123,212,35,35,79,168,79,-10,-54,257,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424965463,-10,-54,-54,79,123,79,-99,123,-99,257,-143,-99,168,-99,79,-10,-99,-10,212,-10,257,257,212,390,301,-99,-232,-10,-188,79,79,212,123,-10,212,301,79,79,123,-454,-277,-143,-232,-277,-143,35,35,35,-10,168,168,168,-10,-188,-10,-143,-54,-54,257,-10,479,123,168,212,79,168,79,35,35,35,-188,-10,-321,212,-277,79,-232,35,-188,-277,-54,79,-143,-99,-54,168,-10,168,79,35,123,-99,-99,79,-99,-10,-54,-10,79,212,123,346,390,257,-10,79,-143,257,-99,257,-99,-54,168,212,257,-10,35,-232,-54,-454,-321,-410,-410,-321,-321,-143,-143,-10,-188,-54,-188,346,35,123,79,79,257,123,257,35,479,257,301,168,257,346,257,35,123,35,-143,123,257,257,123,79,35,-99,-54,-232,-232,-321,-366,-277,-99,-10,257,123,-99,212,168,212,35,79,123,-10,212,257,523,657,657,523,568,390,612,435,301,568,612,479,523,612,746,968,835,435,479,523,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424965495,257,35,123,-99,-99,-99,-143,-321,-54,-143,-99,79,-10,-54,-277,-54,-277,-99,-232,-143,-54,-143,-232,123,-10,-99,-99,168,-10,35,35,35,-10,-10,-99,-143,-188,123,-99,79,-10,35,79,123,123,-10,-10,79,390,-143,-54,-188,-277,-143,-143,-99,-99,-99,35,212,-143,79,212,-321,-366,-499,-143,-232,123,123,123,301,168,-10,-54,-232,-99,-277,-188,-54,-232,35,-143,-10,-188,168,-10,-321,-454,-454,-410,-54,35,79,301,168,301,479,346,435,479,390,257,301,212,523,123,612,479,346,390,435,435,79,123,257,212,212,35,168,35,-54,-54,-232,-277,-321,-277,-54,-410,79,123,-54,835,-99,-10,35,-277,301,-321,-99,168,35,257,35,212,212,212,301,168,79,-10,79,-54,123,168,35,212,79,79,35,123,-277,-10,-54,168,-10,346,212,257,168,168,435,301,301,35,168,168,-99,435,168,257,746,879,1101,1501,1324,1368,1235,1235,923,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424966175,-188,-188,-188,-10,-10,-99,-99,-188,35,168,-143,-10,-188,-277,-188,-232,-232,-321,-321,-54,-99,-232,-188,-188,-10,-143,-188,-143,-232,-410,35,-54,-188,-99,-277,-232,-232,-232,-188,-54,-277,123,-54,-188,-188,-143,-143,-54,-232,-232,-232,-99,-143,-54,-188,-99,-99,-188,-232,-366,-232,-277,-321,-143,-232,-277,-54,79,-10,-277,-188,-143,-188,-499,-366,-99,-321,-54,-99,-10,-143,-54,-10,79,-99,-143,-10,-143,-99,-143,-10,-10,301,-54,-54,-10,-143,-10,35,-99,168,-54,-99,79,-232,-54,-99,-321,-54,-188,-99,-143,-99,-232,-54,-143,-143,-54,123,-188,35,-277,79,-54,79,79,-143,-277,-143,35,-99,123,-54,-232,-54,-10,35,-143,79,-99,-54,-99,-188,-143,-188,-143,-54,-54,-232,-188,-143,-188,-10,-188,-232,-54,-232,-277,-232,-99,-188,-188,-99,-143,-54,-99,35,79,35,35,212,168,-54,-10,-143,-10,-99,-10,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424966214,79,79,79,212,79,-10,257,257,168,79,346,390,168,35,-99,-54,-10,-99,-232,-99,79,-99,-99,-188,-143,-188,-143,-366,-54,-232,-188,-232,-232,-188,-188,-232,-188,-188,-143,-143,79,35,212,123,35,123,-10,-54,35,79,35,-54,-54,-54,-10,168,123,-99,35,-277,-54,-188,-188,-143,-10,-188,35,-54,-10,79,35,-10,-143,-188,79,35,-54,35,-54,-54,35,35,35,-143,123,-10,-54,-99,35,301,257,123,168,212,35,168,123,212,123,-99,-232,-54,-143,-10,123,-143,-54,-54,-99,-54,-188,79,-10,-143,-54,-99,-188,-10,123,79,-54,346,-188,79,-143,-54,-10,-99,-143,-10,79,-277,-277,-277,-54,35,-277,-232,-143,-321,-188,-232,-10,-10,-277,-277,-188,-143,-321,-232,-188,-99,-143,-188,-143,-10,35,-277,-54,-10,-54,-143,-232,-321,-143,-188,-54,-143,212,-99,168,-188,35,-188,-232,-10,-54,-54,35,-188,123,-10,-277,-10,-99,-188,-143,-188,-188,-99,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
