63,nan,40,28,32,40.75,,
32,40,nan,61,70,50.75,,
15,28,61,nan,82,46.5,,
21,32,70,82,nan,51.25,44.4,
135,7,2,,,,,
 ,,,,,,,
nan,84,84,78,84,82.5,,
84,nan,100,93,100,94.25,,
84,100,nan,93,100,94.25,,
78,93,93,nan,93,89.25,,
84,100,100,93,nan,94.25,90.9,
125,2,7,,,,,
 ,,,,,,,
nan,17,17,27,27,22,,
17,nan,51,50,68,46.5,,
17,51,nan,52,29,37.25,,
27,50,52,nan,64,48.25,,
27,68,29,64,nan,47,40.2,
133,7,3,,,,,
 ,,,,,,,
nan,55,68,75,63,65.25,,
55,nan,73,67,75,67.5,,
68,73,nan,92,94,81.75,,
75,67,92,nan,86,80,,
63,75,94,86,nan,79.5,74.8,
126,4,6,,,,,
 ,,,,,,,
nan,66,47,40,19,43,,
66,nan,40,63,25,48.5,,
47,40,nan,51,27,41.25,,
40,63,51,nan,41,48.75,,
19,25,27,41,nan,28,41.9,
125,7,5,,,,,
 ,,,,,,,
nan,100,77,77,70,81,,
100,nan,77,77,70,81,,
77,77,nan,100,92,86.5,,
77,77,100,nan,92,86.5,,
70,70,92,92,nan,81,83.2,
129,6,3,,,,,
 ,,,,,,,
125,7,7,,,,,
 ,,,,,,,
nan,98,94,85,42,79.75,,
98,nan,95,87,41,80.25,,
94,95,nan,91,41,80.25,,
85,87,91,nan,44,76.75,,
42,41,41,44,nan,42,71.8,
129,2,6,,,,,
 ,,,,,,,
nan,21,18,17,17,18.25,,
21,nan,72,67,52,53,,
18,72,nan,94,77,65.25,,
17,67,94,nan,73,62.75,,
17,52,77,73,nan,54.75,50.8,
129,5,6,,,,,
 ,,,,,,,
nan,86,75,85,32,69.5,,
86,nan,83,73,30,68,,
75,83,nan,89,39,71.5,,
85,73,89,nan,41,72,,
32,30,39,41,nan,35.5,63.3,
125,4,4,,,,,
 ,,,,,,,
nan,62,56,54,26,49.5,,
62,nan,65,72,22,55.25,,
56,65,nan,83,37,60.25,,
54,72,83,nan,32,60.25,,
26,22,37,32,nan,29.25,50.9,
128,3,3,,,,,
 ,,,,,,,
nan,100,72,78,78,82,,
100,nan,72,78,78,82,,
72,72,nan,61,61,66.5,,
78,78,61,nan,100,79.25,,
78,78,61,100,nan,79.25,77.8,
131,4,7,,,,,
 ,,,,,,,
nan,23,34,14,38,27.25,,
23,nan,75,47,33,44.5,,
34,75,nan,34,42,46.25,,
14,47,34,nan,18,28.25,,
38,33,42,18,nan,32.75,35.8,
126,2,2,,,,,
 ,,,,,,,
nan,13,7,21,6,11.75,,
13,nan,30,49,35,31.75,,
7,30,nan,64,85,46.5,,
21,49,64,nan,66,50,,
6,35,85,66,nan,48,37.6,
132,3,3,,,,,
 ,,,,,,,
nan,19,33,88,30,42.5,,
19,nan,45,22,59,36.25,,
33,45,nan,33,83,48.5,,
88,22,33,nan,31,43.5,,
30,59,83,31,nan,50.75,44.3,
125,2,2,,,,,
 ,,,,,,,
nan,11,28,25,17,20.25,,
11,nan,50,58,40,39.75,,
28,50,nan,78,62,54.5,,
25,58,78,nan,72,58.25,,
17,40,62,72,nan,47.75,44.1,
126,4,6,,,,,
 ,,,,,,,
nan,79,62,67,67,68.75,,
79,nan,51,56,56,60.5,,
62,51,nan,96,96,76.25,,
67,56,96,nan,100,79.75,,
67,56,96,100,nan,79.75,73,
130,3,6,,,,,
 ,,,,,,,
nan,30,32,50,50,40.5,,
30,nan,72,55,55,53,,
32,72,nan,37,37,44.5,,
50,55,37,nan,100,60.5,,
50,55,37,100,nan,60.5,51.8,
125,2,5,,,,,
 ,,,,,,,
nan,41,33,62,62,49.5,,
41,nan,50,74,74,59.75,,
33,50,nan,33,33,37.25,,
62,74,33,nan,100,67.25,,
62,74,33,100,nan,67.25,56.2,
125,7,7,,,,,
 ,,,,,,,
nan,40,40,40,40,40,,
40,nan,100,100,100,85,,
40,100,nan,100,100,85,,
40,100,100,nan,100,85,,
40,100,100,100,nan,85,76,
133,2,3,,,,,
 ,,,,,,,
nan,36,30,35,30,32.75,,
36,nan,86,52,60,58.5,,
30,86,nan,56,48,55,,
