133,7,6,4
 
126,2,2,2
 
135,2,4,2
 
140,2,7,3
 
nan,100.0,95.0,80.0,95.0,92.5
100.0,nan,95.0,80.0,95.0,92.5
95.0,95.0,nan,76.0,100.0,91.5
80.0,80.0,76.0,nan,76.0,78.0
95.0,95.0,100.0,76.0,nan,91.5
134,4,6,3
 
nan,99.0,99.0,99.0,93.0,97.5
99.0,nan,100.0,99.0,92.0,97.5
99.0,100.0,nan,99.0,92.0,97.5
99.0,99.0,99.0,nan,93.0,97.5
93.0,92.0,92.0,93.0,nan,92.5
130,6,5,4
 
nan,100.0,97.0,73.0,95.0,91.25
100.0,nan,97.0,73.0,95.0,91.25
97.0,97.0,nan,72.0,95.0,90.25
73.0,73.0,72.0,nan,71.0,72.25
95.0,95.0,95.0,71.0,nan,89.0
125,5,8,3
 
nan,90.0,99.0,99.0,84.0,93.0
90.0,nan,89.0,90.0,83.0,88.0
99.0,89.0,nan,98.0,83.0,92.25
99.0,90.0,98.0,nan,84.0,92.75
84.0,83.0,83.0,84.0,nan,83.5
127,5,7,4
 
nan,57.0,60.0,54.0,93.0,66.0
57.0,nan,92.0,96.0,62.0,76.75
60.0,92.0,nan,89.0,62.0,75.75
54.0,96.0,89.0,nan,58.0,74.25
93.0,62.0,62.0,58.0,nan,68.75
131,7,4,2
 
nan,100.0,100.0,100.0,89.0,97.25
100.0,nan,100.0,100.0,89.0,97.25
100.0,100.0,nan,100.0,89.0,97.25
100.0,100.0,100.0,nan,89.0,97.25
89.0,89.0,89.0,89.0,nan,89.0
126,8,8,4
 
nan,99.0,100.0,100.0,99.0,99.5
99.0,nan,99.0,99.0,100.0,99.25
100.0,99.0,nan,100.0,99.0,99.5
100.0,99.0,100.0,nan,99.0,99.5
99.0,100.0,99.0,99.0,nan,99.25
131,5,8,2
 
nan,98.0,94.0,95.0,94.0,95.25
98.0,nan,93.0,96.0,93.0,95.0
94.0,93.0,nan,90.0,100.0,94.25
95.0,96.0,90.0,nan,90.0,92.75
94.0,93.0,100.0,90.0,nan,94.25
134,5,7,2
 
nan,93.0,93.0,93.0,93.0,93.0
93.0,nan,92.0,100.0,92.0,94.25
93.0,92.0,nan,92.0,100.0,94.25
93.0,100.0,92.0,nan,92.0,94.25
93.0,92.0,100.0,92.0,nan,94.25
134,8,7,3
 
nan,99.0,97.0,92.0,96.0,96.0
99.0,nan,96.0,91.0,96.0,95.5
97.0,96.0,nan,93.0,98.0,96.0
92.0,91.0,93.0,nan,95.0,92.75
96.0,96.0,98.0,95.0,nan,96.25
130,2,8,2
 
nan,75.0,67.0,96.0,96.0,83.5
75.0,nan,89.0,75.0,75.0,78.5
67.0,89.0,nan,67.0,67.0,72.5
96.0,75.0,67.0,nan,100.0,84.5
96.0,75.0,67.0,100.0,nan,84.5
132,2,7,2
 
nan,52.0,53.0,53.0,53.0,52.75
52.0,nan,85.0,68.0,91.0,74.0
53.0,85.0,nan,64.0,86.0,72.0
53.0,68.0,64.0,nan,69.0,63.5
53.0,91.0,86.0,69.0,nan,74.75
132,5,4,2
 
nan,100.0,97.0,97.0,97.0,97.75
100.0,nan,97.0,97.0,97.0,97.75
97.0,97.0,nan,100.0,100.0,98.5
97.0,97.0,100.0,nan,100.0,98.5
97.0,97.0,100.0,100.0,nan,98.5
139,4,7,2
 
nan,100.0,98.0,100.0,98.0,99.0
100.0,nan,98.0,100.0,98.0,99.0
98.0,98.0,nan,98.0,100.0,98.5
100.0,100.0,98.0,nan,98.0,99.0
98.0,98.0,100.0,98.0,nan,98.5
135,3,4,2
 
nan,66.0,65.0,39.0,62.0,58.0
66.0,nan,92.0,44.0,94.0,74.0
65.0,92.0,nan,40.0,93.0,72.5
39.0,44.0,40.0,nan,42.0,41.25
62.0,94.0,93.0,42.0,nan,72.75
134,7,5,3
 
nan,94.0,97.0,97.0,94.0,95.5
94.0,nan,95.0,92.0,89.0,92.5
97.0,95.0,nan,96.0,92.0,95.0
97.0,92.0,96.0,nan,94.0,94.75
94.0,89.0,92.0,94.0,nan,92.25
130,7,7,2
 
nan,99.0,99.0,97.0,99.0,98.5
99.0,nan,100.0,97.0,100.0,99.0
99.0,100.0,nan,97.0,100.0,99.0
97.0,97.0,97.0,nan,97.0,97.0
99.0,100.0,100.0,97.0,nan,99.0
137,2,4,2
 
nan,63.0,61.0,75.0,53.0,63.0
63.0,nan,54.0,74.0,47.0,59.5
61.0,54.0,nan,50.0,66.0,57.75
75.0,74.0,50.0,nan,48.0,61.75
53.0,47.0,66.0,48.0,nan,53.5
129,8,2,4
 
nan,93.0,95.0,100.0,99.0,96.75
93.0,nan,96.0,93.0,92.0,93.5
95.0,96.0,nan,95.0,95.0,95.25
100.0,93.0,95.0,nan,99.0,96.75
99.0,92.0,95.0,99.0,nan,96.25
138,8,3,3
 
nan,50.0,50.0,49.0,50.0,49.75
50.0,nan,97.0,97.0,99.0,85.75
50.0,97.0,nan,95.0,97.0,84.75
49.0,97.0,95.0,nan,97.0,84.5
50.0,99.0,97.0,97.0,nan,85.75
