139,4,3,3,,,,
 ,,,,,,,
nan,98,99,99,99,98.75,,
98,nan,99,99,98,98.5,,
99,99,nan,99,98,98.75,,
99,99,99,nan,99,99,,
99,98,98,99,nan,98.5,,98.7
130,3,7,2,,,,
 ,,,,,,,
nan,97,98,98,98,97.75,,
97,nan,98,98,98,97.75,,
98,98,nan,100,100,99,,
98,98,100,nan,100,99,,
98,98,100,100,nan,99,,98.5
125,7,4,2,,,,
 ,,,,,,,
nan,67,67,67,100,75.25,,
67,nan,99,100,67,83.25,,
67,99,nan,99,67,83,,
67,100,99,nan,67,83.25,,
100,67,67,67,nan,75.25,,80
134,4,6,3,,,,
 ,,,,,,,
